frequency,Re(S21),Im(S21),Amplitude,phase
7811500000.0,-0.0084097997,0.0070247179,0.010957709275605942,2.4456939884614926
7811500100.0,-0.0084119153,0.0070302478,0.01096287841507781,2.4454305706950197
7811500200.0,-0.0084449935,0.0070575936,0.011005795865715628,2.445451435020196
7811500300.0,-0.0084257672,0.0070704142,0.01099928678906762,2.4434361557118938
7811500400.0,-0.0083969234,0.0070837174,0.01098578057256426,2.440820806887863
7811500500.0,-0.0083985175,0.007108823,0.01100320229038507,2.439170246218951
7811500600.0,-0.0084004927,0.0071073616,0.011003766015138083,2.4393875873656907
7811500700.0,-0.0083944347,0.0070994858,0.010994054418501199,2.4395785690771046
7811500800.0,-0.0083778012,0.0071139325,0.010990704643528443,2.437597632477496
7811500900.0,-0.0084052404,0.0071381652,0.01102730559131664,2.4375331418456474
7811501000.0,-0.0083645704,0.007147153,0.011002174057065502,2.434517635094061
7811501100.0,-0.00833472,0.0071494889,0.010981017667303118,2.432590025197681
7811501200.0,-0.0083657798,0.007143767,0.011000894446015609,2.434823055698761
7811501300.0,-0.0083596668,0.0071523667,0.011001835229555619,2.433867812907855
7811501400.0,-0.0083281629,0.0071706668,0.010989848026499669,2.430738911219621
7811501500.0,-0.0083395265,0.0071667063,0.01099588020281514,2.431686158854545
7811501600.0,-0.0083295985,0.0071690805,0.010989901109049276,2.4309335269780736
7811501700.0,-0.0083299063,0.0071946464,0.01100682859809367,2.4291912960711834
7811501800.0,-0.0083059725,0.007159321,0.010965630686458361,2.4302026074495724
7811501900.0,-0.0083017496,0.007196544,0.0109867780520513,2.427385414962419
7811502000.0,-0.0083007461,0.0072109389,0.010995454771686272,2.4263364103030947
7811502100.0,-0.0082994625,0.0071997022,0.010987119256547237,2.4270318673920026
7811502200.0,-0.0082982683,0.0072140609,0.010995632380526992,2.425974280623984
7811502300.0,-0.008287453,0.0072178017,0.010989928962815542,2.4250717375113635
7811502400.0,-0.008294829,0.0072142505,0.010993161438639536,2.4257560031724505
7811502500.0,-0.0082849115,0.0072259169,0.010993344969050042,2.4243632358899427
7811502600.0,-0.0083058914,0.007241609,0.011019470625101505,2.424541469374096
7811502700.0,-0.0082615269,0.0072122066,0.010966711027491659,2.4239038283634393
7811502800.0,-0.0083063143,0.0072418243,0.01101993087285283,2.424551962482111
