Time,Channel A
(ms),(V)

0.01206400,-0.80431533
0.01216800,-0.77043974
0.01227200,-0.87511826
0.01237600,-0.85940123
0.01248000,-0.87267679
0.01258400,-0.87893307
0.01268800,-0.84810936
0.01279200,-0.86947232
0.01289600,-0.83056122
0.01300000,-0.86703086
0.01310400,-0.83880121
0.01320800,-0.88763082
0.01331200,-0.89083529
0.01341600,-0.87694937
0.01352000,-0.88259530
0.01362400,-0.86703086
0.01372800,-0.87008268
0.01383200,-0.93783379
0.01393600,-0.90716267
0.01404000,-0.90838343
0.01414400,-0.91219825
0.01424800,-0.88457900
0.01435200,-0.91525012
0.01445600,-0.91463971
0.01456000,-0.91967529
0.01466400,-0.94470048
0.01476800,-0.92150640
0.01487200,-0.90716267
0.01497600,-0.93539232
0.01508000,-0.90655231
0.01518400,-0.93539232
0.01528800,-0.94225895
0.01539200,-0.92410046
0.01549600,-0.93722343
0.01560000,-0.93096715
0.01570400,-0.94103825
0.01580800,-0.93844414
0.01591200,-0.91784418
0.01601600,-0.88900417
0.01612000,-0.94164860
0.01622400,-0.94607377
0.01632800,-0.92287970
0.01643200,-0.91784418
0.01653600,-0.87267679
0.01664000,-0.95477158
0.01674400,-0.95736563
0.01684800,-0.94668418
0.01695200,-0.93478197
0.01705600,-0.94729453
0.01716000,-0.94225895
0.01726400,-0.93279827
0.01736800,-0.91845453
0.01747200,-0.90716267
0.01757600,-0.95858639
0.01768000,-0.93539232
0.01778400,-0.92776269
0.01788800,-0.90090638
0.01799200,-0.91784418
0.01809600,-0.91158789
0.01820000,-0.94851530
0.01830400,-0.92776269
0.01840800,-0.94103825
0.01851200,-0.89770198
0.01861600,-0.91158789
0.01872000,-0.94103825
0.01882400,-0.92028564
0.01892800,-0.95919675
0.01903200,-0.91967529
0.01913600,-0.92089599
0.01924000,-0.93218786
0.01934400,-0.94790488
0.01944800,-0.96865749
0.01955200,-0.93340862
0.01965600,-0.93722343
0.01976000,-0.96606344
0.01986400,-0.92287970
0.01996800,-0.95477158
0.02007200,-0.91723382
0.02017600,-0.92211676
0.02028000,-0.93157750
0.02038400,-0.92150640
0.02048800,-0.95233011
0.02059200,-0.90960419
0.02069600,-0.91723382
0.02080000,-0.87008268
0.02090400,-0.89587086
0.02100800,-0.89388716
0.02111200,-0.90899378
0.02121600,-0.89953309
0.02132000,-0.89953309
0.02142400,-0.93218786
0.02152800,-0.91341901
0.02163200,-0.90090638
0.02173600,-0.89953309
0.02184000,-0.82552570
0.02194400,-0.84002197
0.02204800,-0.87511826
0.02215200,-0.85757011
0.02225600,-0.89526045
0.02236000,-0.85573900
0.02246400,-0.88457900
0.02256800,-0.87328714
0.02267200,-0.90212715
0.02277600,-0.90838343
0.02288000,-0.89144564
0.02298400,-0.90395826
0.02308800,-0.86382639
0.02319200,-0.89709157
0.02329600,-0.87694937
0.02340000,-0.88641012
0.02350400,-0.87633902
0.02360800,-0.87694937
0.02371200,-0.87328714
0.02381600,-0.92776269
0.02392000,-0.90960419
0.02402400,-0.88259530
0.02412800,-0.89892268
0.02423200,-0.90395826
0.02433600,-0.87328714
0.02444000,-0.89709157
0.02454400,-0.88961452
0.02464800,-0.89770198
0.02475200,-0.86642051
0.02485600,-0.89709157
0.02496000,-0.90838343
0.02506400,-0.91280860
0.02516800,-0.91647083
0.02527200,-0.92974639
0.02537600,-0.93340862
0.02548000,-0.92089599
0.02558400,-0.91402936
0.02568800,-0.93157750
0.02579200,-0.92532122
0.02589600,-0.88641012
0.02600000,-0.91647083
0.02610400,-0.90456861
0.02620800,-0.91082489
0.02631200,-0.92410046
0.02641600,-0.93096715
0.02652000,-0.88702047
0.02662400,-0.94042784
0.02672800,-0.89953309
0.02683200,-0.93218786
0.02693600,-0.90090638
0.02704000,-0.94729453
0.02714400,-0.88457900
0.02724800,-0.94668418
0.02735200,-0.92287970
0.02745600,-0.89465010
0.02756000,-0.91219825
0.02766400,-0.93722343
0.02776800,-0.90212715
0.02787200,-0.92654192
0.02797600,-0.91021454
0.02808000,-0.91402936
0.02818400,-0.88137454
0.02828800,-0.89709157
0.02839200,-0.91967529
0.02849600,-0.90960419
0.02860000,-0.95599228
0.02870400,-0.90838343
0.02880800,-0.93157750
0.02891200,-0.90456861
0.02901600,-0.92349011
0.02912000,-0.94225895
0.02922400,-0.94164860
0.02932800,-0.92471081
0.02943200,-0.94546342
0.02953600,-0.94225895
0.02964000,-0.94546342
0.02974400,-0.91341901
0.02984800,-0.95171970
0.02995200,-0.94851530
0.03005600,-0.95034641
0.03016000,-0.95736563
0.03026400,-0.95416123
0.03036800,-0.93478197
0.03047200,-0.93218786
0.03057600,-0.92913604
0.03068000,-0.93783379
0.03078400,-0.92532122
0.03088800,-0.95416123
0.03099200,-0.77288127
0.03109600,-0.92593157
0.03120000,-0.97994936
0.03130400,-0.99246192
0.03140800,-0.90517896
0.03151200,-0.87832272
0.03161600,-0.85879087
0.03172000,-0.89205605
0.03182400,-0.94286937
0.03192800,-0.96163821
0.03203200,-0.93905455
0.03213600,-0.95477158
0.03224000,-0.98239082
0.03234400,-0.96102786
0.03244800,-0.97048861
0.03255200,-0.98178047
0.03265600,-0.97994936
0.03276000,-0.84627825
0.03286400,-0.65874201
0.03296800,-0.57222205
0.03307200,-0.59846795
0.03317600,-0.65370649
0.03328000,-0.73030794
0.03338400,-0.77974790
0.03348800,-0.82491529
0.03359200,-0.84185308
0.03369600,-0.91280860
0.03380000,-0.92852563
0.03390400,-0.89526045
0.03400800,-0.88824123
0.03411200,-0.86077458
0.03421600,-0.85818046
0.03432000,-0.88824123
0.03442400,-0.89144564
0.03452800,-0.88259530
0.03463200,-0.92410046
0.03473600,-0.90090638
0.03484000,-0.90655231
0.03494400,-0.91402936
0.03504800,-0.89831233
0.03515200,-0.93035674
0.03525600,-0.94042784
0.03536000,-0.91402936
0.03546400,-0.78798789
0.03556800,-0.88763082
0.03567200,-0.94164860
0.03577600,-0.92471081
0.03588000,-0.94546342
0.03598400,-0.94851530
0.03608800,-0.92532122
0.03619200,-0.86886197
0.03629600,-0.86642051
0.03640000,-0.87267679
0.03650400,-0.84948272
0.03660800,-0.88824123
0.03671200,-0.90777308
0.03681600,-0.77730644
0.03692000,-0.86642051
0.03702400,-0.85253453
0.03712800,-0.89205605
0.03723200,-0.89892268
0.03733600,-0.87511826
0.03744000,-0.86703086
0.03754400,-0.90517896
0.03764800,-0.86382639
0.03775200,-0.90838343
0.03785600,-0.85879087
0.03796000,-0.90517896
0.03806400,-0.89327675
0.03816800,-0.92287970
0.03827200,-0.93981749
0.03837600,-0.92287970
0.03848000,-0.91967529
0.03858400,-0.95797598
0.03868800,-0.93539232
0.03879200,-0.94164860
0.03889600,-0.91586047
0.03900000,-0.92974639
0.03910400,-0.93478197
0.03920800,-0.90655231
0.03931200,-0.91967529
0.03941600,-0.91158789
0.03952000,-0.90273750
0.03962400,-0.84627825
0.03972800,-0.83376569
0.03983200,-0.87572861
0.03993600,-0.92852563
0.04004000,-0.90960419
0.04014400,-0.93035674
0.04024800,-0.92532122
0.04035200,-0.91647083
0.04045600,-0.91586047
0.04056000,-0.93539232
0.04066400,-0.90960419
0.04076800,-0.88518935
0.04087200,-0.88457900
0.04097600,-0.89587086
0.04108000,-0.88015383
0.04118400,-0.89022493
0.04128800,-0.89327675
0.04139200,-0.89388716
0.04149600,-0.94546342
0.04160000,-0.93844414
0.04170400,-0.95919675
0.04180800,-0.92776269
0.04191200,-0.90517896
0.04201600,-0.91845453
0.04212000,-0.90960419
0.04222400,-0.92471081
0.04232800,-0.92089599
0.04243200,-0.90151680
0.04253600,-0.90029603
0.04264000,-0.90151680
0.04274400,-0.86565751
0.04284800,-0.86382639
0.04295200,-0.91967529
0.04305600,-0.91967529
0.04316000,-0.91906494
0.04326400,-0.93218786
0.04336800,-0.93981749
0.04347200,-0.94103825
0.04357600,-0.94286937
0.04368000,-0.89587086
0.04378400,-0.92349011
0.04388800,-0.82934052
0.04399200,-0.87328714
0.04409600,-0.87771231
0.04420000,-0.87206638
0.04430400,-0.87832272
0.04440800,-0.86504716
0.04451200,-0.85512865
0.04461600,-0.84246343
0.04472000,-0.88900417
0.04482400,-0.83254492
0.04492800,-0.72893459
0.04503200,-0.83742791
0.04513600,-0.81240273
0.04524000,-0.90151680
0.04534400,-0.85879087
0.04544800,-0.90960419
0.04555200,-0.88198495
0.04565600,-0.86138493
0.04576000,-0.90517896
0.04586400,-0.85757011
0.04596800,-0.87572861
0.04607200,-0.89083529
0.04617600,-0.85879087
0.04628000,-0.90838343
0.04638400,-0.89831233
0.04648800,-0.91647083
0.04659200,-0.88137454
0.04669600,-0.90655231
0.04680000,-0.90151680
0.04690400,-0.92211676
0.04700800,-0.92089599
0.04711200,-0.91463971
0.04721600,-0.91906494
0.04732000,-0.90716267
0.04742400,-0.93218786
0.04752800,-0.90777308
0.04763200,-0.92089599
0.04773600,-0.93340862
0.04784000,-0.92715234
0.04794400,-0.94607377
0.04804800,-0.93157750
0.04815200,-0.95294046
0.04825600,-0.93981749
0.04836000,-0.95294046
0.04846400,-0.94042784
0.04856800,-0.93340862
0.04867200,-0.92974639
0.04877600,-0.97369307
0.04888000,-0.94164860
0.04898400,-0.94347972
0.04908800,-0.93905455
0.04919200,-0.89327675
0.04929600,-0.91021454
0.04940000,-0.93279827
0.04950400,-0.93600267
0.04960800,-0.94225895
0.04971200,-0.95233011
0.04981600,-0.96163821
0.04992000,-0.93417156
0.05002400,-0.93600267
0.05012800,-0.90090638
0.05023200,-0.90777308
0.05033600,-0.93600267
0.05044000,-0.94607377
0.05054400,-0.92287970
0.05064800,-0.91525012
0.05075200,-0.93035674
0.05085600,-0.91082489
0.05096000,-0.89587086
0.05106400,-0.91845453
0.05116800,-0.92028564
0.05127200,-0.93279827
0.05137600,-0.93157750
0.05148000,-0.92715234
0.05158400,-0.93157750
0.05168800,-0.93783379
0.05179200,-0.93157750
0.05189600,-0.91967529
0.05200000,-0.93035674
0.05210400,-0.93844414
0.05220800,-0.95599228
0.05231200,-0.92211676
0.05241600,-0.92150640
0.05252000,-0.94470048
0.05262400,-0.90838343
0.05272800,-0.92654192
0.05283200,-0.90594196
0.05293600,-0.93783379
0.05304000,-0.93600267
0.05314400,-0.95110935
0.05324800,-0.93096715
0.05335200,-0.90899378
0.05345600,-0.94470048
0.05356000,-0.93478197
0.05366400,-0.90716267
0.05376800,-0.94729453
0.05387200,-0.92654192
0.05397600,-0.91341901
0.05408000,-0.90334785
0.05418400,-0.93478197
0.05428800,-0.91280860
0.05439200,-0.92974639
0.05449600,-0.93096715
0.05460000,-0.92593157
0.05470400,-0.91647083
0.05480800,-0.94607377
0.05491200,-0.93722343
0.05501600,-0.93722343
0.05512000,-0.93539232
0.05522400,-0.92028564
0.05532800,-0.92028564
0.05543200,-0.91723382
0.05553600,-0.92349011
0.05564000,-0.90395826
0.05574400,-0.88900417
0.05584800,-0.89266640
0.05595200,-0.91525012
0.05605600,-0.91463971
0.05616000,-0.91967529
0.05626400,-0.91021454
0.05636800,-0.94164860
0.05647200,-0.94225895
0.05657600,-0.92913604
0.05668000,-0.92211676
0.05678400,-0.91967529
0.05688800,-0.92028564
0.05699200,-0.92913604
0.05709600,-0.89648122
0.05720000,-0.92211676
0.05730400,-0.91845453
0.05740800,-0.90716267
0.05751200,-0.90212715
0.05761600,-0.91586047
0.05772000,-0.91906494
0.05782400,-0.91158789
0.05792800,-0.91723382
0.05803200,-0.95599228
0.05813600,-0.92776269
0.05824000,-0.91906494
0.05834400,-0.92776269
0.05844800,-0.91967529
0.05855200,-0.89892268
0.05865600,-0.90090638
0.05876000,-0.93539232
0.05886400,-0.92028564
0.05896800,-0.95980710
0.05907200,-0.91586047
0.05917600,-0.91021454
0.05928000,-0.91967529
0.05938400,-0.90334785
0.05948800,-0.94286937
0.05959200,-0.92287970
0.05969600,-0.94409007
0.05980000,-0.94973600
0.05990400,-0.89770198
0.06000800,-0.90838343
0.06011200,-0.88824123
0.06021600,-0.92089599
0.06032000,-0.92852563
0.06042400,-0.96484268
0.06052800,-0.92532122
0.06063200,-0.93096715
0.06073600,-0.90960419
0.06084000,-0.90655231
0.06094400,-0.89587086
0.06104800,-0.88961452
0.06115200,-0.92913604
0.06125600,-0.93279827
0.06136000,-0.91967529
0.06146400,-0.95294046
0.06156800,-0.92349011
0.06167200,-0.88198495
0.06177600,-0.89770198
0.06188000,-0.94729453
0.06198400,-0.93539232
0.06208800,-0.89709157
0.06219200,-0.93661308
0.06229600,-0.91906494
0.06240000,-0.89205605
0.06250400,-0.93981749
0.06260800,-0.92089599
0.06271200,-0.92974639
0.06281600,-0.93539232
0.06292000,-0.94225895
0.06302400,-0.94409007
0.06312800,-0.92776269
0.06323200,-0.93157750
0.06333600,-0.90655231
0.06344000,-0.92150640
0.06354400,-0.95171970
0.06364800,-0.92532122
0.06375200,-0.94286937
0.06385600,-0.91525012
0.06396000,-0.94790488
0.06406400,-0.91906494
0.06416800,-0.91647083
0.06427200,-0.96606344
0.06437600,-0.93478197
0.06448000,-0.97491378
0.06458400,-0.93478197
0.06468800,-0.92287970
0.06479200,-0.92593157
0.06489600,-0.89266640
0.06500000,-0.93905455
0.06510400,-0.92715234
0.06520800,-0.94470048
0.06531200,-0.89465010
0.06541600,-0.93279827
0.06552000,-0.94225895
0.06562400,-0.92776269
0.06572800,-0.86825162
0.06583200,-0.91647083
0.06593600,-0.95538193
0.06604000,-0.94347972
0.06614400,-0.94668418
0.06624800,-0.93844414
0.06635200,-0.92532122
0.06645600,-0.89266640
0.06656000,-0.89831233
0.06666400,-0.94729453
0.06676800,-0.95599228
0.06687200,-0.92532122
0.06697600,-0.88900417
0.06708000,-0.94912565
0.06718400,-0.94286937
0.06728800,-0.68315685
0.06739200,-0.80675679
0.06749600,-0.90151680
0.06760000,-0.96041751
0.06770400,-0.97552413
0.06780800,-0.97796565
0.06791200,-0.92654192
0.06801600,-0.91586047
0.06812000,-0.92028564
0.06822400,-0.93157750
0.06832800,-0.95034641
0.06843200,-0.94225895
0.06853600,-0.94607377
0.06864000,-0.94729453
0.06874400,-0.97109896
0.06884800,-0.95599228
0.06895200,-0.95858639
0.06905600,-0.76982939
0.06916000,-0.63615835
0.06926400,-0.57344282
0.06936800,-0.59160131
0.06947200,-0.69765311
0.06957600,-0.71138644
0.06968000,-0.73778498
0.06978400,-0.83178198
0.06988800,-0.80172122
0.06999200,-0.86764121
0.07009600,-0.86825162
0.07020000,-0.87130344
0.07030400,-0.85879087
0.07040800,-0.83681750
0.07051200,-0.86199528
0.07061600,-0.84505755
0.07072000,-0.88900417
0.07082400,-0.87771231
0.07092800,-0.88824123
0.07103200,-0.91082489
0.07113600,-0.88579977
0.07124000,-0.90777308
0.07134400,-0.85879087
0.07144800,-0.79927975
0.07155200,-0.81682789
0.07165600,-0.85512865
0.07176000,-0.84566790
0.07186400,-0.83742791
0.07196800,-0.86382639
0.07207200,-0.86947232
0.07217600,-0.89953309
0.07228000,-0.87694937
0.07238400,-0.92776269
0.07248800,-0.91784418
0.07259200,-0.85879087
0.07269600,-0.91021454
0.07280000,-0.87130344
0.07290400,-0.89770198
0.07300800,-0.90212715
0.07311200,-0.89327675
0.07321600,-0.91158789
0.07332000,-0.89953309
0.07342400,-0.88518935
0.07352800,-0.88076419
0.07363200,-0.90395826
0.07373600,-0.90594196
0.07384000,-0.91845453
0.07394400,-0.88641012
0.07404800,-0.91082489
0.07415200,-0.89022493
0.07425600,-0.95858639
0.07436000,-0.93157750
0.07446400,-0.92471081
0.07456800,-0.88457900
0.07467200,-0.71703237
0.07477600,-0.82491529
0.07488000,-0.88396865
0.07498400,-0.87267679
0.07508800,-0.86642051
0.07519200,-0.90090638
0.07529600,-0.89892268
0.07540000,-0.87206638
0.07550400,-0.89770198
0.07560800,-0.89892268
0.07571200,-0.88702047
0.07581600,-0.90655231
0.07592000,-0.89709157
0.07602400,-0.93478197
0.07612800,-0.93417156
0.07623200,-0.93981749
0.07633600,-0.92471081
0.07644000,-0.98055971
0.07654400,-0.96163821
0.07664800,-0.96301156
0.07675200,-0.92715234
0.07685600,-0.89465010
0.07696000,-0.89266640
0.07706400,-0.91021454
0.07716800,-0.85573900
0.07727200,-0.85695976
0.07737600,-0.85634935
0.07748000,-0.89144564
0.07758400,-0.89831233
0.07768800,-0.88076419
0.07779200,-0.88198495
0.07789600,-0.88518935
0.07800000,-0.89587086
0.07810400,-0.94851530
0.07820800,-0.94973600
0.07831200,-0.92974639
0.07841600,-0.91647083
0.07852000,-0.95736563
0.07862400,-0.92532122
0.07872800,-0.93218786
0.07883200,-0.91906494
0.07893600,-0.90594196
0.07904000,-0.91906494
0.07914400,-0.94470048
0.07924800,-0.92028564
0.07935200,-0.94668418
0.07945600,-0.94546342
0.07956000,-0.95919675
0.07966400,-0.94347972
0.07976800,-0.94042784
0.07987200,-0.97109896
0.07997600,-0.94607377
0.08008000,-0.95416123
0.08018400,-0.92913604
0.08028800,-0.93279827
0.08039200,-0.89709157
0.08049600,-0.92532122
0.08060000,-0.93539232
0.08070400,-0.93218786
0.08080800,-0.90960419
0.08091200,-0.94790488
0.08101600,-0.92471081
0.08112000,-0.91280860
0.08122400,-0.93722343
0.08132800,-0.90899378
0.08143200,-0.95355082
0.08153600,-0.91845453
0.08164000,-0.94470048
0.08174400,-0.93600267
0.08184800,-0.93722343
0.08195200,-0.90655231
0.08205600,-0.89953309
0.08216000,-0.89266640
0.08226400,-0.87832272
0.08236800,-0.90960419
0.08247200,-0.91525012
0.08257600,-0.94790488
0.08268000,-0.92211676
0.08278400,-0.92593157
0.08288800,-0.94042784
0.08299200,-0.95294046
0.08309600,-0.92913604
0.08320000,-0.94409007
0.08330400,-0.91784418
0.08340800,-0.93096715
0.08351200,-0.93661308
0.08361600,-0.90456861
0.08372000,-0.90334785
0.08382400,-0.90594196
0.08392800,-0.88763082
0.08403200,-0.91402936
0.08413600,-0.93661308
0.08424000,-0.95233011
0.08434400,-0.93981749
0.08444800,-0.90517896
0.08455200,-0.92532122
0.08465600,-0.90273750
0.08476000,-0.92715234
0.08486400,-0.93600267
0.08496800,-0.94546342
0.08507200,-0.94912565
0.08517600,-0.91021454
0.08528000,-0.88076419
0.08538400,-0.91647083
0.08548800,-0.89770198
0.08559200,-0.92028564
0.08569600,-0.90594196
0.08580000,-0.93600267
0.08590400,-0.91586047
0.08600800,-0.88763082
0.08611200,-0.89892268
0.08621600,-0.91967529
0.08632000,-0.91906494
0.08642400,-0.93981749
0.08652800,-0.93035674
0.08663200,-0.88641012
0.08673600,-0.90151680
0.08684000,-0.88015383
0.08694400,-0.91402936
0.08704800,-0.94347972
0.08715200,-0.90960419
0.08725600,-0.91219825
0.08736000,-0.91280860
0.08746400,-0.89892268
0.08756800,-0.94286937
0.08767200,-0.92150640
0.08777600,-0.90273750
0.08788000,-0.92349011
0.08798400,-0.89709157
0.08808800,-0.95858639
0.08819200,-0.92287970
0.08829600,-0.92593157
0.08840000,-0.93279827
0.08850400,-0.88824123
0.08860800,-0.91082489
0.08871200,-0.93279827
0.08881600,-0.91219825
0.08892000,-0.91647083
0.08902400,-0.91723382
0.08912800,-0.92532122
0.08923200,-0.93478197
0.08933600,-0.92593157
0.08944000,-0.90212715
0.08954400,-0.91158789
0.08964800,-0.90212715
0.08975200,-0.95477158
0.08985600,-0.93340862
0.08996000,-0.94409007
0.09006400,-0.92028564
0.09016800,-0.93981749
0.09027200,-0.93340862
0.09037600,-0.93661308
0.09048000,-0.92211676
0.09058400,-0.95034641
0.09068800,-0.94729453
0.09079200,-0.94729453
0.09089600,-0.91280860
0.09100000,-0.92715234
0.09110400,-0.93340862
0.09120800,-0.93539232
0.09131200,-0.92776269
0.09141600,-0.92211676
0.09152000,-0.91463971
0.09162400,-0.93157750
0.09172800,-0.92654192
0.09183200,-0.94103825
0.09193600,-0.92593157
0.09204000,-0.91723382
0.09214400,-0.89266640
0.09224800,-0.93157750
0.09235200,-0.91402936
0.09245600,-0.95477158
0.09256000,-0.92410046
0.09266400,-0.90151680
0.09276799,-0.91967529
0.09287199,-0.91784418
0.09297599,-0.94164860
0.09307999,-0.90456861
0.09318399,-0.87954342
0.09328799,-0.91021454
0.09339199,-0.90517896
0.09349599,-0.94546342
0.09359999,-0.93981749
0.09370399,-0.91586047
0.09380799,-0.93096715
0.09391199,-0.94042784
0.09401599,-0.95110935
0.09411999,-0.90212715
0.09422399,-0.91219825
0.09432799,-0.94729453
0.09443199,-0.87633902
0.09453599,-0.94546342
0.09463999,-0.93661308
0.09474399,-0.94164860
0.09484799,-0.97674489
0.09495199,-0.89831233
0.09505599,-0.91647083
0.09515999,-0.88824123
0.09526399,-0.91280860
0.09536799,-0.95233011
0.09547199,-0.91021454
0.09557599,-0.93478197
0.09567999,-0.92715234
0.09578399,-0.93981749
0.09588799,-0.90960419
0.09599199,-0.92593157
0.09609599,-0.90029603
0.09619999,-0.94470048
0.09630399,-0.94164860
0.09640799,-0.91402936
0.09651199,-0.90777308
0.09661599,-0.92028564
0.09671999,-0.92715234
0.09682399,-0.93157750
0.09692799,-0.93096715
0.09703199,-0.94164860
0.09713599,-0.94225895
0.09723999,-0.94164860
0.09734399,-0.90594196
0.09744799,-0.93905455
0.09755199,-0.91219825
0.09765599,-0.92715234
0.09775999,-0.88396865
0.09786399,-0.94851530
0.09796799,-0.90899378
0.09807199,-0.91463971
0.09817599,-0.91463971
0.09827999,-0.91723382
0.09838399,-0.91219825
0.09848799,-0.92150640
0.09859199,-0.92593157
0.09869599,-0.90777308
0.09879999,-0.88702047
0.09890399,-0.93844414
0.09900799,-0.94225895
0.09911199,-0.94851530
0.09921599,-0.90655231
0.09931999,-0.90456861
0.09942399,-0.92410046
0.09952799,-0.92471081
0.09963199,-0.93844414
0.09973599,-0.91082489
0.09983999,-0.92028564
0.09994399,-0.89709157
0.10004799,-0.93035674
0.10015199,-0.90899378
0.10025599,-0.92089599
0.10035999,-0.93539232
0.10046399,-0.94607377
0.10056799,-0.90456861
0.10067199,-0.91906494
0.10077599,-0.90899378
0.10087999,-0.89587086
0.10098399,-0.92089599
0.10108799,-0.92150640
0.10119199,-0.91280860
0.10129599,-0.93035674
0.10139999,-0.89831233
0.10150399,-0.87633902
0.10160799,-0.92776269
0.10171199,-0.90716267
0.10181599,-0.91723382
0.10191999,-0.92150640
0.10202399,-0.95034641
0.10212799,-0.91723382
0.10223199,-0.93035674
0.10233599,-0.89388716
0.10243999,-0.92913604
0.10254399,-0.87389749
0.10264799,-0.85131383
0.10275199,-0.80050051
0.10285599,-0.86825162
0.10295999,-0.88702047
0.10306399,-0.86642051
0.10316799,-0.87267679
0.10327199,-0.88137454
0.10337599,-0.87450790
0.10347999,-0.91082489
0.10358399,-0.90838343
0.10368799,-0.89022493
0.10379199,-0.80172122
0.10389599,-0.85940123
0.10399999,-0.82995087
0.10410399,-0.89526045
0.10420799,-0.91280860
0.10431199,-0.94546342
0.10441599,-0.92913604
0.10451999,-0.92974639
0.10462399,-0.91784418
0.10472799,-0.93035674
0.10483199,-0.95355082
0.10493599,-0.92349011
0.10503999,-0.92471081
0.10514399,-0.88076419
0.10524799,-0.88076419
0.10535199,-0.92532122
0.10545599,-0.95110935
0.10555999,-0.59221166
0.10566399,-0.51942503
0.10576799,-0.50508136
0.10587199,-0.60350353
0.10597599,-0.73274940
0.10607999,-0.81926936
0.10618399,-0.84246343
0.10628799,-0.85070348
0.10639199,-0.84505755
0.10649599,-0.90212715
0.10659999,-0.90273750
0.10670399,-0.87389749
0.10680799,-0.85879087
0.10691199,-0.89388716
0.10701599,-0.87694937
0.10711999,-0.88335824
0.10722399,-0.71962643
0.10732799,-0.80111086
0.10743199,-0.81240273
0.10753599,-0.85009307
0.10763999,-0.85009307
0.10774399,-0.86947232
0.10784799,-0.87633902
0.10795199,-0.89465010
0.10805599,-0.88824123
0.10815999,-0.89587086
0.10826399,-0.90960419
0.10836799,-0.89770198
0.10847199,-0.89388716
0.10857599,-0.92974639
0.10867999,-0.88900417
0.10878399,-0.89648122
0.10888799,-0.85634935
0.10899199,-0.90212715
0.10909599,-0.89022493
0.10919999,-0.91723382
0.10930399,-0.89709157
0.10940799,-0.92974639
0.10951199,-0.92150640
0.10961599,-0.83315533
0.10971999,-0.84871978
0.10982399,-0.84124273
0.10992799,-0.87008268
0.11003199,-0.87511826
0.11013599,-0.87389749
0.11023999,-0.87832272
0.11034399,-0.84627825
0.11044799,-0.88198495
0.11055199,-0.87328714
0.11065599,-0.89831233
0.11075999,-0.91021454
0.11086399,-0.88457900
0.11096799,-0.93844414
0.11107199,-0.91082489
0.11117599,-0.89709157
0.11127999,-0.88457900
0.11138399,-0.82750940
