frequency	Re(S21)	Im(S21)	Amplitude	phase
8396241241.0	0.0058988258	0.0115337546	0.012954676414012309	-5.185146809893225
8396254254.0	0.0059559307	0.0114976983	0.012948751936037131	-5.190341109752904
8396267267.0	0.0060124656	0.011488089	0.01296633839844944	-5.194553524812859
8396280280.0	0.0060686992	0.0114541296	0.012962491846619493	-5.199611948796904
8396293293.0	0.0061477568	0.0114263348	0.012975208693259514	-5.205998862154485
8396306306.0	0.0062074644	0.0113880948	0.012970016092937372	-5.211449816248437
8396319319.0	0.0062492486	0.0113731403	0.01297695759213561	-5.214828513187755
8396332332.0	0.0062959596	0.0113391025	0.012969747599330466	-5.2192487692173435
8396345345.0	0.0063689072	0.0113065164	0.01297691380975002	-5.225382356860535
8396358358.0	0.0064229014	0.011258896	0.012962114084243278	-5.230814794210687
8396371371.0	0.0064609505	0.0112385953	0.012963406407292504	-5.234140217050772
8396384384.0	0.0065359688	0.0112115386	0.01297757627347508	-5.240190842799324
8396397397.0	0.0065932385	0.0111819298	0.012980999498113013	-5.245151056453845
8396410410.0	0.0066598206	0.0111409306	0.012979735939463511	-5.251174205217045
8396423423.0	0.0066903639	0.0111249384	0.012981726523009864	-5.253825766819348
8396436436.0	0.0067783577	0.01107752	0.012986823416815573	-5.261514087828757
8396449449.0	0.0068200962	0.0110553122	0.012989751345453972	-5.265147216397127
8396462462.0	0.0068886682	0.0110038425	0.012982230137172021	-5.271724231715621
8396475475.0	0.0069227666	0.0109685402	0.0129704884841355	-5.275396752797603
8396488488.0	0.0069865646	0.010970914	0.013006653639786413	-5.279447308777868
8396501502.0	0.007038128	0.0109083864	0.012981838837240623	-5.285384856682985
8396514515.0	0.0071014032	0.0108830511	0.012995027074007253	-5.2905333487617225
8396527528.0	0.0071447349	0.0108524966	0.012993225898301377	-5.294611369238614
8396540541.0	0.0071801032	0.0108195372	0.01298523265809412	-5.298282076308674
8396553554.0	0.0072386374	0.0107780771	0.012983251417970122	-5.303804364102601
