frequency	Re(S21)	Im(S21)	Amplitude	phase
7490241241.0	-0.003632243	0.0167015039	0.017091911002950027	-4.498243609137028
7490254254.0	-0.0035194096	0.0167337525	0.017099845515788394	-4.505092223292831
7490267267.0	-0.0034659666	0.0167320825	0.017087290869506545	-4.508132798897453
7490280280.0	-0.0033750949	0.0167761008	0.01711224192313113	-4.513854540528384
7490293293.0	-0.0032910834	0.0167955404	0.017114946896610216	-4.518890824128877
7490306306.0	-0.0031915003	0.0168117878	0.01711203913030615	-4.524784305359898
7490319319.0	-0.0030979623	0.0168237617	0.01710661650212011	-4.530286880576668
7490332332.0	-0.0030133227	0.0168693107	0.01713632857958407	-4.535625791728206
7490345345.0	-0.0029344615	0.0168643401	0.01711774025108017	-4.540109946289132
7490358358.0	-0.0028368684	0.0169026385	0.017139049290453682	-4.546102952574768
7490371371.0	-0.0027677549	0.0169253446	0.017150153265065103	-4.550296425956021
7490384384.0	-0.0026613769	0.0169349843	0.017142829995222496	-4.556511265961554
7490397397.0	-0.0025864525	0.0169702799	0.017166249923005906	-4.561142202766632
7490410410.0	-0.0024927856	0.017002787	0.017184549625024692	-4.566815670722942
7490423423.0	-0.0023955013	0.0169969402	0.017164917787180857	-4.572373965382489
7490436436.0	-0.0023128633	0.0170296123	0.017185954490013006	-4.577400704663812
7490449449.0	-0.0022243976	0.017035568	0.01718017816454503	-4.5825498259285675
7490462462.0	-0.0021250753	0.0170625819	0.017194407408366176	-4.588481085345693
7490475475.0	-0.0020271382	0.0170671475	0.01718711183034123	-4.5941685466530995
7490488488.0	-0.0019583872	0.0170968555	0.017208653300389433	-4.598339427964712
7490501502.0	-0.0018711656	0.0171026256	0.01720468143025028	-4.603414324735186
7490514515.0	-0.0017757121	0.0171256958	0.017217508823759147	-4.6090711765692
7490527528.0	-0.0016781945	0.0171318105	0.017213810379684693	-4.614742712326161
7490540541.0	-0.0015936838	0.0171603889	0.017234232656362328	-4.619784691015312
7490553554.0	-0.0014924132	0.0171625075	0.017227273749699644	-4.625649413213959
7490566567.0	-0.0014052646	0.0171563454	0.017213801325683824	-4.630662105940855
7490579580.0	-0.0013387299	0.0172003016	0.017252320796812135	-4.6347138053485555
7490592593.0	-0.0012259634	0.0172037348	0.01724736145985439	-4.641247772582542
7490605606.0	-0.0011420969	0.0172162721	0.017254112853178745	-4.646147813974339
7490618619.0	-0.0010281862	0.0172322607	0.01726290750987895	-4.6527932791659055
7490631632.0	-0.0009658111	0.017229627	0.017256675161803684	-4.656392329086394
7490644645.0	-0.0008732313	0.0172504116	0.01727249933485928	-4.661811255802022
7490657658.0	-0.0007794047	0.017248007	0.017265607929014	-4.667231598234696
7490670671.0	-0.0006970888	0.0172754444	0.01728950294290084	-4.672059434526726
7490683684.0	-0.0005923637	0.017269743	0.017279899248523606	-4.678101756104538
7490696697.0	-0.0005069586	0.0172950679	0.017302496371556456	-4.683085049187203
7490709710.0	-0.0004176225	0.0172907994	0.017295842056504408	-4.6882408013166454
7490722723.0	-0.0003202342	0.0173088049	0.017311767010017017	-4.693889859786552
7490735736.0	-0.0002344058	0.0173080418	0.017309629026343136	-4.698846635565561
7490748749.0	-0.0001413975	0.0173140443	0.017314621661340707	-4.704222525787286
7490761762.0	-5.66332e-05	0.0173244333	0.017324525866109327	-4.70912001352794
7490774775.0	3.68375e-05	0.0173364184	0.017336457537261322	-4.714513839378588
7490787788.0	0.0001367259	0.0173392674	0.01733980645625647	-4.720274150106618
7490800801.0	0.0002225914	0.0173352334	0.017336662422849144	-4.725228678746373
7490813814.0	0.0003031421	0.0173189408	0.017321593620873835	-4.729890694320336
7490826827.0	0.0004036491	0.0173466023	0.0173512980479933	-4.7356544165352785
7490839840.0	0.00050613	0.0173408555	0.017348240171521152	-4.741567837863006
7490852853.0	0.0006003692	0.017347881	0.017358266571477394	-4.746982812736038
7490865866.0	0.0006891806	0.0173717235	0.017385388901599772	-4.752040738101053
7490878879.0	0.000769809	0.0173548488	0.01737191361846306	-4.756716921615157
7490891892.0	0.0008621634	0.0173631028	0.01738449494727032	-4.762003146120355
7490904905.0	0.0009601256	0.0173569851	0.01738352015356491	-4.76764904379642
7490917918.0	0.0010420748	0.0173517129	0.017382976167872446	-4.772372953396588
7490930931.0	0.0011400035	0.0173456414	0.01738306312355237	-4.7780173596753395
7490943944.0	0.0012263758	0.0173487482	0.01739204018250386	-4.782961170856027
7490956957.0	0.0013340777	0.0173535311	0.017404735130081825	-4.7891145093364536
7490969970.0	0.0014166658	0.0173419236	0.017399691265569242	-4.7938982243671475
7490982983.0	0.0015053246	0.0173519386	0.017417111566776364	-4.798924856144511
7490995996.0	0.0016038935	0.0173514641	0.017425434880453658	-4.8045626836583395
7491009009.0	0.0016827259	0.0173451433	0.01742657632904598	-4.8091005695950315
7491022022.0	0.0017806096	0.0173398279	0.017431012654152672	-4.814719294921103
7491035035.0	0.0018552809	0.0173231058	0.01742217155741208	-4.8190809277177244
7491048048.0	0.0019514512	0.0173341337	0.017443633592673778	-4.824495485489519
7491061061.0	0.00205113	0.0173159333	0.01743699172239721	-4.83029291664293
7491074074.0	0.0021376779	0.0173097024	0.017441200187507576	-4.835262777280999
7491087087.0	0.0022263621	0.017306934	0.01744954591617422	-4.840326247280201
7491100100.0	0.0023287611	0.0173039502	0.017459949048750208	-4.846164946436863
7491113113.0	0.0024100138	0.017288363	0.017455533842766293	-4.8508973150963355
7491126126.0	0.0025040557	0.0172750437	0.017455584487080695	-4.856338592345823
7491139139.0	0.0025915569	0.0172826334	0.0174758571865512	-4.861231500423787
7491152152.0	0.0026969505	0.0172893194	0.017498402993263888	-4.867131319512863
7491165165.0	0.0027806083	0.0172716632	0.01749405991221772	-4.872011822176813
7491178178.0	0.0028633556	0.0172361798	0.017472398215184412	-4.877010315253898
7491191191.0	0.0029589978	0.0172425962	0.017494650373661637	-4.882343265145233
7491204204.0	0.0030614753	0.0172158443	0.01748593509007604	-4.888378197756799
7491217217.0	0.003135553	0.0172256699	0.017508723429181666	-4.892445506966216
7491230230.0	0.0032510696	0.017197751	0.017502345357181284	-4.899224591533937
7491243243.0	0.0033179448	0.0171940083	0.017511215809198285	-4.903016831618588
7491256256.0	0.0034140472	0.0171975236	0.017533126824853144	-4.908360769058653
7491269269.0	0.0035101521	0.0171652519	0.01752047489526434	-4.914099759530104
7491282282.0	0.003591139	0.0171698419	0.01754137252863403	-4.918570651777817
7491295295.0	0.0036799202	0.0171413433	0.017531898437043916	-4.923860185637759
7491308308.0	0.0037789357	0.0171170966	0.01752927126375954	-4.9296733006374485
