frequency	Re(S21)	Im(S21)	Amplitude	phase
8640913313.0	0.0020309275	-0.0077142837	0.007977144822199352	-7.596554528391319
8640933534.0	0.0019756674	-0.0077229681	0.007971668454535749	-7.603535579295894
8640953754.0	0.0019167321	-0.0077458721	0.007979498513862184	-7.611402454720173
8640973974.0	0.0018588743	-0.0077176794	0.007938387051812532	-7.617624380164777
8640994194.0	0.0017986665	-0.0077800368	0.007985247259013116	-7.626783353739473
8641014414.0	0.0017494048	-0.0077865288	0.007980629543306248	-7.632980655502164
8641034635.0	0.0016828492	-0.0077801274	0.007960047976624978	-7.640962305395998
8641054855.0	0.0016059358	-0.0078111765	0.007974553787383586	-7.65121247289373
8641075075.0	0.0015354057	-0.0078361953	0.00798520052618183	-7.660495212919284
8641095295.0	0.0015079142	-0.007822507	0.007966518750345764	-7.663551320202464
8641115516.0	0.0014640925	-0.0078390586	0.007974610121052328	-7.669340029317345
8641135736.0	0.0013763235	-0.0078720751	0.00799148501573345	-7.680894928861229
8641155956.0	0.0013144214	-0.0078795536	0.007988433422896565	-7.688689417770723
8641176176.0	0.0012748084	-0.0078818931	0.007984320590791565	-7.693631377473055
8641196396.0	0.0012119087	-0.0078997276	0.007992147324176241	-7.701756981949277
8641216617.0	0.00115696	-0.0079207431	0.008004794044683324	-7.708940241625787
8641236837.0	0.0010849445	-0.0079033692	0.00797749016167296	-7.717558124286061
8641257057.0	0.0010283866	-0.007929413	0.007995822004248754	-7.725008882030499
8641277277.0	0.0009899636	-0.0079104494	0.007972153889588768	-7.72948257707753
8641297497.0	0.000926728	-0.007951374	0.008005196641798377	-7.7379556843561605
8641317718.0	0.0008802639	-0.0079506394	0.007999220674695478	-7.743714609544567
8641337938.0	0.0007949145	-0.007955103	0.007994720307985717	-7.754387135817135
8641358158.0	0.0007369416	-0.0079583743	0.00799242168686757	-7.761645435729737
8641378378.0	0.0006801655	-0.0079464446	0.00797550041616571	-7.768596059651788
8641398599.0	0.0006099001	-0.0079733835	0.007996675719950901	-7.77763829183279
8641418819.0	0.0005726901	-0.0079769057	0.007997436995521159	-7.782311087434298
