Freq	I	Q
5.217425000000000000e+09	1.720712510000000153e-02	1.949186060000000081e-02
5.218400000000000000e+09	2.291095549999999995e-02	1.223221080000000058e-02
5.219375000000000000e+09	2.573976500000000125e-02	3.452506499999999888e-03
5.220350000000000000e+09	2.530990129999999977e-02	-5.745087700000000089e-03
5.221325000000000000e+09	2.168705339999999968e-02	-1.428334640000000072e-02
5.222300000000000000e+09	1.530611309999999926e-02	-2.095004740000000129e-02
5.223275000000000000e+09	6.995682500000000199e-03	-2.497540529999999967e-02
5.224250000000000000e+09	-2.198131299999999972e-03	-2.586982620000000122e-02
5.225225000000000000e+09	-1.114679120000000058e-02	-2.346272110000000022e-02
5.226200000000000000e+09	-1.866448890000000152e-02	-1.807452819999999863e-02
5.227175000000000000e+09	-2.381649840000000032e-02	-1.033813740000000085e-02
5.228150000000000000e+09	-2.592082910000000073e-02	-1.274310600000000057e-03
5.229125000000000000e+09	-2.469494699999999834e-02	7.915401299999999529e-03
5.230100000000000000e+09	-2.031247909999999920e-02	1.607113810000000004e-02
5.231075000000000000e+09	-1.335280890000000061e-02	2.215680399999999869e-02
5.232050000000000000e+09	-4.714023500000000082e-03	2.541355470000000033e-02
5.233025000000000000e+09	4.526728300000000364e-03	2.537240699999999960e-02
5.234000000000000000e+09	1.312070650000000081e-02	2.214824190000000068e-02
5.234975000000000000e+09	2.002296539999999861e-02	1.610563480000000089e-02
5.235950000000000000e+09	2.435688059999999849e-02	8.036194499999999713e-03
5.236925000000000000e+09	2.559355840000000076e-02	-1.016864699999999941e-03
5.237900000000000000e+09	2.356523270000000086e-02	-9.914568000000000339e-03
5.238875000000000000e+09	1.857436390000000159e-02	-1.747561439999999883e-02
5.239850000000000000e+09	1.123808110000000006e-02	-2.283774540000000144e-02
5.240825000000000000e+09	2.537838299999999828e-03	-2.530916279999999990e-02
5.241800000000000000e+09	-6.464231400000000106e-03	-2.453547270000000155e-02
5.242775000000000000e+09	-1.464631899999999966e-02	-2.070574130000000027e-02
5.243750000000000000e+09	-2.087893190000000149e-02	-1.422367540000000000e-02
5.244725000000000000e+09	-2.451454210000000161e-02	-6.021320999999999618e-03
5.245700000000000000e+09	-2.503930450000000155e-02	2.934580500000000172e-03
5.246675000000000000e+09	-2.238027420000000128e-02	1.149540970000000051e-02
5.247650000000000000e+09	-1.692185309999999845e-02	1.857291209999999831e-02
5.248625000000000000e+09	-9.331495699999999352e-03	2.329426750000000018e-02
5.249600000000000000e+09	-6.004234999999999477e-04	2.503112099999999993e-02
5.250575000000000000e+09	8.179623299999999250e-03	2.362606620000000032e-02
5.251550000000000000e+09	1.591192849999999853e-02	1.927659149999999891e-02
5.252525000000000000e+09	2.161800070000000074e-02	1.244767729999999954e-02
5.253500000000000000e+09	2.455864870000000130e-02	4.120483500000000042e-03
5.254475000000000000e+09	2.441248799999999955e-02	-4.698701700000000245e-03
5.255450000000000000e+09	2.121110110000000090e-02	-1.292483110000000081e-02
5.256425000000000000e+09	1.535899129999999946e-02	-1.947663000000000172e-02
5.257400000000000000e+09	7.587988300000000040e-03	-2.361339700000000125e-02
5.258375000000000000e+09	-1.112313699999999995e-03	-2.473412159999999888e-02
5.259350000000000000e+09	-9.650362699999999808e-03	-2.277807180000000070e-02
5.260325000000000000e+09	-1.699974289999999985e-02	-1.796549249999999931e-02
5.261300000000000000e+09	-2.217964710000000159e-02	-1.091110489999999947e-02
5.262275000000000000e+09	-2.459731199999999965e-02	-2.434537799999999912e-03
5.263250000000000000e+09	-2.391173419999999966e-02	6.264352899999999814e-03
5.264225000000000000e+09	-2.018385190000000079e-02	1.424031320000000017e-02
5.265200000000000000e+09	-1.397225600000000061e-02	2.039645619999999951e-02
5.266175000000000000e+09	-5.953087699999999940e-03	2.395960910000000110e-02
5.267150000000000000e+09	2.809055700000000211e-03	2.452314480000000047e-02
5.268125000000000000e+09	1.121098920000000027e-02	2.197328470000000158e-02
5.269100000000000000e+09	1.817494710000000166e-02	1.665186379999999966e-02
5.270075000000000000e+09	2.284271010000000005e-02	9.226861600000000468e-03
5.271050000000000000e+09	2.459768700000000002e-02	6.608137000000000255e-04
5.272025000000000000e+09	2.323055209999999940e-02	-7.946298500000000681e-03
5.273000000000000000e+09	1.898514919999999898e-02	-1.554184769999999993e-02
5.273975000000000000e+09	1.235209079999999987e-02	-2.115360250000000025e-02
5.274950000000000000e+09	4.211670199999999892e-03	-2.409215920000000108e-02
5.275925000000000000e+09	-4.453087799999999943e-03	-2.406462900000000057e-02
5.276900000000000000e+09	-1.255339389999999937e-02	-2.095257749999999974e-02
5.277875000000000000e+09	-1.903198009999999829e-02	-1.527190919999999938e-02
5.278850000000000000e+09	-2.316431459999999942e-02	-7.709692300000000297e-03
5.279825000000000000e+09	-2.440345359999999963e-02	8.196377999999999607e-04
5.280800000000000000e+09	-2.257393389999999903e-02	9.268322299999999514e-03
5.281775000000000000e+09	-1.798357009999999867e-02	1.655742439999999954e-02
5.282750000000000000e+09	-1.110611220000000052e-02	2.178713120000000045e-02
5.283725000000000000e+09	-2.828624200000000137e-03	2.431363779999999933e-02
5.284700000000000000e+09	5.835651699999999664e-03	2.381851579999999871e-02
5.285675000000000000e+09	1.377138359999999923e-02	2.034610189999999999e-02
5.286650000000000000e+09	2.002291739999999959e-02	1.431733859999999997e-02
5.287625000000000000e+09	2.377966940000000168e-02	6.440919899999999684e-03
5.288600000000000000e+09	2.459588769999999924e-02	-2.268263400000000100e-03
5.289575000000000000e+09	2.231257639999999903e-02	-1.074213280000000000e-02
5.290550000000000000e+09	1.717900480000000146e-02	-1.789465850000000052e-02
5.291525000000000000e+09	9.869223400000000021e-03	-2.282142950000000045e-02
5.292500000000000000e+09	1.275833600000000076e-03	-2.484297460000000138e-02
5.293475000000000000e+09	-7.515303800000000360e-03	-2.374987879999999885e-02
5.294450000000000000e+09	-1.538274289999999947e-02	-1.965657869999999988e-02
5.295425000000000000e+09	-2.134300119999999953e-02	-1.307574960000000043e-02
5.296400000000000000e+09	-2.457490769999999894e-02	-4.784227299999999940e-03
5.297375000000000000e+09	-2.473775409999999855e-02	4.130100799999999669e-03
5.298350000000000000e+09	-2.177251269999999975e-02	1.256015909999999916e-02
5.299325000000000000e+09	-1.602078830000000162e-02	1.939223309999999964e-02
5.300300000000000000e+09	-8.237209199999999745e-03	2.381928739999999989e-02
5.301275000000000000e+09	6.099602999999999883e-04	2.524826250000000022e-02
5.302250000000000000e+09	9.417789500000000799e-03	2.349548900000000135e-02
5.303225000000000000e+09	1.708041940000000133e-02	1.874845309999999959e-02
5.304200000000000000e+09	2.259194310000000108e-02	1.161454760000000044e-02
5.305175000000000000e+09	2.529143479999999833e-02	2.962902500000000067e-03
5.306150000000000000e+09	2.476766529999999827e-02	-6.090628800000000113e-03
5.307125000000000000e+09	2.113727270000000102e-02	-1.440460470000000034e-02
5.308100000000000000e+09	1.475055599999999974e-02	-2.092969849999999979e-02
5.309075000000000000e+09	6.498754399999999952e-03	-2.481256030000000140e-02
5.310050000000000000e+09	-2.638327199999999841e-03	-2.557780570000000100e-02
5.311025000000000000e+09	-1.142371579999999949e-02	-2.305446569999999862e-02
5.312000000000000000e+09	-1.883006359999999865e-02	-1.762695590000000131e-02
5.312975000000000000e+09	-2.386540980000000090e-02	-9.914093699999999496e-03
5.313950000000000000e+09	-2.587262569999999873e-02	-9.052039999999999479e-04
5.314925000000000000e+09	-2.461440369999999891e-02	8.244481899999999558e-03
5.315900000000000000e+09	-2.018907769999999866e-02	1.635556170000000004e-02
5.316875000000000000e+09	-1.320253059999999985e-02	2.246514159999999857e-02
5.317850000000000000e+09	-4.464356000000000053e-03	2.571000509999999892e-02
5.318825000000000000e+09	4.822494200000000154e-03	2.571505639999999843e-02
5.319800000000000000e+09	1.356245820000000039e-02	2.241296989999999947e-02
5.320775000000000000e+09	2.060508609999999949e-02	1.628215629999999955e-02
5.321750000000000000e+09	2.504288760000000086e-02	8.051741899999999286e-03
5.322725000000000000e+09	2.636947359999999851e-02	-1.231065900000000027e-03
5.323700000000000000e+09	2.429073030000000050e-02	-1.045576980000000045e-02
5.324675000000000000e+09	1.909819880000000053e-02	-1.839573539999999827e-02
5.325650000000000000e+09	1.143386040000000069e-02	-2.399195440000000124e-02
5.326625000000000000e+09	2.279213899999999859e-03	-2.653489679999999906e-02
5.327600000000000000e+09	-7.252601699999999818e-03	-2.567359129999999962e-02
5.328575000000000000e+09	-1.585395330000000103e-02	-2.150754930000000134e-02
5.329550000000000000e+09	-2.245471970000000039e-02	-1.457192790000000002e-02
5.330525000000000000e+09	-2.616812929999999884e-02	-5.725799000000000166e-03
5.331500000000000000e+09	-2.654281539999999925e-02	3.846272799999999811e-03
5.332475000000000000e+09	-2.351815429999999998e-02	1.298666790000000022e-02
5.333450000000000000e+09	-1.743250010000000141e-02	2.049337639999999905e-02
5.334425000000000000e+09	-9.101588900000000606e-03	2.533668199999999926e-02
5.335400000000000000e+09	4.220542000000000087e-04	2.693176629999999988e-02
5.336375000000000000e+09	9.867900100000000230e-03	2.506477949999999857e-02
5.337350000000000000e+09	1.811445600000000100e-02	1.998797349999999889e-02
5.338325000000000000e+09	2.397387020000000049e-02	1.234120810000000068e-02
5.339300000000000000e+09	2.678401119999999913e-02	3.105403000000000070e-03
5.340275000000000000e+09	2.617401850000000002e-02	-6.502405600000000369e-03
5.341250000000000000e+09	2.221089269999999838e-02	-1.529497070000000042e-02
5.342225000000000000e+09	1.541759560000000029e-02	-2.213643529999999998e-02
5.343200000000000000e+09	6.640919000000000336e-03	-2.614486989999999927e-02
5.344175000000000000e+09	-2.996742299999999824e-03	-2.683292379999999838e-02
5.345150000000000000e+09	-1.227900730000000031e-02	-2.407138129999999987e-02
5.346125000000000000e+09	-1.994449480000000038e-02	-1.822551199999999927e-02
5.347100000000000000e+09	-2.511603600000000130e-02	-1.004692530000000049e-02
5.348075000000000000e+09	-2.706138890000000033e-02	-5.572497999999999514e-04
5.349050000000000000e+09	-2.552824680000000124e-02	9.017573900000000822e-03
5.350025000000000000e+09	-2.069767219999999949e-02	1.742876330000000043e-02
5.351000000000000000e+09	-1.328349499999999933e-02	2.361242709999999967e-02
5.351975000000000000e+09	-4.091843599999999727e-03	2.679007840000000029e-02
5.352950000000000000e+09	5.621372200000000416e-03	2.652203519999999856e-02
5.353925000000000000e+09	1.461822259999999950e-02	2.283370839999999957e-02
5.354900000000000000e+09	2.173687839999999954e-02	1.620613179999999889e-02
5.355875000000000000e+09	2.606827050000000076e-02	7.515339900000000094e-03
5.356850000000000000e+09	2.701818060000000035e-02	-2.142164700000000026e-03
5.357825000000000000e+09	2.454117020000000024e-02	-1.151720349999999990e-02
5.358800000000000000e+09	1.887342770000000058e-02	-1.942025160000000056e-02
5.359775000000000000e+09	1.082129910000000084e-02	-2.482440290000000049e-02
5.360750000000000000e+09	1.403743199999999899e-03	-2.705021419999999871e-02
5.361725000000000000e+09	-8.246862199999999837e-03	-2.577275799999999978e-02
5.362700000000000000e+09	-1.678164000000000045e-02	-2.119406379999999937e-02
5.363675000000000000e+09	-2.317464370000000065e-02	-1.389866849999999918e-02
5.364650000000000000e+09	-2.656529219999999997e-02	-4.852664399999999725e-03
5.365625000000000000e+09	-2.654254680000000047e-02	4.844792500000000279e-03
