frequency,Re(S21),Im(S21),Amplitude,phase
7989000000.0,0.0150901431,0.0015684414,0.015171434579620727,0.10356626112284126
7989000500.0,0.0150792435,0.0015275257,0.015156415120220638,0.10095550544792724
7989001000.0,0.0150936676,0.0014807691,0.015166129326456522,0.09779238259154943
7989001500.0,0.0150778807,0.0014561897,0.015148035346071074,0.0962792759658449
7989002000.0,0.0150926445,0.0014123642,0.015158584717473524,0.09330790018708555
7989002500.0,0.0150784026,0.001426848,0.015145762449701592,0.09434764660706157
7989003000.0,0.0150968269,0.0013965504,0.015161284096945872,0.09224369629428965
7989003500.0,0.0150970421,0.0013815984,0.015160128439695192,0.09126031032057337
7989004000.0,0.0151005178,0.0013568399,0.015161353908617423,0.08961321228172724
7989004500.0,0.0151043472,0.0013234869,0.015162220217125837,0.08739969070328031
7989005001.0,0.0151001395,0.0013179889,0.015157549526885387,0.08706258271742365
7989005501.0,0.0151201178,0.0013015584,0.015176034282858198,0.08586955439209061
7989006001.0,0.0151215833,0.0013017832,0.015177513663266494,0.08587603005620315
7989006501.0,0.0150996668,0.0013006504,0.015155580785111549,0.08592559358104498
7989007001.0,0.0150998163,0.0012756393,0.015153603793073456,0.08428033035618994
7989007501.0,0.015120139,0.0012624552,0.015172751777819607,0.08330172853862422
7989008001.0,0.0151165168,0.0012394088,0.015167241487435996,0.0818073825515358
7989008501.0,0.015090142,0.001239995,0.015141003044058509,0.08198831422686792
7989009001.0,0.0151048939,0.0012055001,0.01515292216773244,0.07963977793293127
7989009501.0,0.0151193128,0.0011943919,0.015166416569349184,0.07883404392541041
7989010001.0,0.0151003718,0.0012229249,0.015149811015629048,0.08081004555843455
7989010501.0,0.0150803037,0.0011713208,0.015125724845465963,0.0775165936129045
7989011001.0,0.0151103885,0.001192176,0.01515734555375407,0.07873467245504642
7989011501.0,0.0151003927,0.0011543897,0.015144453614233805,0.07629925462525881
7989012001.0,0.015117599,0.0011594233,0.015161993995295733,0.0765437739776576
7989012501.0,0.0151142811,0.0011555658,0.015158391256592728,0.07630677729545277
7989013001.0,0.0151080213,0.0011454993,0.015151385291370363,0.0756758114996434
7989013501.0,0.0151093477,0.0011257844,0.015151230261426913,0.0743717087378407
7989014001.0,0.0151076427,0.0011133503,0.015148611053207927,0.07356153262311343
7989014501.0,0.0151181856,0.0011264919,0.015160096300380581,0.07437493169183602
7989015002.0,0.0151235415,0.0011046149,0.01516382806482335,0.07290996482812195
7989015502.0,0.0151384934,0.0011219263,0.015180009915822692,0.07397559219576355
