frequency,Re(S21),Im(S21),Amplitude,phase
7490000000.0,0.0045035973,0.0067518472,0.00811602299483652,0.982551179289296
7490000300.0,0.0045430002,0.0067526378,0.008138609713900088,0.9785773713433675
7490000600.0,0.0045579329,0.0067229511,0.00812236565379161,0.9750117841807204
7490000900.0,0.0045678284,0.0067383776,0.008140687254281933,0.9750690421276914
7490001200.0,0.0045649212,0.0067383061,0.00813899715318212,0.9753597767378426
7490001500.0,0.0045801619,0.0067371807,0.008146624258836546,0.9737334538401035
7490001800.0,0.0045960179,0.0067241105,0.008144755524466689,0.9712212781102446
7490002100.0,0.0045888739,0.0067166575,0.00813457138652108,0.9714293093882038
7490002400.0,0.0046355444,0.0067131866,0.008158133745581211,0.9664657147749816
7490002700.0,0.0046097185,0.0066918636,0.008125917984464723,0.967589983496283
7490003000.0,0.0046185104,0.0067263852,0.008159344101929223,0.9691027652723184
7490003300.0,0.0046218676,0.0067097587,0.008147546988152659,0.9676079765496909
7490003600.0,0.0046284923,0.0066763726,0.008123847122219254,0.9646051317964871
7490003900.0,0.0046856667,0.0067018486,0.008177423009775808,0.9606341195220389
7490004200.0,0.0046673329,0.0067081406,0.008172095613047535,0.9629139378902604
7490004500.0,0.0046563457,0.0066806534,0.00814326010445694,0.9620936480752198
7490004800.0,0.0046403674,0.0066716301,0.008126724912177646,0.9630717655219706
7490005101.0,0.0046536347,0.0066923089,0.008151276852988328,0.9631841198934948
7490005401.0,0.0046607279,0.0066749744,0.00814110973998593,0.9612531743328577
7490005701.0,0.0046713241,0.006654342,0.008130285130313991,0.9587317557799295
7490006001.0,0.0046661827,0.0066452626,0.008119900000168602,0.9586075427227261
7490006301.0,0.0046739115,0.0066506753,0.00812877178027913,0.9582120676416069
7490006601.0,0.004692822,0.0066567272,0.008144605290552996,0.9567396615302718
7490006901.0,0.0047026715,0.0066603265,0.008153224412679592,0.9560066637863553
7490007201.0,0.0046957475,0.00665546,0.008145255821357378,0.9563564682707811
7490007501.0,0.004703096,0.0066435969,0.008139809073615032,0.9547786023867726
7490007801.0,0.004709896,0.0066653765,0.00816151727423083,0.9556404471329425
7490008101.0,0.0047061589,0.0066354431,0.008134926964969435,0.9538921683238216
7490008401.0,0.0047169337,0.0066308809,0.008137447083710008,0.9524877952273861
7490008701.0,0.0046954696,0.006643474,0.00813530463800835,0.9555350030648868
7490009001.0,0.0047084661,0.0066306597,0.008132361346623335,0.9533204795550514
7490009301.0,0.0047195379,0.0066362831,0.008143358727999279,0.9526117450739453
7490009601.0,0.0047149133,0.006606502,0.008116420153153784,0.9509495458545032
7490009901.0,0.0047381621,0.0066128059,0.008135071109520262,0.9490734990038523
7490010201.0,0.0047303213,0.0066300249,0.008144517774297855,0.9510874407779603
7490010501.0,0.0047388345,0.0066127056,0.008135381230812826,0.9489991329310711
7490010801.0,0.0047426736,0.0066115122,0.008136648354628937,0.9485301807751844
7490011101.0,0.0047223073,0.0066081614,0.008122067675418818,0.9503272273491898
7490011401.0,0.0047367341,0.006618595,0.008138946474091583,0.9496303979179133
7490011701.0,0.0047351441,0.0066000633,0.008122956679176107,0.9484618381248288
7490012001.0,0.0047435549,0.0065996991,0.008127566751485639,0.9475948816043873
7490012301.0,0.0047262495,0.0065828799,0.008103810345391498,0.9481175874853587
7490012601.0,0.0047413358,0.0066057473,0.008131184572976985,0.9482506161828086
7490012901.0,0.0047437882,0.0065997604,0.008127752692095607,0.9475759752831809
7490013201.0,0.004744311,0.0065639923,0.008099042028485857,0.9449459478319793
7490013501.0,0.0047699113,0.0065899888,0.008135109476460236,0.9442674381051375
7490013801.0,0.0047471741,0.0065674641,0.00810353297275328,0.9449105671035741
7490014101.0,0.0047663338,0.0065886627,0.008131937903562331,0.9445281971260667
7490014401.0,0.0047629269,0.0065735907,0.00811773166259332,0.9437799906342675
7490014701.0,0.0047626703,0.0065730417,0.008117136537994231,0.9437659061759972
7490015002.0,0.0047623849,0.0065917982,0.008132165360177523,0.9451476232416556
7490015302.0,0.004742251,0.0065586025,0.00809346719892082,0.9447621311068687
7490015602.0,0.0047598103,0.0065703478,0.008113277038592416,0.9438565386075056
7490015902.0,0.004760537,0.0065685499,0.00811224755028833,0.9436539716013213
7490016202.0,0.0047736785,0.006552368,0.008106881819095814,0.9411700482341029
7490016502.0,0.0047849296,0.0065669318,0.008125278120951146,0.941106310477938
7490016802.0,0.0047592336,0.0065422445,0.008090195767541674,0.9418763237464864
7490017102.0,0.0047705397,0.0065758177,0.008124003166722018,0.9431820026779062
7490017402.0,0.0047641229,0.0065590344,0.008106651544669215,0.9426069863110679
7490017702.0,0.0047582074,0.0065580541,0.008102383059319127,0.9431265971377953
7490018002.0,0.004794025,0.006567479,0.008131079640248643,0.9402418801259831
7490018302.0,0.0047587248,0.006544433,0.008091666392877553,0.9420862781046868
7490018602.0,0.0047993292,0.006547228,0.008117866422524864,0.938243318254485
7490018902.0,0.0047916037,0.0065221334,0.00809306432108687,0.9371800254843741
7490019202.0,0.004781285,0.0065522324,0.008111253643847833,0.940402252830026
7490019502.0,0.0047685415,0.0065499059,0.008101867398080338,0.9415035736144508
7490019802.0,0.0047798145,0.0065380916,0.008098967120837127,0.9395197182845769
7490020102.0,0.0048077557,0.0065467119,0.008122435076532413,0.9373690398498276
7490020402.0,0.0047932699,0.0065350835,0.008104489662293256,0.9379603952322458
7490020702.0,0.0047838371,0.0065572211,0.00811678790862627,0.940510556807006
7490021002.0,0.0047887029,0.0065294939,0.008097281399000877,0.9380069216463791
7490021302.0,0.0047809743,0.0065166644,0.008082365381464009,0.9378392574089104
7490021602.0,0.0047788788,0.0065427454,0.008102172545330702,0.9399519390577107
7490021902.0,0.0047767181,0.0065321435,0.00809233801267964,0.9393948125729211
7490022202.0,0.0047960016,0.0065299812,0.008101992706708392,0.9373160612343233
7490022502.0,0.0047791074,0.0065156366,0.008080432404518605,0.9379502999084985
7490022802.0,0.0048057383,0.0065150926,0.00809577372427501,0.9352580889338419
7490023102.0,0.004805035,0.0065357919,0.008112024230198687,0.936842565789259
7490023402.0,0.0048030779,0.0065253748,0.008102473301032436,0.9362756287143564
7490023702.0,0.0047901636,0.0065288356,0.008097614562733418,0.937813383541324
7490024002.0,0.0047846481,0.0065041591,0.008074462399376594,0.9365562740587926
7490024302.0,0.0047950306,0.0065327332,0.008103636314477507,0.9376136627755027
7490024602.0,0.0048047681,0.0065239592,0.008102335474296424,0.9360040566036173
7490024902.0,0.0048051423,0.0065275518,0.008105450328324302,0.9362297250964213
7490025203.0,0.0047940767,0.0064973408,0.008074565553441717,0.9351152998572904
