frequency,Re(S21),Im(S21),Amplitude,phase
7989000000.0,0.015730853,-0.0016649316,0.015818714655125667,-0.1054460493712308
7989005005.0,0.0157311029,-0.0017883851,0.015832432526819446,-0.11319866295057102
7989010010.0,0.0157466386,-0.0018190796,0.015851362016878742,-0.115011958228596
7989015015.0,0.015717689,-0.0018585097,0.0158271856565125,-0.11769669752304161
7989020020.0,0.0157268866,-0.0018609143,0.015836602039617086,-0.11777928687842258
7989025025.0,0.0157060374,-0.0019250138,0.01582356751622052,-0.12195695057986225
7989030030.0,0.0157343878,-0.0019638496,0.01585647075146954,-0.1241704576793737
7989035035.0,0.0157215771,-0.0019959223,0.01584776616242433,-0.1262787936172857
7989040040.0,0.0157092777,-0.0020319308,0.015840143579895542,-0.12863172953438054
7989045045.0,0.0156880952,-0.0020745607,0.015824668498968547,-0.13147507508271802
7989050050.0,0.0156833868,-0.0021100999,0.015824700411268273,-0.13374050617531433
7989055055.0,0.0156736469,-0.0021227065,0.01581673449328343,-0.1346125423715148
7989060060.0,0.015657649,-0.0021767997,0.015808239280233616,-0.13813924609638825
7989065065.0,0.0156373503,-0.0022053044,0.015792089535636804,-0.14010404752027167
7989070070.0,0.0156464214,-0.0022484159,0.015807146380221532,-0.14272453151076803
7989075075.0,0.0156215616,-0.0022830713,0.01578751409764939,-0.14512130747209212
7989080080.0,0.0156231681,-0.0023411062,0.015797599808848685,-0.1487416462794898
7989085085.0,0.0156523077,-0.0023481757,0.015827465541063415,-0.14891053833702614
7989090090.0,0.0156292167,-0.0023828048,0.015809812565949728,-0.151293343646501
7989095095.0,0.01560289,-0.0024299338,0.015790970667583497,-0.1544950852283029
7989100100.0,0.0155942769,-0.0024314082,0.01578268728287109,-0.15467136910356621
7989105105.0,0.0155799845,-0.0024711803,0.015774747195925146,-0.15730210402633074
7989110110.0,0.0155744985,-0.0025225086,0.01577745395060864,-0.16056968272876573
7989115115.0,0.0155933713,-0.0025412756,0.015799092068053123,-0.16155127054358043
7989120120.0,0.0155808586,-0.0025806053,0.0157931212376649,-0.16413659183969945
7989125125.0,0.0155497017,-0.002597171,0.015765104508445985,-0.1654961842313428
7989130130.0,0.015544928,-0.0026396443,0.015767450921303244,-0.1682029918235513
7989135135.0,0.0155362034,-0.0026857328,0.015766634921858484,-0.1711775469691136
7989140140.0,0.0155145139,-0.0027022716,0.015748092371886183,-0.17244701747525024
7989145145.0,0.0155127186,-0.0027539262,0.01575527047936126,-0.17569650798872158
7989150150.0,0.0155069562,-0.0027764493,0.01575355075226499,-0.17716815073657147
7989155155.0,0.0154980563,-0.0028257335,0.01575355575389226,-0.18034720245714936
7989160160.0,0.0154822311,-0.0028575275,0.015743727107869452,-0.18251422168094827
7989165165.0,0.0154717161,-0.0028952807,0.015740287462774994,-0.18499414314731344
7989170170.0,0.0154588923,-0.0029012696,0.01572878623527205,-0.18551837517315947
7989175175.0,0.0154669568,-0.0029283032,0.01574171884783223,-0.18711173287725136
7989180180.0,0.0154069642,-0.0029931668,0.015695018106160436,-0.1918834166061018
7989185185.0,0.015435037,-0.0030283432,0.015729311165094143,-0.19373836796750527
7989190190.0,0.0154490221,-0.0030439439,0.01574604325894717,-0.19453960422455904
7989195195.0,0.0154113037,-0.0030990932,0.01571981744155828,-0.19844554583696514
7989200200.0,0.0154204913,-0.0031261092,0.01573417016126686,-0.20001375722378403
7989205205.0,0.0153907323,-0.0031704041,0.015713882489300984,-0.2031526704030328
7989210210.0,0.0153609316,-0.003192506,0.015689178250625956,-0.20491566468048472
7989215215.0,0.0153681171,-0.0032241261,0.015702675323269397,-0.20679409795358777
7989220220.0,0.0153363121,-0.0032572029,0.015678387658186504,-0.20927537487353284
7989225225.0,0.0153348757,-0.0032702039,0.015679688972745146,-0.21010547779889208
7989230230.0,0.0153322028,-0.0033222963,0.01568802394839202,-0.21338851668442374
7989235235.0,0.0153190655,-0.0033263076,0.01567603553335817,-0.21381607644856834
7989240240.0,0.0153218654,-0.0033977135,0.01569407583656328,-0.21822449006476968
7989245245.0,0.0153076891,-0.0034184358,0.015684739363501725,-0.21971000827173204
7989250250.0,0.0152761168,-0.0034679212,0.01566480839131624,-0.2232323619328053
7989255255.0,0.0152615339,-0.0034894952,0.015655382260796834,-0.22478244214391732
7989260260.0,0.0152502896,-0.0035079209,0.0156485412075543,-0.22609045248549528
7989265265.0,0.0152125328,-0.0035323434,0.015617253410462398,-0.22815642957213567
7989270270.0,0.0152508721,-0.0035757521,0.01566445348204695,-0.23030218759993568
7989275275.0,0.0152338116,-0.003618259,0.01565761201637643,-0.23319401445994892
7989280280.0,0.0152181964,-0.0036696286,0.015654381997731847,-0.236617193704149
7989285285.0,0.0151953485,-0.0036884122,0.01563659171921941,-0.23812750573821012
7989290290.0,0.0151796499,-0.0037148838,0.01562760802983209,-0.24001056192527412
7989295295.0,0.015186373,-0.0037574524,0.015644308020279923,-0.24255143916063804
7989300300.0,0.0151846066,-0.0037893248,0.015650279870873193,-0.2445554746868205
7989305305.0,0.0151706344,-0.0038145747,0.015642861894178555,-0.24633786112642628
7989310310.0,0.0151426044,-0.0038436119,0.015622798099339344,-0.24857791317616837
7989315315.0,0.0151401,-0.0038704429,0.01562699447277564,-0.25028153333567443
7989320320.0,0.0150972357,-0.0038819514,0.015588331291492251,-0.25167786132724845
7989325325.0,0.015100706,-0.0039368912,0.01560546167273091,-0.25503212706758355
7989330330.0,0.0150779824,-0.0039600681,0.01558934548373816,-0.25683848212888444
7989335335.0,0.0150485058,-0.0040080193,0.015573109693372297,-0.2602974041558095
7989340340.0,0.0150570682,-0.0040524927,0.015592882987536479,-0.26291216147962815
7989345345.0,0.0150140448,-0.0040688756,0.015555619238869355,-0.26464796277266955
7989350350.0,0.0150453692,-0.0040998575,0.015593972100931016,-0.26604015157526856
7989355355.0,0.0150057981,-0.0041404009,0.015566531284479676,-0.26922139363153574
7989360360.0,0.0149846257,-0.0041777198,0.015556103306947166,-0.2718959782083411
7989365365.0,0.0149976037,-0.0042084782,0.01557688690021626,-0.2735743049472522
7989370370.0,0.0149860637,-0.0042616112,0.015580225776298081,-0.27705788604741477
7989375375.0,0.0149720206,-0.0042615934,0.015566713819999002,-0.27730354128429013
