C:\Users\oper\labQT\Lab2025\QTLab2526\SinglePhoton\VNA\CRIO_measures_new\PC2_1_1_P5_2PORT.son DE_EMBEDDED Lk=0.0
FREQUENCY (GHz), DB[S21]-PC2_1_1_P5_2PORT
9.271,-0.196573
9.272,-0.196536
9.273,-0.196498
9.274,-0.196461
9.275,-0.196423
9.276,-0.196385
9.277,-0.196348
9.278,-0.19631
9.279,-0.196272
9.28,-0.196234
9.281,-0.196197
9.282,-0.196159
9.283,-0.196121
9.284,-0.196083
9.285,-0.196045
9.286,-0.196008
9.287,-0.19597
9.288,-0.195932
9.289,-0.195894
9.29,-0.195856
9.291,-0.195818
9.292,-0.19578
9.293,-0.195742
9.294,-0.195704
9.295,-0.195666
9.296,-0.195628
9.297,-0.19559
9.298,-0.195552
9.299,-0.195513
9.3,-0.195475
9.301,-0.195437
9.302,-0.195399
9.303,-0.195361
9.304,-0.195322
9.305,-0.195284
9.306,-0.195246
9.307,-0.195208
9.308,-0.195169
9.309,-0.195131
9.31,-0.195093
9.311,-0.195054
9.312,-0.195016
9.313,-0.194977
9.314,-0.194939
9.315,-0.1949
9.316,-0.194862
9.317,-0.194823
9.318,-0.194785
9.319,-0.194746
9.32,-0.194708
9.321,-0.194669
9.322,-0.194631
9.323,-0.194592
9.324,-0.194553
9.325,-0.194515
9.326,-0.194476
9.327,-0.194437
9.328,-0.194399
9.329,-0.19436
9.33,-0.194321
9.331,-0.194282
9.332,-0.194244
9.333,-0.194205
9.334,-0.194166
9.335,-0.194127
9.336,-0.194088
9.337,-0.194049
9.338,-0.19401
9.339,-0.193972
9.34,-0.193933
9.341,-0.193894
9.342,-0.193855
9.343,-0.193816
9.344,-0.193777
9.345,-0.193738
9.346,-0.193699
9.347,-0.193659
9.348,-0.19362
9.349,-0.193581
9.35,-0.193542
9.351,-0.193503
9.352,-0.193464
9.353,-0.193425
9.354,-0.193385
9.3548,-0.193354
C:\Users\oper\labQT\Lab2025\QTLab2526\SinglePhoton\VNA\CRIO_measures_new\PC2_1_1_P5_2PORT.son DE_EMBEDDED Lk=13.4
FREQUENCY (GHz), DB[S21]-PC2_1_1_P5_2PORT
8.1548,-0.229929
8.155,-0.229925
8.156,-0.229903
8.157,-0.229882
8.158,-0.22986
8.159,-0.229839
8.16,-0.229817
8.161,-0.229796
8.162,-0.229774
8.163,-0.229753
8.164,-0.229731
8.165,-0.22971
8.166,-0.229688
8.167,-0.229667
8.168,-0.229645
8.169,-0.229624
8.17,-0.229602
8.171,-0.22958
8.172,-0.229559
8.173,-0.229537
8.174,-0.229515
8.175,-0.229494
8.176,-0.229472
8.177,-0.22945
8.178,-0.229429
8.179,-0.229407
8.18,-0.229385
8.181,-0.229363
8.182,-0.229342
8.183,-0.22932
8.184,-0.229298
8.185,-0.229276
8.186,-0.229254
8.187,-0.229232
8.188,-0.229211
8.189,-0.229189
8.19,-0.229167
8.191,-0.229145
8.192,-0.229123
8.193,-0.229101
8.194,-0.229079
8.195,-0.229057
8.196,-0.229035
8.197,-0.229013
8.198,-0.228991
8.199,-0.228969
8.2,-0.228947
8.201,-0.228925
8.202,-0.228903
8.203,-0.228881
8.204,-0.228859
8.205,-0.228837
8.206,-0.228815
8.207,-0.228792
8.208,-0.22877
8.209,-0.228748
8.21,-0.228726
8.211,-0.228704
8.212,-0.228682
8.213,-0.228659
8.214,-0.228637
8.215,-0.228615
8.216,-0.228593
8.217,-0.22857
8.218,-0.228548
8.219,-0.228526
8.22,-0.228504
8.221,-0.228481
8.222,-0.228459
8.223,-0.228437
8.224,-0.228414
8.225,-0.228392
8.226,-0.228369
8.227,-0.228347
8.228,-0.228325
8.229,-0.228302
8.23,-0.22828
8.231,-0.228257
8.232,-0.228235
8.233,-0.228212
8.234,-0.22819
8.235,-0.228168
8.236,-0.228145
8.237,-0.228123
8.238,-0.2281
8.239,-0.228077
8.24,-0.228055
8.241,-0.228032
8.242,-0.22801
8.243,-0.227987
8.244,-0.227965
8.245,-0.227942
8.246,-0.227919
8.247,-0.227897
8.248,-0.227874
8.249,-0.227851
8.25,-0.227829
8.251,-0.227806
8.252,-0.227783
8.253,-0.227761
8.254,-0.227738
8.255,-0.227715
8.256,-0.227693
8.257,-0.22767
8.258,-0.227647
8.259,-0.227624
8.26,-0.227601
8.261,-0.227579
8.262,-0.227556
8.263,-0.227533
8.264,-0.22751
8.265,-0.227487
8.266,-0.227465
8.267,-0.227442
8.268,-0.227419
8.269,-0.227396
8.27,-0.227373
8.271,-0.22735
8.272,-0.227327
8.273,-0.227304
8.274,-0.227281
8.275,-0.227259
8.276,-0.227236
8.277,-0.227213
8.278,-0.22719
8.279,-0.227167
8.28,-0.227144
8.281,-0.227121
8.282,-0.227098
8.283,-0.227075
8.284,-0.227052
8.285,-0.227029
8.286,-0.227006
8.287,-0.226982
8.288,-0.226959
8.289,-0.226936
8.29,-0.226913
8.291,-0.22689
8.292,-0.226867
8.293,-0.226844
8.294,-0.226821
8.295,-0.226798
8.296,-0.226775
8.297,-0.226751
8.298,-0.226728
8.299,-0.226705
8.3,-0.226682
8.301,-0.226659
8.302,-0.226636
8.303,-0.226612
8.304,-0.226589
8.305,-0.226566
8.306,-0.226543
8.307,-0.226519
8.308,-0.226496
8.309,-0.226473
8.31,-0.22645
8.311,-0.226426
8.312,-0.226403
8.313,-0.22638
8.314,-0.226357
8.315,-0.226333
8.316,-0.22631
8.317,-0.226287
8.318,-0.226263
8.319,-0.22624
8.32,-0.226217
8.321,-0.226193
8.322,-0.22617
8.323,-0.226147
8.324,-0.226123
8.325,-0.2261
8.326,-0.226077
8.327,-0.226053
8.328,-0.22603
8.329,-0.226006
8.33,-0.225983
8.331,-0.22596
8.332,-0.225936
8.333,-0.225913
8.334,-0.225889
8.335,-0.225866
8.336,-0.225843
8.337,-0.225819
8.338,-0.225796
8.339,-0.225772
8.34,-0.225749
8.341,-0.225725
8.342,-0.225702
8.343,-0.225678
8.344,-0.225655
8.345,-0.225631
8.346,-0.225608
8.347,-0.225584
8.348,-0.225561
8.349,-0.225537
8.35,-0.225514
8.351,-0.22549
8.352,-0.225467
8.353,-0.225443
8.354,-0.22542
8.355,-0.225396
8.356,-0.225373
8.357,-0.225349
8.358,-0.225326
8.359,-0.225302
8.36,-0.225279
8.361,-0.225255
8.362,-0.225231
8.363,-0.225208
8.364,-0.225184
8.365,-0.225161
8.366,-0.225137
8.367,-0.225114
8.368,-0.22509
8.369,-0.225066
8.37,-0.225043
8.371,-0.225019
8.372,-0.224996
8.373,-0.224972
8.374,-0.224948
8.375,-0.224925
8.376,-0.224901
8.377,-0.224878
8.378,-0.224854
8.379,-0.22483
8.38,-0.224807
8.381,-0.224783
8.382,-0.22476
8.383,-0.224736
8.384,-0.224712
8.385,-0.224689
8.386,-0.224665
8.387,-0.224642
8.388,-0.224618
8.389,-0.224594
8.39,-0.224571
8.391,-0.224547
8.392,-0.224523
8.393,-0.2245
8.394,-0.224476
8.395,-0.224453
8.396,-0.224429
8.397,-0.224405
8.398,-0.224382
8.399,-0.224358
8.4,-0.224335
8.401,-0.224311
8.402,-0.224287
8.403,-0.224264
8.404,-0.22424
8.405,-0.224217
8.406,-0.224193
8.407,-0.224169
8.408,-0.224146
8.409,-0.224122
8.41,-0.224099
8.411,-0.224075
8.412,-0.224051
8.413,-0.224028
8.414,-0.224004
8.415,-0.223981
8.416,-0.223957
8.417,-0.223933
8.418,-0.22391
8.419,-0.223886
8.42,-0.223863
8.421,-0.223839
8.422,-0.223816
8.423,-0.223792
8.424,-0.223769
8.425,-0.223745
8.426,-0.223722
8.427,-0.223698
8.428,-0.223674
8.429,-0.223651
8.43,-0.223627
8.431,-0.223604
8.432,-0.22358
8.433,-0.223557
8.434,-0.223533
8.435,-0.22351
8.436,-0.223486
8.437,-0.223463
8.438,-0.22344
8.439,-0.223416
8.44,-0.223393
8.441,-0.223369
8.442,-0.223346
8.443,-0.223322
8.444,-0.223299
8.445,-0.223276
8.446,-0.223252
8.447,-0.223229
8.448,-0.223205
8.449,-0.223182
8.45,-0.223159
8.451,-0.223135
8.452,-0.223112
8.453,-0.223089
8.454,-0.223065
8.455,-0.223042
8.456,-0.223019
8.457,-0.222995
8.458,-0.222972
8.459,-0.222949
8.46,-0.222926
8.461,-0.222902
8.462,-0.222879
8.463,-0.222856
8.464,-0.222833
8.465,-0.22281
8.466,-0.222786
8.467,-0.222763
8.468,-0.22274
8.469,-0.222717
8.47,-0.222694
8.471,-0.222671
8.472,-0.222648
8.473,-0.222625
8.474,-0.222602
8.475,-0.222578
8.476,-0.222555
8.477,-0.222532
8.478,-0.222509
8.479,-0.222486
8.48,-0.222464
8.481,-0.222441
8.482,-0.222418
8.483,-0.222395
8.484,-0.222372
8.485,-0.222349
8.486,-0.222326
8.487,-0.222303
8.488,-0.222281
8.489,-0.222258
8.49,-0.222235
8.491,-0.222212
8.492,-0.222189
8.493,-0.222167
8.494,-0.222144
8.495,-0.222121
8.496,-0.222099
8.497,-0.222076
8.498,-0.222054
8.499,-0.222031
8.5,-0.222008
8.501,-0.221986
8.502,-0.221963
8.503,-0.221941
8.504,-0.221918
8.505,-0.221896
8.506,-0.221874
8.507,-0.221851
8.508,-0.221829
8.509,-0.221807
8.51,-0.221784
8.511,-0.221762
8.512,-0.22174
8.513,-0.221718
8.514,-0.221695
8.515,-0.221673
8.516,-0.221651
8.517,-0.221629
8.518,-0.221607
8.519,-0.221585
8.52,-0.221563
8.521,-0.221541
8.522,-0.221519
8.523,-0.221497
8.524,-0.221475
8.525,-0.221454
8.526,-0.221432
8.527,-0.22141
8.528,-0.221388
8.529,-0.221367
8.53,-0.221345
8.531,-0.221323
8.532,-0.221302
8.533,-0.22128
8.534,-0.221259
8.535,-0.221237
8.536,-0.221216
8.537,-0.221194
8.538,-0.221173
8.539,-0.221152
8.54,-0.221131
8.541,-0.221109
8.542,-0.221088
8.543,-0.221067
8.544,-0.221046
8.545,-0.221025
8.546,-0.221004
8.547,-0.220983
8.548,-0.220962
8.549,-0.220941
8.55,-0.220921
8.551,-0.2209
8.552,-0.220879
8.553,-0.220858
8.554,-0.220838
8.555,-0.220817
8.556,-0.220797
8.557,-0.220776
8.558,-0.220756
8.559,-0.220736
8.56,-0.220715
8.561,-0.220695
8.562,-0.220675
8.563,-0.220655
8.564,-0.220635
8.565,-0.220615
8.566,-0.220595
8.567,-0.220575
8.568,-0.220555
8.569,-0.220536
8.57,-0.220516
8.571,-0.220496
8.572,-0.220477
8.573,-0.220457
8.574,-0.220438
8.575,-0.220419
8.576,-0.220399
8.577,-0.22038
8.578,-0.220361
8.579,-0.220342
8.58,-0.220323
8.581,-0.220304
8.582,-0.220285
8.583,-0.220267
8.584,-0.220248
8.585,-0.220229
8.586,-0.220211
8.587,-0.220192
8.588,-0.220174
8.589,-0.220156
8.59,-0.220137
8.591,-0.220119
8.592,-0.220101
8.593,-0.220083
8.594,-0.220066
8.595,-0.220048
8.596,-0.22003
8.597,-0.220013
8.598,-0.219995
8.599,-0.219978
8.6,-0.219961
8.601,-0.219943
8.602,-0.219926
8.603,-0.219909
8.604,-0.219892
8.605,-0.219876
8.606,-0.219859
8.607,-0.219842
8.608,-0.219826
8.609,-0.21981
8.61,-0.219793
8.611,-0.219777
8.612,-0.219761
8.613,-0.219745
8.614,-0.21973
8.615,-0.219714
8.616,-0.219698
8.617,-0.219683
8.618,-0.219668
8.619,-0.219653
8.62,-0.219638
8.621,-0.219623
8.622,-0.219608
8.623,-0.219593
8.624,-0.219579
8.625,-0.219565
8.626,-0.21955
8.627,-0.219536
8.628,-0.219522
8.629,-0.219509
8.63,-0.219495
8.631,-0.219482
8.632,-0.219468
8.633,-0.219455
8.634,-0.219442
8.635,-0.219429
8.636,-0.219417
8.637,-0.219404
8.638,-0.219392
8.639,-0.21938
8.64,-0.219368
8.641,-0.219356
8.642,-0.219344
8.643,-0.219333
8.644,-0.219322
8.645,-0.219311
8.646,-0.2193
8.647,-0.219289
8.648,-0.219279
8.649,-0.219268
8.65,-0.219258
8.651,-0.219248
8.652,-0.219239
8.653,-0.219229
8.654,-0.21922
8.655,-0.219211
8.656,-0.219202
8.657,-0.219194
8.658,-0.219185
8.659,-0.219177
8.66,-0.219169
8.661,-0.219162
8.662,-0.219154
8.663,-0.219147
8.664,-0.219141
8.665,-0.219134
8.666,-0.219128
8.667,-0.219122
8.668,-0.219116
8.669,-0.21911
8.67,-0.219105
8.671,-0.2191
8.672,-0.219096
8.673,-0.219091
8.674,-0.219087
8.675,-0.219084
8.676,-0.21908
8.677,-0.219077
8.678,-0.219074
8.679,-0.219072
8.68,-0.21907
8.681,-0.219068
8.682,-0.219067
8.683,-0.219066
8.684,-0.219065
8.685,-0.219065
8.686,-0.219065
8.687,-0.219065
8.688,-0.219066
8.689,-0.219068
8.69,-0.219069
8.691,-0.219071
8.692,-0.219074
8.693,-0.219077
8.694,-0.21908
8.695,-0.219084
8.696,-0.219088
8.697,-0.219093
8.698,-0.219098
8.699,-0.219104
8.7,-0.21911
8.701,-0.219117
8.702,-0.219124
8.703,-0.219132
8.704,-0.21914
8.705,-0.219149
8.706,-0.219158
8.707,-0.219168
8.708,-0.219179
8.709,-0.21919
8.71,-0.219201
8.711,-0.219214
8.712,-0.219227
8.713,-0.21924
8.714,-0.219254
8.715,-0.219269
8.716,-0.219285
8.717,-0.219301
8.718,-0.219318
8.719,-0.219336
8.72,-0.219354
8.721,-0.219373
8.722,-0.219393
8.723,-0.219414
8.724,-0.219436
8.725,-0.219458
8.726,-0.219481
8.727,-0.219506
8.728,-0.219531
8.729,-0.219556
8.73,-0.219583
8.731,-0.219611
8.732,-0.21964
8.733,-0.21967
8.734,-0.219701
8.735,-0.219732
8.736,-0.219765
8.737,-0.219799
8.738,-0.219834
8.739,-0.219871
8.74,-0.219908
8.741,-0.219947
8.742,-0.219987
8.743,-0.220028
8.744,-0.22007
8.745,-0.220114
8.746,-0.220159
8.747,-0.220206
8.748,-0.220254
8.749,-0.220304
8.75,-0.220355
8.751,-0.220407
8.752,-0.220461
8.753,-0.220517
8.754,-0.220575
8.755,-0.220634
8.756,-0.220695
8.757,-0.220758
8.758,-0.220823
8.759,-0.22089
8.76,-0.220959
8.761,-0.221029
8.762,-0.221102
8.763,-0.221177
8.764,-0.221255
8.765,-0.221334
8.766,-0.221417
8.767,-0.221501
8.768,-0.221588
8.769,-0.221678
8.77,-0.22177
8.771,-0.221865
8.772,-0.221963
8.773,-0.222064
8.774,-0.222168
8.775,-0.222275
8.776,-0.222386
8.777,-0.222499
8.778,-0.222617
8.779,-0.222738
8.78,-0.222862
8.781,-0.22299
8.782,-0.223123
8.783,-0.223259
8.784,-0.2234
8.785,-0.223545
8.786,-0.223695
8.787,-0.223849
8.788,-0.224008
8.789,-0.224173
8.79,-0.224342
8.791,-0.224517
8.792,-0.224698
8.793,-0.224885
8.794,-0.225078
8.795,-0.225277
8.796,-0.225482
8.797,-0.225695
8.798,-0.225915
8.799,-0.226142
8.8,-0.226377
8.801,-0.22662
8.802,-0.226872
8.803,-0.227132
8.804,-0.227402
8.805,-0.227681
8.806,-0.22797
8.807,-0.22827
8.808,-0.22858
8.809,-0.228902
8.81,-0.229236
8.811,-0.229582
8.812,-0.229942
8.813,-0.230315
8.814,-0.230702
8.815,-0.231105
8.816,-0.231523
8.817,-0.231958
8.818,-0.232411
8.819,-0.232882
8.82,-0.233372
8.821,-0.233883
8.822,-0.234415
8.823,-0.234969
8.824,-0.235548
8.825,-0.236151
8.826,-0.236782
8.827,-0.23744
8.828,-0.238128
8.829,-0.238848
8.83,-0.2396
8.831,-0.240389
8.832,-0.241214
8.833,-0.242079
8.834,-0.242987
8.835,-0.243939
8.836,-0.24494
8.837,-0.245991
8.838,-0.247096
8.839,-0.248259
8.84,-0.249483
8.841,-0.250774
8.842,-0.252134
8.843,-0.25357
8.844,-0.255086
8.845,-0.256688
8.846,-0.258383
8.847,-0.260176
8.848,-0.262075
8.849,-0.264087
8.85,-0.266222
8.851,-0.268487
8.852,-0.270893
8.853,-0.273449
8.854,-0.276167
8.855,-0.279058
8.856,-0.282134
8.857,-0.285408
8.858,-0.288894
8.859,-0.292605
8.86,-0.296556
8.861,-0.30076
8.862,-0.305231
8.863,-0.309981
8.864,-0.315021
8.865,-0.320359
8.866,-0.325999
8.867,-0.331942
8.868,-0.338178
8.869,-0.344693
8.87,-0.351458
8.871,-0.35843
8.872,-0.365553
8.873,-0.372747
8.874,-0.379913
8.875,-0.386928
8.876,-0.393646
8.877,-0.3999
8.878,-0.405506
8.879,-0.410275
8.88,-0.414016
8.881,-0.416558
8.882,-0.417758
8.883,-0.417519
8.884,-0.415799
8.885,-0.412616
8.886,-0.408049
8.887,-0.402234
8.888,-0.395346
8.889,-0.387592
8.89,-0.379189
8.891,-0.370351
8.892,-0.361279
8.893,-0.35215
8.894,-0.343115
8.895,-0.334293
8.896,-0.325776
8.897,-0.317631
8.898,-0.309901
8.899,-0.302612
8.9,-0.295772
8.901,-0.28938
8.902,-0.283427
8.903,-0.277895
8.904,-0.272766
8.905,-0.268015
8.906,-0.26362
8.907,-0.259556
8.908,-0.2558
8.909,-0.252328
8.91,-0.249118
8.911,-0.24615
8.912,-0.243404
8.913,-0.240861
8.914,-0.238506
8.915,-0.236323
8.916,-0.234297
8.917,-0.232416
8.918,-0.230667
8.919,-0.229041
8.92,-0.227526
8.921,-0.226114
8.922,-0.224797
8.923,-0.223567
8.924,-0.222417
8.925,-0.221341
8.926,-0.220333
8.927,-0.219388
8.928,-0.218502
8.929,-0.217669
8.93,-0.216886
8.931,-0.216149
8.932,-0.215455
8.933,-0.214801
8.934,-0.214183
8.935,-0.2136
8.936,-0.213049
8.937,-0.212528
8.938,-0.212034
8.939,-0.211567
8.94,-0.211123
8.941,-0.210702
8.942,-0.210302
8.943,-0.209922
8.944,-0.20956
8.945,-0.209216
8.946,-0.208888
8.947,-0.208575
8.948,-0.208276
8.949,-0.207991
8.95,-0.207719
8.951,-0.207458
8.952,-0.207209
8.953,-0.20697
8.954,-0.206742
8.955,-0.206522
8.956,-0.206312
8.957,-0.20611
8.958,-0.205916
8.959,-0.205729
8.96,-0.205549
8.961,-0.205376
8.962,-0.20521
8.963,-0.205049
8.964,-0.204895
8.965,-0.204745
8.966,-0.204601
8.967,-0.204461
8.968,-0.204327
8.969,-0.204196
8.97,-0.20407
8.971,-0.203948
8.972,-0.203829
8.973,-0.203714
8.974,-0.203603
8.975,-0.203495
8.976,-0.20339
8.977,-0.203287
8.978,-0.203188
8.979,-0.203091
8.98,-0.202997
8.981,-0.202906
8.982,-0.202817
8.983,-0.202729
8.984,-0.202645
8.985,-0.202562
8.986,-0.202481
8.987,-0.202402
8.988,-0.202325
8.989,-0.202249
8.99,-0.202175
8.991,-0.202103
8.992,-0.202032
8.993,-0.201963
8.994,-0.201894
8.995,-0.201828
8.996,-0.201762
8.997,-0.201698
8.998,-0.201635
8.999,-0.201573
9,-0.201512
9.001,-0.201452
9.002,-0.201393
9.003,-0.201335
9.004,-0.201278
9.005,-0.201222
9.006,-0.201167
9.007,-0.201112
9.008,-0.201058
9.009,-0.201005
9.01,-0.200953
9.011,-0.200901
9.012,-0.200851
9.013,-0.2008
9.014,-0.20075
9.015,-0.200701
9.016,-0.200653
9.017,-0.200605
9.018,-0.200557
9.019,-0.20051
9.02,-0.200464
9.021,-0.200417
9.022,-0.200372
9.023,-0.200327
9.024,-0.200282
9.025,-0.200238
9.026,-0.200194
9.027,-0.20015
9.028,-0.200107
9.029,-0.200064
9.03,-0.200021
9.031,-0.199979
9.032,-0.199937
9.033,-0.199895
9.034,-0.199854
9.035,-0.199813
9.036,-0.199772
9.037,-0.199731
9.038,-0.199691
9.039,-0.199651
9.04,-0.199611
9.041,-0.199571
9.042,-0.199532
9.043,-0.199492
9.044,-0.199453
9.045,-0.199414
9.046,-0.199376
9.047,-0.199337
9.048,-0.199299
9.049,-0.199261
9.05,-0.199222
9.051,-0.199185
9.052,-0.199147
9.053,-0.199109
9.054,-0.199072
9.055,-0.199034
9.056,-0.198997
9.057,-0.19896
9.058,-0.198923
9.059,-0.198886
9.06,-0.198849
9.061,-0.198813
9.062,-0.198776
9.063,-0.19874
9.064,-0.198703
9.065,-0.198667
9.066,-0.198631
9.067,-0.198595
9.068,-0.198559
9.069,-0.198523
9.07,-0.198487
9.071,-0.198451
9.072,-0.198415
9.073,-0.198379
9.074,-0.198344
9.075,-0.198308
9.076,-0.198273
9.077,-0.198237
9.078,-0.198202
9.079,-0.198166
9.08,-0.198131
9.081,-0.198096
9.082,-0.19806
9.083,-0.198025
9.084,-0.19799
9.085,-0.197955
9.086,-0.19792
9.087,-0.197884
9.088,-0.197849
9.089,-0.197814
9.09,-0.197779
9.091,-0.197744
9.092,-0.197709
9.093,-0.197674
9.094,-0.19764
9.095,-0.197605
9.096,-0.19757
9.097,-0.197535
9.098,-0.1975
9.099,-0.197465
9.1,-0.19743
9.101,-0.197396
9.102,-0.197361
9.103,-0.197326
9.104,-0.197291
9.105,-0.197257
9.106,-0.197222
9.107,-0.197187
9.108,-0.197152
9.109,-0.197118
9.11,-0.197083
9.111,-0.197048
9.112,-0.197013
9.113,-0.196979
9.114,-0.196944
9.115,-0.196909
9.116,-0.196875
9.117,-0.19684
9.118,-0.196805
9.119,-0.19677
9.12,-0.196736
9.121,-0.196701
9.122,-0.196666
9.123,-0.196632
9.124,-0.196597
9.125,-0.196562
9.126,-0.196527
9.127,-0.196493
9.128,-0.196458
9.129,-0.196423
9.13,-0.196388
9.131,-0.196353
9.132,-0.196319
9.133,-0.196284
9.134,-0.196249
9.135,-0.196214
9.136,-0.196179
9.137,-0.196144
9.138,-0.19611
9.139,-0.196075
9.14,-0.19604
9.141,-0.196005
9.142,-0.19597
9.143,-0.195935
9.144,-0.1959
9.145,-0.195865
9.146,-0.19583
9.147,-0.195795
9.148,-0.19576
9.149,-0.195725
9.15,-0.19569
9.151,-0.195655
9.152,-0.19562
9.153,-0.195585
9.154,-0.19555
9.155,-0.195515
9.156,-0.19548
9.157,-0.195445
9.158,-0.195409
9.159,-0.195374
9.16,-0.195339
9.161,-0.195304
9.162,-0.195269
9.163,-0.195233
9.164,-0.195198
9.165,-0.195163
9.166,-0.195128
9.167,-0.195092
9.168,-0.195057
9.169,-0.195022
9.17,-0.194986
9.171,-0.194951
9.172,-0.194915
9.173,-0.19488
9.174,-0.194845
9.175,-0.194809
9.176,-0.194774
9.177,-0.194738
9.178,-0.194703
9.179,-0.194667
9.18,-0.194632
9.181,-0.194596
9.182,-0.19456
9.183,-0.194525
9.184,-0.194489
9.185,-0.194454
9.186,-0.194418
9.187,-0.194382
9.188,-0.194346
9.189,-0.194311
9.19,-0.194275
9.191,-0.194239
9.192,-0.194203
9.193,-0.194168
9.194,-0.194132
9.195,-0.194096
9.196,-0.19406
9.197,-0.194024
9.198,-0.193988
9.199,-0.193952
9.2,-0.193916
9.201,-0.19388
9.202,-0.193844
9.203,-0.193808
9.204,-0.193772
9.205,-0.193736
9.206,-0.1937
9.207,-0.193664
9.208,-0.193628
9.209,-0.193592
9.21,-0.193556
9.211,-0.19352
9.212,-0.193483
9.213,-0.193447
9.214,-0.193411
9.215,-0.193375
9.216,-0.193339
9.217,-0.193302
9.218,-0.193266
9.219,-0.19323
9.22,-0.193193
9.221,-0.193157
9.222,-0.19312
9.223,-0.193084
9.224,-0.193048
9.225,-0.193011
9.226,-0.192975
9.227,-0.192938
9.228,-0.192902
9.229,-0.192865
9.23,-0.192829
9.231,-0.192792
9.232,-0.192755
9.233,-0.192719
9.234,-0.192682
9.235,-0.192645
9.236,-0.192609
9.237,-0.192572
9.238,-0.192535
9.239,-0.192499
9.24,-0.192462
9.241,-0.192425
9.242,-0.192388
9.243,-0.192351
9.244,-0.192315
9.245,-0.192278
9.246,-0.192241
9.247,-0.192204
9.248,-0.192167
9.249,-0.19213
9.25,-0.192093
9.251,-0.192056
9.252,-0.192019
9.253,-0.191982
9.254,-0.191945
9.255,-0.191908
9.256,-0.191871
9.257,-0.191834
9.258,-0.191797
9.259,-0.19176
9.26,-0.191722
9.261,-0.191685
9.262,-0.191648
9.263,-0.191611
9.264,-0.191574
9.265,-0.191536
9.266,-0.191499
9.267,-0.191462
9.268,-0.191424
9.269,-0.191387
9.27,-0.19135
9.271,-0.191312
9.272,-0.191275
9.273,-0.191237
9.274,-0.1912
9.275,-0.191163
9.276,-0.191125
9.277,-0.191088
9.278,-0.19105
9.279,-0.191013
9.28,-0.190975
9.281,-0.190937
9.282,-0.1909
9.283,-0.190862
9.284,-0.190825
9.285,-0.190787
9.286,-0.190749
9.287,-0.190712
9.288,-0.190674
9.289,-0.190636
9.29,-0.190598
9.291,-0.190561
9.292,-0.190523
9.293,-0.190485
9.294,-0.190447
9.295,-0.190409
9.296,-0.190372
9.297,-0.190334
9.298,-0.190296
9.299,-0.190258
9.3,-0.19022
9.301,-0.190182
9.302,-0.190144
9.303,-0.190106
9.304,-0.190068
9.305,-0.19003
9.306,-0.189992
9.307,-0.189954
9.308,-0.189916
9.309,-0.189878
9.31,-0.18984
9.311,-0.189802
9.312,-0.189763
9.313,-0.189725
9.314,-0.189687
9.315,-0.189649
9.316,-0.189611
9.317,-0.189572
9.318,-0.189534
9.319,-0.189496
9.32,-0.189458
9.321,-0.189419
9.322,-0.189381
9.323,-0.189343
9.324,-0.189304
9.325,-0.189266
9.326,-0.189227
9.327,-0.189189
9.328,-0.189151
9.329,-0.189112
9.33,-0.189074
9.331,-0.189035
9.332,-0.188997
9.333,-0.188958
9.334,-0.18892
9.335,-0.188881
9.336,-0.188842
9.337,-0.188804
9.338,-0.188765
9.339,-0.188727
9.34,-0.188688
9.341,-0.188649
9.342,-0.188611
9.343,-0.188572
9.344,-0.188533
9.345,-0.188494
9.346,-0.188456
9.347,-0.188417
9.348,-0.188378
9.349,-0.188339
9.35,-0.188301
9.351,-0.188262
9.352,-0.188223
9.353,-0.188184
9.354,-0.188145
9.3548,-0.188114
C:\Users\oper\labQT\Lab2025\QTLab2526\SinglePhoton\VNA\CRIO_measures_new\PC2_1_1_P5_2PORT.son DE_EMBEDDED Lk=13.6
FREQUENCY (GHz), DB[S21]-PC2_1_1_P5_2PORT
8.1548,-0.224259
8.155,-0.224255
8.156,-0.224234
8.157,-0.224213
8.158,-0.224192
8.159,-0.22417
8.16,-0.224149
8.161,-0.224128
8.162,-0.224107
8.163,-0.224086
8.164,-0.224065
8.165,-0.224043
8.166,-0.224022
8.167,-0.224001
8.168,-0.22398
8.169,-0.223959
8.17,-0.223937
8.171,-0.223916
8.172,-0.223895
8.173,-0.223873
8.174,-0.223852
8.175,-0.223831
8.176,-0.22381
8.177,-0.223788
8.178,-0.223767
8.179,-0.223745
8.18,-0.223724
8.181,-0.223703
8.182,-0.223681
8.183,-0.22366
8.184,-0.223638
8.185,-0.223617
8.186,-0.223596
8.187,-0.223574
8.188,-0.223553
8.189,-0.223531
8.19,-0.22351
8.191,-0.223488
8.192,-0.223467
8.193,-0.223445
8.194,-0.223423
8.195,-0.223402
8.196,-0.22338
8.197,-0.223359
8.198,-0.223337
8.199,-0.223315
8.2,-0.223294
8.201,-0.223272
8.202,-0.223251
8.203,-0.223229
8.204,-0.223207
8.205,-0.223186
8.206,-0.223164
8.207,-0.223142
8.208,-0.22312
8.209,-0.223099
8.21,-0.223077
8.211,-0.223055
8.212,-0.223033
8.213,-0.223012
8.214,-0.22299
8.215,-0.222968
8.216,-0.222946
8.217,-0.222924
8.218,-0.222903
8.219,-0.222881
8.22,-0.222859
8.221,-0.222837
8.222,-0.222815
8.223,-0.222793
8.224,-0.222772
8.225,-0.22275
8.226,-0.222728
8.227,-0.222706
8.228,-0.222684
8.229,-0.222662
8.23,-0.22264
