# Freq(Hz)	Amp(mV)
48802.759740	2.163535
48904.220779	2.115850
49005.681818	2.039605
49107.142857	1.935491
49208.603896	1.804127
49310.064935	1.646267
49411.525974	1.463021
49512.987013	1.256049
49614.448052	1.027697
49715.909091	0.781076
49817.370130	0.520090
49918.831169	0.249713
50020.292208	0.041703
50121.753247	0.306261
50223.214286	0.576007
50324.675325	0.835048
50426.136364	1.077852
50527.597403	1.299590
50629.058442	1.496096
50730.519481	1.663988
50831.980519	1.800789
50933.441558	1.905000
51034.902597	1.976130
51136.363636	2.014652
51237.824675	2.021884
51339.285714	1.999805
51440.746753	1.950798
51542.207792	1.877367
51643.668831	1.781863
51745.129870	1.666268
51846.590909	1.532102
51948.051948	1.380492
52049.512987	1.212455
52150.974026	1.029457
52252.435065	0.834491
52353.896104	0.634673
52455.357143	0.449701
52556.818182	0.339820
52658.279221	0.397405
52759.740260	0.579916
52861.201299	0.803808
52962.662338	1.034635
53064.123377	1.257252
53165.584416	1.462379
53267.045455	1.643244
53368.506494	1.794733
53469.967532	1.913177
53571.428571	1.996297
53672.889610	2.043149
53774.350649	2.054018
53875.811688	2.030257
53977.272727	1.974074
54078.733766	1.888290
54180.194805	1.776084
54281.655844	1.640751
54383.116883	1.485501
54484.577922	1.313307
54586.038961	1.126828
54687.500000	0.928413
54788.961039	0.720182
54890.422078	0.504238
54991.883117	0.283307
55093.344156	0.071236
55194.805195	0.182398
55296.266234	0.405741
55397.727273	0.626940
55499.188312	0.840078
55600.649351	1.040574
55702.110390	1.223872
55803.571429	1.385484
55905.032468	1.521198
56006.493506	1.627327
56107.954545	1.700944
56209.415584	1.740090
56310.876623	1.743922
56412.337662	1.712794
56513.798701	1.648246
56615.259740	1.552921
56716.720779	1.430400
56818.181818	1.284978
56919.642857	1.121397
57021.103896	0.944590
57122.564935	0.759488
57224.025974	0.571071
57325.487013	0.385322
57426.948052	0.215739
57528.409091	0.136624
57629.870130	0.245326
57731.331169	0.405576
57832.792208	0.568845
57934.253247	0.726736
