# Freq(Hz)	Amp(mV)
58913.934426	1.154778
59042.008197	1.171015
59170.081967	1.129379
59298.155738	1.029536
59426.229508	0.875140
59554.303279	0.674615
59682.377049	0.443485
59810.450820	0.223074
59938.524590	0.217717
60066.598361	0.431255
60194.672131	0.651296
60322.745902	0.832297
60450.819672	0.955391
60578.893443	1.009141
60706.967213	0.987930
60835.040984	0.891949
60963.114754	0.727129
61091.188525	0.504727
61219.262295	0.240772
61347.336066	0.055622
61475.409836	0.340931
61603.483607	0.614211
61731.557377	0.851909
61859.631148	1.038596
61987.704918	1.163653
62115.778689	1.222071
62243.852459	1.214933
62371.926230	1.149459
62500.000000	1.038684
62628.073770	0.900848
62756.147541	0.758453
62884.221311	0.636122
63012.295082	0.554259
63140.368852	0.517232
63268.442623	0.508987
63396.516393	0.508029
63524.590164	0.504508
63652.663934	0.505554
63780.737705	0.530296
63908.811475	0.594632
64036.885246	0.696505
64164.959016	0.818538
64293.032787	0.939610
64421.106557	1.041760
64549.180328	1.112541
64677.254098	1.145864
64805.327869	1.142399
64933.401639	1.109548
65061.475410	1.060565
65189.549180	1.011925
65317.622951	0.978107
65445.696721	0.964860
65573.770492	0.965532
65701.844262	0.964116
65829.918033	0.942201
65957.991803	0.884673
66086.065574	0.782402
66214.139344	0.632822
66342.213115	0.439460
66470.286885	0.211259
66598.360656	0.051582
66726.434426	0.306822
66854.508197	0.563533
66982.581967	0.802402
67110.655738	1.012348
67238.729508	1.185970
67366.803279	1.319867
67494.877049	1.414508
67622.950820	1.473487
67751.024590	1.502195
67879.098361	1.506147
68007.172131	1.489378
68135.245902	1.453452
68263.319672	1.397472
68391.393443	1.319105
68519.467213	1.216273
68647.540984	1.089003
68775.614754	0.941173
68903.688525	0.782294
69031.762295	0.630132
69159.836066	0.514261
69287.909836	0.470725
69415.983607	0.507453
69544.057377	0.588379
69672.131148	0.673777
69800.204918	0.740906
69928.278689	0.780231
70056.352459	0.790324
70184.426230	0.774729
70312.500000	0.739520
70440.573770	0.690869
70568.647541	0.632749
70696.721311	0.565501
70824.795082	0.486146
70952.868852	0.390803
71080.942623	0.279871
71209.016393	0.176011
71337.090164	0.184969
71465.163934	0.331774
71593.237705	0.519378
71721.311475	0.711005
71849.385246	0.887407
71977.459016	1.033067
72105.532787	1.135010
72233.606557	1.183440
72361.680328	1.172546
72489.754098	1.101067
72617.827869	0.972480
72745.901639	0.794787
72873.975410	0.579923
73002.049180	0.342994
73130.122951	0.104289
73258.196721	0.142507
73386.270492	0.346966
73514.344262	0.514897
73642.418033	0.634588
73770.491803	0.700478
73898.565574	0.712081
74026.639344	0.674215
74154.713115	0.597540
74282.786885	0.500240
74410.860656	0.412222
74538.934426	0.376383
74667.008197	0.418050
74795.081967	0.511828
74923.155738	0.619713
75051.229508	0.719207
75179.303279	0.800581
75307.377049	0.861830
75435.450820	0.905854
75563.524590	0.938441
75691.598361	0.966233
75819.672131	0.994608
75947.745902	1.025936
76075.819672	1.058823
76203.893443	1.088532
76331.967213	1.108167
76460.040984	1.109977
76588.114754	1.086415
76716.188525	1.030884
76844.262295	0.938304
76972.336066	0.805606
77100.409836	0.632230
77228.483607	0.420816
77356.557377	0.180468
77484.631148	0.120195
