# Freq(Hz)	Amp(mV)
72264.140701	1.204073
72433.774834	0.924937
72603.408968	0.631887
72773.043101	0.380938
72942.677234	0.300668
73112.311367	0.418529
73281.945500	0.556046
73451.579633	0.637892
73621.213766	0.646396
73790.847899	0.584932
73960.482032	0.476301
74130.116165	0.380309
74299.750299	0.404363
74469.384432	0.564510
74639.018565	0.772205
74808.652698	0.967021
74978.286831	1.115818
75147.920964	1.198410
75317.555097	1.203539
75487.189230	1.127846
75656.823363	0.975309
75826.457496	0.756589
75996.091630	0.488828
76165.725763	0.204894
76335.359896	0.190478
76504.994029	0.477114
76674.628162	0.758021
76844.262295	1.001265
77013.896428	1.193542
77183.530561	1.327558
77353.164694	1.400710
77522.798827	1.414237
77692.432961	1.372259
77862.067094	1.280787
78031.701227	1.147022
78201.335360	0.979345
78370.969493	0.788763
78540.603626	0.594153
78710.237759	0.438800
78879.871892	0.410385
79049.506025	0.537062
79219.140159	0.731249
79388.774292	0.928392
79558.408425	1.096375
79728.042558	1.215360
79897.676691	1.271709
80067.310824	1.257029
80236.944957	1.168474
80406.579090	1.009262
80576.213223	0.789356
80745.847356	0.528129
80915.481490	0.276848
81085.115623	0.268197
81254.749756	0.519326
81424.383889	0.789159
81594.018022	1.022647
81763.652155	1.200198
81933.286288	1.313050
82102.920421	1.361214
82272.554554	1.353780
82442.188687	1.309273
82611.822821	1.254744
82781.456954	1.221078
82951.091087	1.232029
83120.725220	1.291770
83290.359353	1.383505
83459.993486	1.480599
83629.627619	1.558069
83799.261752	1.597906
83968.895885	1.590000
84138.530018	1.531299
84308.164152	1.424395
84477.798285	1.275907
84647.432418	1.094872
84817.066551	0.891391
84986.700684	0.676075
85156.334817	0.461968
85325.968950	0.278138
85495.603083	0.227447
85665.237216	0.360342
85834.871349	0.543235
86004.505483	0.720851
86174.139616	0.874169
86343.773749	0.990777
86513.407882	1.060679
86683.042015	1.076430
86852.676148	1.034081
87022.310281	0.934122
87191.944414	0.782176
87361.578547	0.589588
87531.212680	0.375493
87700.846814	0.186244
87870.480947	0.198831
88040.115080	0.361855
88209.749213	0.507468
88379.383346	0.599742
88549.017479	0.626062
88718.651612	0.583978
88888.285745	0.482387
89057.919878	0.352239
89227.554012	0.288457
89397.188145	0.403387
89566.822278	0.613912
89736.456411	0.831265
89906.090544	1.013875
90075.724677	1.136184
90245.358810	1.181276
90414.992943	1.140039
90584.627076	1.011349
90754.261209	0.802071
90923.895343	0.526704
91093.529476	0.208793
91263.163609	0.156422
91432.797742	0.488785
91602.431875	0.796261
91772.066008	1.048929
91941.700141	1.226789
92111.334274	1.316920
92280.968407	1.314666
92450.602540	1.224798
92620.236674	1.063055
92789.870807	0.860009
92959.504940	0.672285
93129.139073	0.594738
93298.773206	0.685102
93468.407339	0.870085
93638.041472	1.061050
93807.675605	1.211608
93977.309738	1.301859
94146.943871	1.328049
94316.578005	1.299155
94486.212138	1.235424
94655.846271	1.165988
94825.480404	1.122154
94995.114537	1.124241
95164.748670	1.169866
95334.382803	1.237310
95504.016936	1.300279
95673.651069	1.339421
95843.285202	1.346456
96012.919336	1.324001
96182.553469	1.283202
96352.187602	1.239235
96521.821735	1.204594
96691.455868	1.182186
96861.090001	1.162655
97030.724134	1.128170
97200.358267	1.059523
97369.992400	0.942079
97539.626533	0.768924
97709.260667	0.541842
97878.894800	0.271558
98048.528933	0.057475
98218.163066	0.344481
98387.797199	0.634979
98557.431332	0.886954
98727.065465	1.078712
98896.699598	1.193697
99066.333731	1.221765
99235.967865	1.160229
99405.601998	1.014275
99575.236131	0.796660
99744.870264	0.526737
99914.504397	0.229283
100084.138530	0.078356
100253.772663	0.347878
100423.406796	0.570280
100593.040929	0.720955
100762.675062	0.785068
100932.309196	0.755701
101101.943329	0.634754
101271.577462	0.434626
101441.211595	0.196043
101610.845728	0.233666
101780.479861	0.544280
