# Freq(Hz)	Amp(mV)
287176.274018	1.149998
288481.620718	2.046767
289786.967419	2.896748
291092.314119	3.492822
292397.660819	3.758466
293703.007519	3.668623
295008.354219	3.238907
296313.700919	2.521703
297619.047619	1.606336
298924.394319	0.679448
300229.741019	0.787027
301535.087719	1.667546
302840.434419	2.435515
304145.781119	2.956860
305451.127820	3.177830
306756.474520	3.085797
308061.821220	2.709124
309367.167920	2.126478
310672.514620	1.510763
311977.861320	1.258575
313283.208020	1.660631
314588.554720	2.318248
315893.901420	2.901235
317199.248120	3.268739
318504.594820	3.355987
319809.941520	3.143838
321115.288221	2.652194
322420.634921	1.941391
323725.981621	1.143774
325031.328321	0.754724
326336.675021	1.348482
327642.021721	2.136975
328947.368421	2.785658
330252.715121	3.190387
331558.061821	3.301686
332863.408521	3.106846
334168.755221	2.628093
335474.101921	1.925440
336779.448622	1.127621
338084.795322	0.730510
339390.142022	1.339569
340695.488722	2.147194
342000.835422	2.821625
343306.182122	3.260756
344611.528822	3.415214
345916.875522	3.271545
347222.222222	2.851195
348527.568922	2.214499
349832.915622	1.486523
351138.262322	1.006568
352443.609023	1.309360
353748.955723	2.002904
355054.302423	2.650725
356359.649123	3.104563
357664.995823	3.301711
358970.342523	3.222486
360275.689223	2.883482
361581.035923	2.339125
362886.382623	1.697903
364191.729323	1.197933
365497.076023	1.245011
366802.422723	1.745210
368107.769424	2.286265
369413.116124	2.677120
370718.462824	2.840307
372023.809524	2.749360
373329.156224	2.414655
374634.502924	1.881627
375939.849624	1.245425
377245.196324	0.768112
378550.543024	0.985502
379855.889724	1.575055
381161.236424	2.114048
382466.583124	2.472120
383771.929825	2.594649
385077.276525	2.463915
386382.623225	2.093460
387687.969925	1.529436
388993.316625	0.876432
390298.663325	0.574898
391604.010025	1.123354
392909.356725	1.809918
394214.703425	2.380315
395520.050125	2.751227
396825.396825	2.879203
398130.743525	2.749597
399436.090226	2.375577
400741.436926	1.798497
402046.783626	1.097163
403352.130326	0.522002
404657.477026	0.865250
405962.823726	1.554628
407268.170426	2.150426
408573.517126	2.555133
409878.863826	2.722834
411184.210526	2.637221
412489.557226	2.309755
413794.903926	1.780477
415100.250627	1.128940
416405.597327	0.594953
417710.944027	0.862251
419016.290727	1.512060
420321.637427	2.097187
421626.984127	2.508018
422932.330827	2.695480
424237.677527	2.641878
425543.024227	2.358770
426848.370927	1.890429
428153.717627	1.333177
429459.064327	0.931694
430764.411028	1.098873
432069.757728	1.641388
433375.104428	2.191642
434680.451128	2.604213
435985.797828	2.814886
437291.144528	2.796616
438596.491228	2.550475
439901.837928	2.102391
441207.184628	1.501113
442512.531328	0.824692
443817.878028	0.353587
445123.224728	0.790387
446428.571429	1.356158
447733.918129	1.789263
449039.264829	2.035776
450344.611529	2.077374
451649.958229	1.923413
452955.304929	1.614046
454260.651629	1.235240
455565.998329	0.965943
456871.345029	1.041446
458176.691729	1.386598
459482.038429	1.760702
460787.385129	2.030491
462092.731830	2.133375
463398.078530	2.044339
464703.425230	1.767103
466008.771930	1.333946
467314.118630	0.824080
468619.465330	0.527115
469924.812030	0.882640
471230.158730	1.431465
472535.505430	1.913374
473840.852130	2.247283
475146.198830	2.392511
476451.545530	2.333390
477756.892231	2.077903
479062.238931	1.658904
480367.585631	1.143180
481672.932331	0.695702
482978.279031	0.736687
484283.625731	1.186520
485588.972431	1.644362
486894.319131	1.975289
488199.665831	2.126270
489505.012531	2.076603
490810.359231	1.830290
492115.705931	1.414924
493421.052632	0.888140
494726.399332	0.430557
496031.746032	0.664890
497337.092732	1.220871
498642.439432	1.723295
499947.786132	2.088330
501253.132832	2.276062
502558.479532	2.270359
503863.826232	2.077579
505169.172932	1.727667
506474.519632	1.280202
507779.866332	0.857318
509085.213033	0.733601
510390.559733	1.015140
511695.906433	1.389123
513001.253133	1.675873
514306.599833	1.807866
515611.946533	1.759965
516917.293233	1.534505
518222.639933	1.160088
519527.986633	0.708837
520833.333333	0.459600
522138.680033	0.811709
523444.026734	1.324210
524749.373434	1.775627
526054.720134	2.094843
527360.066834	2.244821
528665.413534	2.211137
529970.760234	2.001759
531276.106934	1.649527
532581.453634	1.222598
533886.800334	0.868867
535192.147034	0.855863
536497.493734	1.174680
537802.840434	1.547153
539108.187135	1.826043
540413.533835	1.948650
541718.880535	1.889097
543024.227235	1.646312
544329.573935	1.239836
545634.920635	0.706462
546940.267335	0.099931
548245.614035	0.537856
549550.960735	1.129234
550856.307435	1.625622
552161.654135	1.979891
553467.000835	2.158727
554772.347536	2.145640
556077.694236	1.942600
557383.040936	1.570256
558688.387636	1.067933
559993.734336	0.506518
561299.081036	0.326034
562604.427736	0.845381
563909.774436	1.355275
565215.121136	1.747282
566520.467836	1.981118
567825.814536	2.037843
569131.161236	1.917933
570436.507937	1.641510
571741.854637	1.249953
573047.201337	0.818647
574352.548037	0.536029
575657.894737	0.685184
576963.241437	1.024280
578268.588137	1.308788
579573.934837	1.460636
580879.281537	1.450524
582184.628237	1.274057
583489.974937	0.947213
584795.321637	0.508840
586100.668338	0.188879
587406.015038	0.645324
588711.361738	1.170409
590016.708438	1.626344
591322.055138	1.963512
592627.401838	2.148308
593932.748538	2.162740
595238.095238	2.005552
596543.441938	1.692308
597848.788638	1.254526
599154.135338	0.740790
600459.482038	0.270419
601764.828739	0.474801
603070.175439	0.928309
604375.522139	1.296048
605680.868839	1.528763
606986.215539	1.605940
608291.562239	1.525357
609596.908939	1.302218
610902.255639	0.969707
612207.602339	0.588940
613512.949039	0.346910
614818.295739	0.554332
616123.642439	0.885475
617428.989140	1.146299
618734.335840	1.284060
620039.682540	1.278140
621345.029240	1.128558
622650.375940	0.857579
623955.722640	0.531561
625261.069340	0.411982
626566.416040	0.733015
627871.762740	1.160718
629177.109440	1.544842
630482.456140	1.827007
631787.802840	1.973052
633093.149541	1.965740
634398.496241	1.804411
635703.842941	1.505277
637009.189641	1.103049
638314.536341	0.665649
639619.883041	0.418128
640925.229741	0.677698
642230.576441	1.072391
643535.923141	1.401838
644841.269841	1.610020
646146.616541	1.673426
647451.963241	1.587274
648757.309942	1.362689
650062.656642	1.024683
651368.003342	0.610051
652673.350042	0.176895
653978.696742	0.311352
655284.043442	0.695342
656589.390142	0.996400
657894.736842	1.182173
659200.083542	1.237542
660505.430242	1.162671
661810.776942	0.974261
663116.123642	0.710463
664421.470343	0.459991
665726.817043	0.440203
667032.163743	0.675048
668337.510443	0.938999
669642.857143	1.134147
670948.203843	1.222131
672253.550543	1.189340
673558.897243	1.043498
674864.243943	0.821581
676169.590643	0.623864
677474.937343	0.646826
678780.284043	0.916298
680085.630744	1.256775
681390.977444	1.559119
682696.324144	1.767069
684001.670844	1.848598
685307.017544	1.789291
686612.364244	1.591284
687917.710944	1.273575
689223.057644	0.876048
690528.404344	0.494409
691833.751044	0.458241
693139.097744	0.804057
694444.444444	1.170149
695749.791145	1.447305
697055.137845	1.595293
698360.484545	1.596834
699665.831245	1.452278
700971.177945	1.179662
702276.524645	0.820126
703581.871345	0.481445
704887.218045	0.499977
706192.564745	0.861724
707497.911445	1.246525
708803.258145	1.553596
710108.604845	1.742281
711413.951546	1.794209
712719.298246	1.708940
714024.644946	1.504483
715329.991646	1.221153
716635.338346	0.935153
717940.685046	0.782961
719246.031746	0.874824
720551.378446	1.110302
721856.725146	1.342442
723162.071846	1.493100
724467.418546	1.527139
725772.765246	1.434264
727078.111947	1.223142
728383.458647	0.920560
729688.805347	0.581394
730994.152047	0.368974
732299.498747	0.537517
733604.845447	0.841044
734910.192147	1.097199
736215.538847	1.251806
737520.885547	1.282399
738826.232247	1.184109
740131.578947	0.967544
741436.925647	0.660204
742742.272348	0.331159
744047.619048	0.322640
745352.965748	0.668364
746658.312448	1.017017
747963.659148	1.292692
749269.005848	1.463388
750574.352548	1.513680
751879.699248	1.443622
753185.045948	1.270750
754490.392648	1.035896
755795.739348	0.819634
757101.086048	0.753580
758406.432749	0.896969
759711.779449	1.138660
761017.126149	1.364948
762322.472849	1.515084
763627.819549	1.560019
764933.166249	1.490948
766238.512949	1.315452
767543.859649	1.056507
768849.206349	0.755835
770154.553049	0.496621
771459.899749	0.447771
772765.246449	0.619081
774070.593150	0.815072
775375.939850	0.943112
776681.286550	0.972123
777986.633250	0.896761
779291.979950	0.732614
780597.326650	0.528552
781902.673350	0.422563
783208.020050	0.573271
784513.366750	0.854326
785818.713450	1.132727
787124.060150	1.350259
788429.406850	1.476233
789734.753551	1.495821
791040.100251	1.408394
792345.446951	1.227999
793650.793651	0.985937
794956.140351	0.740501
796261.487051	0.597907
797566.833751	0.652888
798872.180451	0.825696
800177.527151	0.991968
801482.873851	1.087804
802788.220551	1.086522
804093.567251	0.982879
805398.913952	0.789386
806704.260652	0.542287
808009.607352	0.350506
809314.954052	0.443400
810620.300752	0.713461
811925.647452	0.979882
813230.994152	1.180245
814536.340852	1.285587
815841.687552	1.283157
817147.034252	1.174554
818452.380952	0.977120
819757.727652	0.730890
821063.074353	0.527561
822368.421053	0.533819
823673.767753	0.742938
824979.114453	0.988706
826284.461153	1.182634
827589.807853	1.285493
828895.154553	1.280067
830200.501253	1.164816
831505.847953	0.952916
832811.194653	0.675586
834116.541353	0.409419
835421.888053	0.383267
836727.234754	0.632242
838032.581454	0.911230
839337.928154	1.130525
840643.274854	1.256176
841948.621554	1.273623
843253.968254	1.182743
844559.314954	0.997589
845864.661654	0.749226
847170.008354	0.502381
848475.355054	0.410610
849780.701754	0.564020
851086.048454	0.784854
852391.395155	0.959097
853696.741855	1.043179
855002.088555	1.019076
856307.435255	0.884451
857612.781955	0.650403
858918.128655	0.343035
860223.475355	0.122945
861528.822055	0.442878
862834.168755	0.798488
864139.515455	1.102386
865444.862155	1.321186
866750.208855	1.432060
868055.555556	1.422913
869360.902256	1.293380
870666.248956	1.055278
871971.595656	0.733486
873276.942356	0.378025
874582.289056	0.248878
875887.635756	0.564650
877192.982456	0.905561
878498.329156	1.178600
879803.675856	1.352665
881109.022556	1.412272
882414.369256	1.354534
883719.715957	1.188848
885025.062657	0.936895
886330.409357	0.635503
887635.756057	0.363508
888941.102757	0.346479
890246.449457	0.572078
891551.796157	0.798789
892857.142857	0.954281
894162.489557	1.016785
895467.836257	0.984278
896773.182957	0.871897
898078.529657	0.716653
899383.876358	0.590401
900689.223058	0.589239
901994.569758	0.719995
903299.916458	0.890380
904605.263158	1.024843
905910.609858	1.081607
907215.956558	1.039918
908521.303258	0.894193
909826.649958	0.651752
911131.996658	0.332164
912437.343358	0.082168
913742.690058	0.451627
915048.036759	0.832554
916353.383459	1.167476
917658.730159	1.425783
918964.076859	1.584699
920269.423559	1.630773
921574.770259	1.561041
922880.116959	1.383270
924185.463659	1.115258
925490.810359	0.783532
926796.157059	0.423631
928101.503759	0.133292
929406.850459	0.331433
930712.197160	0.597703
932017.543860	0.791002
933322.890560	0.893264
934628.237260	0.903157
935933.583960	0.833976
937238.930660	0.716872
938544.277360	0.607847
939849.624060	0.581542
941154.970760	0.663436
942460.317460	0.794518
943765.664160	0.907121
945071.010860	0.959676
946376.357561	0.932114
947681.704261	0.821656
948987.050961	0.644642
950292.397661	0.454373
951597.744361	0.399491
952903.091061	0.579734
954208.437761	0.846939
955513.784461	1.097753
956819.131161	1.285429
958124.477861	1.383411
959429.824561	1.377746
960735.171261	1.265795
962040.517962	1.055644
