# Freq(Hz)	Amp(mV)
1114766.081871	0.509388
1116071.428571	0.320734
1117376.775272	0.151706
1118682.121972	0.166671
1119987.468672	0.306078
1121292.815372	0.421614
1122598.162072	0.485999
1123903.508772	0.492138
1125208.855472	0.442777
1126514.202172	0.351591
1127819.548872	0.253500
1129124.895572	0.230931
1130430.242272	0.326189
1131735.588972	0.460233
1133040.935673	0.578380
1134346.282373	0.655565
1135651.629073	0.679061
1136956.975773	0.644758
1138262.322473	0.557061
1139567.669173	0.431143
1140873.015873	0.303821
1142178.362573	0.263330
1143483.709273	0.362001
1144789.055973	0.509728
1146094.402673	0.642279
1147399.749373	0.732307
1148705.096074	0.766859
1150010.442774	0.742012
1151315.789474	0.661913
1152621.136174	0.539115
1153926.482874	0.397468
1155231.829574	0.284187
1156537.176274	0.274376
1157842.522974	0.358191
1159147.869674	0.451375
1160453.216374	0.508484
1161758.563074	0.511296
1163063.909774	0.454645
1164369.256475	0.343435
1165674.603175	0.198267
1166979.949875	0.133988
1168285.296575	0.290268
1169590.643275	0.487458
1170895.989975	0.666093
1172201.336675	0.802831
1173506.683375	0.882290
1174812.030075	0.895449
1176117.376775	0.839948
1177422.723475	0.720192
1178728.070175	0.546942
1180033.416876	0.336518
1181338.763576	0.112412
1182644.110276	0.129078
1183949.456976	0.326614
1185254.803676	0.484183
1186560.150376	0.584173
1187865.497076	0.617092
1189170.843776	0.580329
1190476.190476	0.478612
1191781.537176	0.325440
1193086.883876	0.158942
1194392.230576	0.179794
1195697.577277	0.376529
1197002.923977	0.575611
1198308.270677	0.740982
1199613.617377	0.855330
1200918.964077	0.909075
1202224.310777	0.899966
1203529.657477	0.833477
1204835.004177	0.723402
1206140.350877	0.593215
1207445.697577	0.478745
1208751.044277	0.423786
1210056.390977	0.443109
1211361.737678	0.497077
1212667.084378	0.537761
1213972.431078	0.537209
1215277.777778	0.484294
1216583.124478	0.379916
1217888.471178	0.237354
1219193.817878	0.118247
1220499.164578	0.217488
