C:\Users\oper\labQT\Lab2025\2D Qubit\QTLab2526\2DQuBit\Sonnet\2D_3rd_resonator.son DE_EMBEDDED Lk=10.0
FREQUENCY (GHz), DB[S21]-2D_3rd_resonator
9.395,-0.0535117
9.3975,-0.053476
9.4,-0.0534407
9.4025,-0.0534058
9.405,-0.0533713
9.4075,-0.0533372
9.41,-0.0533035
9.4125,-0.0532701
9.415,-0.0532372
9.4175,-0.0532046
9.42,-0.0531724
9.4225,-0.0531407
9.425,-0.0531093
9.4275,-0.0530783
9.43,-0.0530477
9.4325,-0.0530175
9.435,-0.0529877
9.4375,-0.0529583
9.44,-0.0529293
9.4425,-0.0529007
9.445,-0.0528724
9.4475,-0.0528446
9.45,-0.0528172
9.4525,-0.0527901
9.455,-0.0527635
9.4575,-0.0527372
9.46,-0.0527114
9.4625,-0.0526859
9.465,-0.0526608
9.4675,-0.0526362
9.47,-0.0526119
9.4725,-0.052588
9.475,-0.0525645
9.4775,-0.0525415
9.48,-0.0525188
9.4825,-0.0524965
9.485,-0.0524746
9.4875,-0.0524531
9.49,-0.052432
9.4925,-0.0524113
9.495,-0.052391
9.4975,-0.0523711
9.5,-0.0523516
9.5025,-0.0523325
9.505,-0.0523138
9.5075,-0.0522955
9.51,-0.0522776
9.5125,-0.0522601
9.515,-0.052243
9.5175,-0.0522263
9.52,-0.05221
9.5225,-0.0521941
9.525,-0.0521786
9.5275,-0.0521635
9.53,-0.0521488
9.5325,-0.0521345
9.535,-0.0521206
9.5375,-0.0521071
9.54,-0.052094
9.5425,-0.0520813
9.545,-0.052069
9.5475,-0.0520572
9.55,-0.0520457
9.5525,-0.0520346
9.555,-0.0520239
9.5575,-0.0520136
9.56,-0.0520037
9.5625,-0.0519943
9.565,-0.0519852
9.5675,-0.0519765
9.57,-0.0519682
9.5725,-0.0519604
9.575,-0.0519529
9.5775,-0.0519459
9.58,-0.0519392
9.5825,-0.0519329
9.585,-0.0519271
9.5875,-0.0519217
9.59,-0.0519166
9.5925,-0.051912
9.595,-0.0519078
9.5975,-0.0519039
9.6,-0.0519005
9.6025,-0.0518975
9.605,-0.0518949
9.6075,-0.0518927
9.61,-0.0518909
9.6125,-0.0518895
9.615,-0.0518885
9.6175,-0.0518879
9.62,-0.0518877
9.6225,-0.051888
9.625,-0.0518886
9.6275,-0.0518896
9.63,-0.0518911
9.6325,-0.0518929
9.635,-0.0518952
9.6375,-0.0518978
9.64,-0.0519009
9.6425,-0.0519044
9.645,-0.0519083
9.6475,-0.0519126
9.65,-0.0519173
9.6525,-0.0519224
9.655,-0.0519279
9.6575,-0.0519338
9.66,-0.0519401
9.6625,-0.0519469
9.665,-0.051954
9.6675,-0.0519616
9.67,-0.0519695
9.6725,-0.0519779
9.675,-0.0519867
9.6775,-0.0519958
9.68,-0.0520054
9.6825,-0.0520154
9.685,-0.0520258
9.6875,-0.0520367
9.69,-0.0520479
9.6925,-0.0520595
9.695,-0.0520716
9.6975,-0.052084
9.7,-0.0520969
9.7025,-0.0521101
9.705,-0.0521238
9.7075,-0.0521379
9.71,-0.0521524
9.7125,-0.0521673
9.715,-0.0521826
9.7175,-0.0521983
9.72,-0.0522145
9.7225,-0.0522309
9.725,-0.052248
9.7275,-0.0522653
9.73,-0.0522831
9.7325,-0.0523013
9.735,-0.0523199
9.7375,-0.0523389
9.74,-0.0523583
9.7425,-0.0523781
9.745,-0.0523983
9.7475,-0.052419
9.75,-0.05244
9.7525,-0.0524615
9.755,-0.0524834
9.7575,-0.0525057
9.76,-0.0525284
9.7625,-0.0525515
9.765,-0.052575
9.7675,-0.0525989
9.77,-0.0526232
9.7725,-0.052648
9.775,-0.0526731
9.7775,-0.0526987
9.78,-0.0527247
9.7825,-0.0527511
9.785,-0.0527779
9.7875,-0.0528051
9.79,-0.0528327
9.7925,-0.0528608
9.795,-0.0528892
9.7975,-0.0529181
9.8,-0.0529473
9.8025,-0.052977
9.805,-0.0530071
9.8075,-0.0530376
9.81,-0.0530685
9.8125,-0.0530999
9.815,-0.0531316
9.8175,-0.0531637
9.82,-0.0531963
9.8225,-0.0532293
9.825,-0.0532627
9.8275,-0.0532965
9.83,-0.0533307
9.8325,-0.0533653
9.835,-0.0534003
9.8375,-0.0534358
9.84,-0.0534716
9.8425,-0.0535079
9.845,-0.0535445
9.8475,-0.0535816
9.85,-0.0536191
9.8525,-0.0536571
9.855,-0.0536954
9.8575,-0.0537341
9.86,-0.0537733
9.8625,-0.0538128
9.865,-0.0538528
9.8675,-0.0538932
9.87,-0.053934
9.8725,-0.0539752
9.875,-0.0540168
9.8775,-0.0540588
9.88,-0.0541013
9.8825,-0.0541441
9.885,-0.0541874
9.8875,-0.0542311
9.89,-0.0542752
9.8925,-0.0543197
9.895,-0.0543646
9.8975,-0.0544099
9.9,-0.0544556
9.9025,-0.0545018
9.905,-0.0545484
9.9075,-0.0545953
9.91,-0.0546427
9.9125,-0.0546905
9.915,-0.0547387
9.9175,-0.0547873
9.92,-0.0548364
9.9225,-0.0548858
9.925,-0.0549357
9.9275,-0.0549859
9.93,-0.0550366
9.9325,-0.0550877
9.935,-0.0551392
9.9375,-0.0551911
9.94,-0.0552435
9.9425,-0.0552962
9.945,-0.0553493
9.9475,-0.0554029
9.95,-0.0554569
9.9525,-0.0555113
9.955,-0.055566
9.9575,-0.0556213
9.96,-0.0556769
9.9625,-0.0557329
9.965,-0.0557893
9.9675,-0.0558462
9.97,-0.0559035
9.9725,-0.0559611
9.975,-0.0560192
9.9775,-0.0560777
9.98,-0.0561366
9.9825,-0.0561959
9.985,-0.0562557
9.9875,-0.0563158
9.99,-0.0563764
9.9925,-0.0564373
9.995,-0.0564987
9.9975,-0.0565605
10,-0.0566226
C:\Users\oper\labQT\Lab2025\2D Qubit\QTLab2526\2DQuBit\Sonnet\2D_3rd_resonator.son DE_EMBEDDED Lk=12.4
FREQUENCY (GHz), DB[S21]-2D_3rd_resonator
7,-0.206123
7.0025,-0.205915
7.005,-0.205707
7.0075,-0.205499
7.01,-0.205291
7.0125,-0.205083
7.015,-0.204875
7.0175,-0.204667
7.02,-0.204459
7.0225,-0.204251
7.025,-0.204043
7.0275,-0.203835
7.03,-0.203626
7.0325,-0.203418
7.035,-0.203209
7.0375,-0.203001
7.04,-0.202792
7.0425,-0.202584
7.045,-0.202375
7.0475,-0.202166
7.05,-0.201958
7.0525,-0.201749
7.055,-0.20154
7.0575,-0.201331
7.06,-0.201122
7.0625,-0.200913
7.065,-0.200704
7.0675,-0.200495
7.07,-0.200286
7.0725,-0.200076
7.075,-0.199867
7.0775,-0.199658
7.08,-0.199448
7.0825,-0.199239
7.085,-0.19903
7.0875,-0.19882
7.09,-0.198611
7.0925,-0.198401
7.095,-0.198191
7.0975,-0.197982
7.1,-0.197772
7.1025,-0.197562
7.105,-0.197352
7.1075,-0.197143
7.11,-0.196933
7.1125,-0.196723
7.115,-0.196513
7.1175,-0.196303
7.12,-0.196093
7.1225,-0.195883
7.125,-0.195673
7.1275,-0.195463
7.13,-0.195252
7.1325,-0.195042
7.135,-0.194832
7.1375,-0.194622
7.14,-0.194411
7.1425,-0.194201
7.145,-0.19399
7.1475,-0.19378
7.15,-0.19357
7.1525,-0.193359
7.155,-0.193149
7.1575,-0.192938
7.16,-0.192727
7.1625,-0.192517
7.165,-0.192306
7.1675,-0.192095
7.17,-0.191885
7.1725,-0.191674
7.175,-0.191463
7.1775,-0.191252
7.18,-0.191042
7.1825,-0.190831
7.185,-0.19062
7.1875,-0.190409
7.19,-0.190198
7.1925,-0.189987
7.195,-0.189776
7.1975,-0.189565
7.2,-0.189354
7.2025,-0.189143
7.205,-0.188932
7.2075,-0.188721
7.21,-0.18851
7.2125,-0.188299
7.215,-0.188088
7.2175,-0.187877
7.22,-0.187665
7.2225,-0.187454
7.225,-0.187243
7.2275,-0.187032
7.23,-0.186821
7.2325,-0.186609
7.235,-0.186398
7.2375,-0.186187
7.24,-0.185976
7.2425,-0.185764
7.245,-0.185553
7.2475,-0.185342
7.25,-0.18513
7.2525,-0.184919
7.255,-0.184708
7.2575,-0.184496
7.26,-0.184285
7.2625,-0.184073
7.265,-0.183862
7.2675,-0.183651
7.27,-0.183439
7.2725,-0.183228
7.275,-0.183016
7.2775,-0.182805
7.28,-0.182594
7.2825,-0.182382
7.285,-0.182171
7.2875,-0.181959
7.29,-0.181748
7.2925,-0.181536
7.295,-0.181325
7.2975,-0.181113
7.3,-0.180902
7.3025,-0.180691
7.305,-0.180479
7.3075,-0.180268
7.31,-0.180056
7.3125,-0.179845
7.315,-0.179633
7.3175,-0.179422
7.32,-0.179211
7.3225,-0.178999
7.325,-0.178788
7.3275,-0.178576
7.33,-0.178365
7.3325,-0.178154
7.335,-0.177942
7.3375,-0.177731
7.34,-0.17752
7.3425,-0.177308
7.345,-0.177097
7.3475,-0.176886
7.35,-0.176674
7.3525,-0.176463
7.355,-0.176252
7.3575,-0.176041
7.36,-0.175829
7.3625,-0.175618
7.365,-0.175407
7.3675,-0.175196
7.37,-0.174985
7.3725,-0.174773
7.375,-0.174562
7.3775,-0.174351
7.38,-0.17414
7.3825,-0.173929
7.385,-0.173718
7.3875,-0.173507
7.39,-0.173296
7.3925,-0.173085
7.395,-0.172874
7.3975,-0.172663
7.4,-0.172452
7.4025,-0.172241
7.405,-0.17203
7.4075,-0.17182
7.41,-0.171609
7.4125,-0.171398
7.415,-0.171187
7.4175,-0.170977
7.42,-0.170766
7.4225,-0.170555
7.425,-0.170345
7.4275,-0.170134
7.43,-0.169924
7.4325,-0.169713
7.435,-0.169503
7.4375,-0.169292
7.44,-0.169082
7.4425,-0.168872
7.445,-0.168661
7.4475,-0.168451
7.45,-0.168241
7.4525,-0.168031
7.455,-0.167821
7.4575,-0.16761
7.46,-0.1674
7.4625,-0.16719
7.465,-0.16698
7.4675,-0.166771
7.47,-0.166561
7.4725,-0.166351
7.475,-0.166141
7.4775,-0.165931
7.48,-0.165722
7.4825,-0.165512
7.485,-0.165302
7.4875,-0.165093
7.49,-0.164883
7.4925,-0.164674
7.495,-0.164465
7.4975,-0.164255
7.5,-0.164046
7.5025,-0.163837
7.505,-0.163628
7.5075,-0.163419
7.51,-0.16321
7.5125,-0.163001
7.515,-0.162792
7.5175,-0.162583
7.52,-0.162374
7.5225,-0.162165
7.525,-0.161957
7.5275,-0.161748
7.53,-0.16154
7.5325,-0.161331
7.535,-0.161123
7.5375,-0.160914
7.54,-0.160706
7.5425,-0.160498
7.545,-0.16029
7.5475,-0.160082
7.55,-0.159874
7.5525,-0.159666
7.555,-0.159458
7.5575,-0.15925
7.56,-0.159043
7.5625,-0.158835
7.565,-0.158628
7.5675,-0.15842
7.57,-0.158213
7.5725,-0.158006
7.575,-0.157798
7.5775,-0.157591
7.58,-0.157384
7.5825,-0.157177
7.585,-0.15697
7.5875,-0.156764
7.59,-0.156557
7.5925,-0.15635
7.595,-0.156144
7.5975,-0.155937
7.6,-0.155731
7.6025,-0.155525
7.605,-0.155319
7.6075,-0.155112
7.61,-0.154907
7.6125,-0.154701
7.615,-0.154495
7.6175,-0.154289
7.62,-0.154084
7.6225,-0.153878
7.625,-0.153673
7.6275,-0.153467
7.63,-0.153262
7.6325,-0.153057
7.635,-0.152852
7.6375,-0.152647
7.64,-0.152443
7.6425,-0.152238
7.645,-0.152033
7.6475,-0.151829
7.65,-0.151625
7.6525,-0.151421
7.655,-0.151216
7.6575,-0.151012
7.66,-0.150809
7.6625,-0.150605
7.665,-0.150401
7.6675,-0.150198
7.67,-0.149994
7.6725,-0.149791
7.675,-0.149588
7.6775,-0.149385
7.68,-0.149182
7.6825,-0.148979
7.685,-0.148777
7.6875,-0.148574
7.69,-0.148372
7.6925,-0.148169
7.695,-0.147967
7.6975,-0.147765
7.7,-0.147563
7.7025,-0.147362
7.705,-0.14716
7.7075,-0.146959
7.71,-0.146757
7.7125,-0.146556
7.715,-0.146355
7.7175,-0.146154
7.72,-0.145954
7.7225,-0.145753
7.725,-0.145553
7.7275,-0.145352
7.73,-0.145152
7.7325,-0.144952
7.735,-0.144752
7.7375,-0.144553
7.74,-0.144353
7.7425,-0.144154
7.745,-0.143955
7.7475,-0.143756
7.75,-0.143557
7.7525,-0.143358
7.755,-0.14316
7.7575,-0.142961
7.76,-0.142763
7.7625,-0.142565
7.765,-0.142368
7.7675,-0.14217
7.77,-0.141972
7.7725,-0.141775
7.775,-0.141578
7.7775,-0.141381
7.78,-0.141184
7.7825,-0.140988
7.785,-0.140792
7.7875,-0.140596
7.79,-0.1404
7.7925,-0.140204
7.795,-0.140008
7.7975,-0.139813
7.8,-0.139618
7.8025,-0.139423
7.805,-0.139228
7.8075,-0.139034
7.81,-0.138839
7.8125,-0.138645
7.815,-0.138452
7.8175,-0.138258
7.82,-0.138065
7.8225,-0.137871
7.825,-0.137678
7.8275,-0.137486
7.83,-0.137293
7.8325,-0.137101
7.835,-0.136909
7.8375,-0.136717
7.84,-0.136526
7.8425,-0.136335
7.845,-0.136144
7.8475,-0.135953
7.85,-0.135762
7.8525,-0.135572
7.855,-0.135382
7.8575,-0.135193
7.86,-0.135003
7.8625,-0.134814
7.865,-0.134625
7.8675,-0.134437
7.87,-0.134249
7.8725,-0.134061
7.875,-0.133873
7.8775,-0.133686
7.88,-0.133499
7.8825,-0.133312
7.885,-0.133125
7.8875,-0.132939
7.89,-0.132753
7.8925,-0.132568
7.895,-0.132383
7.8975,-0.132198
7.9,-0.132014
7.9025,-0.13183
7.905,-0.131646
7.9075,-0.131462
7.91,-0.131279
7.9125,-0.131097
7.915,-0.130915
7.9175,-0.130733
7.92,-0.130551
7.9225,-0.13037
7.925,-0.130189
7.9275,-0.130009
7.93,-0.129829
7.9325,-0.12965
7.935,-0.129471
7.9375,-0.129292
7.94,-0.129114
7.9425,-0.128936
7.945,-0.128759
7.9475,-0.128582
7.95,-0.128406
7.9525,-0.12823
7.955,-0.128055
7.9575,-0.12788
7.96,-0.127706
7.9625,-0.127532
7.965,-0.127359
7.9675,-0.127186
7.97,-0.127014
7.9725,-0.126842
7.975,-0.126671
7.9775,-0.126501
7.98,-0.126331
7.9825,-0.126162
7.985,-0.125993
7.9875,-0.125825
7.99,-0.125658
7.9925,-0.125492
7.995,-0.125326
7.9975,-0.125161
8,-0.124996
8.0025,-0.124832
8.005,-0.124669
8.0075,-0.124507
8.01,-0.124346
8.0125,-0.124185
8.015,-0.124026
8.0175,-0.123867
8.02,-0.123709
8.0225,-0.123551
8.025,-0.123395
8.0275,-0.12324
8.03,-0.123086
8.0325,-0.122932
8.035,-0.12278
8.0375,-0.122629
8.04,-0.122479
8.0425,-0.12233
8.045,-0.122182
8.0475,-0.122035
8.05,-0.12189
8.0525,-0.121746
8.055,-0.121603
8.0575,-0.121461
8.06,-0.121321
8.0625,-0.121182
8.065,-0.121045
8.0675,-0.120909
8.07,-0.120775
8.0725,-0.120642
8.075,-0.120512
8.0775,-0.120382
8.08,-0.120255
8.0825,-0.12013
8.085,-0.120006
8.0875,-0.119884
8.09,-0.119765
8.0925,-0.119648
8.095,-0.119533
8.0975,-0.11942
8.1,-0.11931
8.1025,-0.119202
8.105,-0.119097
8.1075,-0.118994
8.11,-0.118895
8.1125,-0.118798
8.115,-0.118705
8.1175,-0.118615
8.12,-0.118528
8.1225,-0.118445
8.125,-0.118365
8.1275,-0.11829
8.13,-0.118218
8.1325,-0.118151
8.135,-0.118088
8.1375,-0.11803
8.14,-0.117978
8.1425,-0.11793
8.145,-0.117888
8.1475,-0.117851
8.15,-0.117821
8.1525,-0.117797
8.155,-0.11778
8.1575,-0.11777
8.16,-0.117768
8.1625,-0.117775
8.165,-0.117789
8.1675,-0.117813
8.17,-0.117847
8.1725,-0.117891
8.175,-0.117947
8.1775,-0.118014
8.18,-0.118094
8.1825,-0.118187
8.185,-0.118295
8.1875,-0.118419
8.19,-0.118559
8.1925,-0.118718
8.195,-0.118896
8.1975,-0.119095
8.2,-0.119317
8.2025,-0.119563
8.205,-0.119837
8.20743,-0.120131
8.2075,-0.12014
8.20981,-0.120447
8.21,-0.120474
8.21213,-0.120787
8.2125,-0.120843
8.2144,-0.121149
8.215,-0.121251
8.21662,-0.121536
8.2175,-0.1217
8.21878,-0.121948
8.22,-0.122195
8.2209,-0.122385
8.2225,-0.12274
8.22297,-0.122849
8.22499,-0.12334
8.225,-0.123342
8.22697,-0.123858
8.2275,-0.124006
8.22889,-0.124405
8.23,-0.124738
8.23078,-0.124982
8.2325,-0.125547
8.23262,-0.125589
8.23442,-0.126227
8.235,-0.126443
8.23618,-0.126898
8.2375,-0.127434
8.2379,-0.127602
8.23958,-0.12834
8.24,-0.128534
8.24122,-0.129113
8.2425,-0.129757
8.24282,-0.129923
8.24439,-0.13077
8.245,-0.131118
8.24592,-0.131656
8.24741,-0.132581
8.2475,-0.132637
8.24887,-0.133547
8.25,-0.134337
8.2503,-0.134554
8.25169,-0.135605
8.2525,-0.136244
8.25306,-0.136701
8.25439,-0.137842
8.255,-0.13839
8.25569,-0.139029
8.25696,-0.140265
8.2575,-0.140813
8.2582,-0.14155
8.25942,-0.142886
8.26,-0.143558
8.2606,-0.144273
8.26176,-0.145714
8.2625,-0.14668
8.26289,-0.147209
8.264,-0.14876
8.265,-0.150245
8.26508,-0.150368
8.26614,-0.152033
8.26717,-0.153758
8.2675,-0.154335
8.26818,-0.155544
8.26916,-0.157391
8.27,-0.159049
8.27012,-0.1593
8.27106,-0.161273
8.27198,-0.163311
8.2725,-0.164509
8.27288,-0.165414
8.27376,-0.167584
8.27462,-0.16982
8.275,-0.170865
8.27545,-0.172125
8.27627,-0.174497
8.27707,-0.176938
8.2775,-0.178303
8.27785,-0.179448
8.27862,-0.182027
8.27936,-0.184676
8.28,-0.187052
8.28009,-0.187394
8.2808,-0.19018
8.2815,-0.193035
8.28218,-0.195958
8.2825,-0.197394
8.28284,-0.198948
8.28349,-0.202005
8.28412,-0.205127
8.28474,-0.208313
8.285,-0.209668
8.28535,-0.211561
8.28594,-0.214871
8.28652,-0.218239
8.28708,-0.221664
8.2875,-0.224275
8.28764,-0.225144
8.28818,-0.228677
8.2887,-0.232259
8.28922,-0.235888
8.28972,-0.23956
8.29,-0.241665
8.29021,-0.243274
8.29069,-0.247024
8.29116,-0.250809
8.29162,-0.254623
8.29207,-0.258464
8.2925,-0.262289
8.2925,-0.262327
8.29293,-0.266208
8.29335,-0.270104
8.29376,-0.27401
8.29416,-0.277921
8.29455,-0.281834
8.29493,-0.285745
8.295,-0.286501
8.2953,-0.289648
8.29566,-0.293539
8.29602,-0.297415
8.29637,-0.301271
8.2967,-0.305103
8.29704,-0.308907
8.29736,-0.312679
8.2975,-0.314332
8.29768,-0.316415
8.29799,-0.320112
8.29829,-0.323765
8.29858,-0.327372
8.29887,-0.33093
8.29915,-0.334434
8.29943,-0.337883
8.2997,-0.341274
8.29996,-0.344604
8.3,-0.345122
8.30022,-0.347872
8.30047,-0.351074
8.30071,-0.35421
8.30095,-0.357278
8.30119,-0.360276
8.30141,-0.363204
8.30164,-0.366059
8.30186,-0.368842
8.30207,-0.371552
8.30228,-0.374189
8.30248,-0.376752
8.3025,-0.376983
8.30268,-0.379241
8.30287,-0.381657
8.30306,-0.383999
8.30325,-0.386268
8.30343,-0.388465
8.30361,-0.39059
8.30378,-0.392645
8.30395,-0.394629
8.30412,-0.396545
8.30428,-0.398393
8.30444,-0.400174
8.30459,-0.40189
8.30474,-0.403542
8.30489,-0.405131
8.305,-0.40632
8.30503,-0.406659
8.30517,-0.408127
8.30531,-0.409537
8.30544,-0.41089
8.30558,-0.412188
8.3057,-0.413432
8.30583,-0.414624
8.30595,-0.415766
8.30607,-0.416858
8.30619,-0.417903
8.3063,-0.418902
8.30641,-0.419856
8.30652,-0.420768
8.30663,-0.421638
8.30673,-0.422468
8.30683,-0.42326
8.30693,-0.424015
8.30703,-0.424734
8.30712,-0.425418
8.30722,-0.426069
8.30731,-0.426689
8.3074,-0.427278
8.30748,-0.427838
8.3075,-0.42795
8.30757,-0.42837
8.30765,-0.428875
8.30773,-0.429354
8.30781,-0.429808
8.30789,-0.430239
8.30796,-0.430647
8.30803,-0.431033
8.30811,-0.431399
8.30818,-0.431744
8.30824,-0.432071
8.30831,-0.43238
8.30838,-0.432671
8.30844,-0.432946
8.3085,-0.433206
8.30856,-0.43345
8.30862,-0.43368
8.30868,-0.433896
8.30874,-0.4341
8.30879,-0.434291
8.30885,-0.43447
8.3089,-0.434639
8.30895,-0.434796
8.309,-0.434944
8.30905,-0.435082
8.3091,-0.43521
8.30915,-0.435331
8.3092,-0.435442
8.30924,-0.435547
8.30929,-0.435643
8.30933,-0.435733
8.30937,-0.435816
8.30941,-0.435893
8.30945,-0.435964
8.30949,-0.436029
8.30953,-0.436088
8.30957,-0.436143
8.3096,-0.436193
8.30964,-0.436239
8.30967,-0.43628
8.30971,-0.436317
8.30974,-0.43635
8.30977,-0.43638
8.30981,-0.436407
8.30984,-0.43643
8.30987,-0.43645
8.3099,-0.436468
8.30993,-0.436483
8.30996,-0.436495
8.30998,-0.436505
8.31,-0.43651
8.31001,-0.436513
8.31004,-0.436518
8.31006,-0.436522
8.31009,-0.436524
8.31011,-0.436525
8.31014,-0.436524
8.31016,-0.436521
8.31018,-0.436517
8.31021,-0.436512
8.31023,-0.436505
8.31025,-0.436498
8.31027,-0.436489
8.31029,-0.43648
8.31031,-0.436469
8.31033,-0.436458
8.31035,-0.436446
8.31037,-0.436434
8.31039,-0.436421
8.3104,-0.436407
8.31042,-0.436393
8.31044,-0.436378
8.31046,-0.436363
8.31047,-0.436347
8.31049,-0.436332
8.3105,-0.436316
8.31052,-0.436299
8.31053,-0.436283
8.31055,-0.436266
8.31056,-0.436249
8.31058,-0.436232
8.31059,-0.436215
8.3106,-0.436198
8.31062,-0.436181
8.31063,-0.436164
8.31064,-0.436146
8.31065,-0.436129
8.31066,-0.436112
8.31068,-0.436095
8.31069,-0.436078
8.3107,-0.436061
8.31071,-0.436044
8.31072,-0.436027
8.31073,-0.43601
8.31074,-0.435993
8.31075,-0.435977
8.31076,-0.43596
8.31077,-0.435944
8.31078,-0.435928
8.31079,-0.435912
8.31079,-0.435896
8.3108,-0.43588
8.31081,-0.435865
8.31082,-0.43585
8.31083,-0.435835
8.31084,-0.43582
8.31084,-0.435805
8.31085,-0.43579
8.31086,-0.435776
8.31086,-0.435762
8.31087,-0.435748
8.31088,-0.435734
8.31088,-0.435721
8.31089,-0.435707
8.3109,-0.435694
8.3109,-0.435681
8.31091,-0.435668
8.31092,-0.435656
8.31092,-0.435644
8.31093,-0.435631
8.31093,-0.435619
8.31094,-0.435608
8.31094,-0.435596
8.31095,-0.435585
8.31095,-0.435574
8.31096,-0.435563
8.31096,-0.435552
8.31097,-0.435541
8.31097,-0.435531
8.31098,-0.435521
8.31098,-0.43551
8.31098,-0.435501
8.31099,-0.435491
8.31099,-0.435481
8.311,-0.435472
8.311,-0.435463
8.311,-0.435454
8.31101,-0.435445
8.31101,-0.435436
8.31102,-0.435428
8.31102,-0.43542
8.31102,-0.435412
8.31103,-0.435404
8.31103,-0.435396
8.31103,-0.435388
8.31104,-0.43538
8.31104,-0.435373
8.31104,-0.435366
8.31104,-0.435359
8.31105,-0.435354
8.31105,-0.435352
8.31105,-0.435345
8.31105,-0.435338
8.31105,-0.435332
8.31106,-0.435325
8.31106,-0.435319
8.31106,-0.435313
8.31106,-0.435307
8.31107,-0.435301
8.31107,-0.435294
8.31107,-0.435288
8.31107,-0.435281
8.31108,-0.435274
8.31108,-0.435267
8.31108,-0.43526
8.31109,-0.435252
8.31109,-0.435245
8.31109,-0.435237
8.31109,-0.435229
8.3111,-0.435221
8.3111,-0.435212
8.3111,-0.435203
8.31111,-0.435194
8.31111,-0.435185
8.31111,-0.435176
8.31112,-0.435166
8.31112,-0.435156
8.31113,-0.435146
8.31113,-0.435135
8.31113,-0.435125
8.31114,-0.435114
8.31114,-0.435102
8.31115,-0.43509
8.31115,-0.435078
8.31116,-0.435066
8.31116,-0.435053
8.31116,-0.43504
8.31117,-0.435027
8.31117,-0.435013
8.31118,-0.434999
8.31118,-0.434984
8.31119,-0.434969
8.31119,-0.434954
8.3112,-0.434938
8.31121,-0.434922
8.31121,-0.434905
8.31122,-0.434888
8.31122,-0.43487
8.31123,-0.434851
8.31124,-0.434833
8.31124,-0.434813
8.31125,-0.434793
8.31126,-0.434773
8.31126,-0.434752
8.31127,-0.43473
8.31128,-0.434707
8.31128,-0.434684
8.31129,-0.434661
8.3113,-0.434636
8.31131,-0.434611
8.31132,-0.434585
8.31132,-0.434558
8.31133,-0.434531
8.31134,-0.434502
8.31135,-0.434473
8.31136,-0.434443
8.31137,-0.434411
8.31138,-0.434379
8.31139,-0.434346
8.3114,-0.434312
8.31141,-0.434277
8.31142,-0.43424
8.31143,-0.434203
8.31144,-0.434164
8.31145,-0.434124
8.31146,-0.434083
8.31148,-0.434041
8.31149,-0.433997
8.3115,-0.433951
8.31151,-0.433905
8.31153,-0.433856
8.31154,-0.433806
8.31155,-0.433755
8.31157,-0.433702
8.31158,-0.433647
8.3116,-0.43359
8.31161,-0.433531
8.31163,-0.43347
8.31164,-0.433407
8.31166,-0.433343
8.31167,-0.433275
8.31169,-0.433206
8.31171,-0.433134
8.31172,-0.43306
8.31174,-0.432983
8.31176,-0.432904
8.31178,-0.432822
8.3118,-0.432737
8.31182,-0.432649
8.31184,-0.432558
8.31186,-0.432463
8.31188,-0.432366
8.3119,-0.432265
8.31192,-0.43216
8.31195,-0.432052
8.31197,-0.431939
8.31199,-0.431823
8.31202,-0.431702
8.31204,-0.431577
8.31207,-0.431448
8.31209,-0.431314
8.31212,-0.431175
8.31215,-0.431031
8.31217,-0.430881
8.3122,-0.430726
8.31223,-0.430566
8.31226,-0.430399
8.31229,-0.430226
8.31232,-0.430047
8.31236,-0.429861
8.31239,-0.429668
8.31242,-0.429468
8.31246,-0.42926
8.31249,-0.429045
8.3125,-0.428993
8.31253,-0.428821
8.31256,-0.428589
8.3126,-0.428348
8.31264,-0.428098
8.31268,-0.427838
8.31272,-0.427569
8.31276,-0.427289
8.3128,-0.426998
8.31285,-0.426697
8.31289,-0.426383
8.31294,-0.426058
8.31298,-0.42572
8.31303,-0.425369
8.31308,-0.425004
8.31313,-0.424625
8.31318,-0.424232
8.31323,-0.423823
8.31328,-0.423398
8.31334,-0.422957
8.31339,-0.422499
8.31345,-0.422023
8.31351,-0.421529
8.31357,-0.421016
8.31363,-0.420482
8.31369,-0.419928
8.31376,-0.419352
8.31382,-0.418754
8.31389,-0.418133
8.31396,-0.417488
8.31403,-0.416818
8.3141,-0.416122
8.31418,-0.4154
8.31425,-0.414649
8.31433,-0.41387
8.31441,-0.413061
8.31449,-0.412222
8.31457,-0.41135
8.31465,-0.410446
8.31474,-0.409507
8.31483,-0.408533
8.31492,-0.407522
8.315,-0.40663
8.31501,-0.406474
8.31511,-0.405387
8.31521,-0.404259
8.31531,-0.403091
8.31541,-0.401879
8.31551,-0.400624
8.31562,-0.399323
8.31573,-0.397976
8.31584,-0.396581
8.31595,-0.395137
8.31607,-0.393642
8.31619,-0.392095
8.31631,-0.390495
8.31644,-0.388841
8.31657,-0.387131
8.3167,-0.385365
8.31683,-0.38354
8.31697,-0.381656
8.31711,-0.379711
8.31726,-0.377705
8.3174,-0.375637
8.3175,-0.374289
8.31756,-0.373505
8.31771,-0.371309
8.31787,-0.369048
8.31803,-0.366721
8.3182,-0.364327
8.31837,-0.361866
8.31854,-0.359339
8.31872,-0.356743
8.3189,-0.35408
8.31909,-0.351348
8.31928,-0.348549
8.31947,-0.345683
8.31967,-0.34275
8.31987,-0.33975
8.32,-0.337912
8.32008,-0.336684
8.3203,-0.333554
8.32052,-0.330361
8.32074,-0.327105
