frequency,Re(S21),Im(S21),Amplitude,phase
8630000000.0,-0.0068232611,0.0054670917,0.008743339390357789,2.466094109505895
8630004001.0,-0.0067995929,0.0054920644,0.008740551182818952,2.46217123665609
8630008002.0,-0.006814648,0.005512946,0.008765386526720884,2.461397193182961
8630012002.0,-0.0067870516,0.0055285688,0.008753807308674096,2.458026932078329
8630016003.0,-0.0067793367,0.0055386103,0.00875417672583967,2.4565810083294526
8630020004.0,-0.0067823048,0.0055335848,0.008753297615121634,2.4572401507577006
8630024005.0,-0.0067537307,0.0055862117,0.008764624323115018,2.4505266860461616
8630028006.0,-0.0067776428,0.0055655396,0.008769930043253481,2.454080864398725
8630032006.0,-0.0067369256,0.0055770485,0.008745835380984918,2.4501093421621727
8630036007.0,-0.0067454376,0.0055927846,0.008762429343366537,2.4493454446788228
8630040008.0,-0.0067218788,0.005625964,0.008765564758256334,2.444716085833605
8630044009.0,-0.0067029639,0.0056075316,0.008739229696586638,2.4449443473824926
8630048010.0,-0.0066932569,0.0056504031,0.008759380293256323,2.4404793113754435
8630052010.0,-0.0066937728,0.0056365383,0.008750837577362908,2.4417280177785257
8630056011.0,-0.0066762684,0.0056561456,0.00875011673049211,2.43872542113726
8630060012.0,-0.0066742873,0.0056792516,0.008763561473456088,2.4365675878121418
8630064013.0,-0.0066555913,0.005697582,0.008761240562806142,2.433591253315367
8630068014.0,-0.0066587162,0.0056929375,0.008760595802287005,2.4342259625100784
8630072014.0,-0.0066263257,0.005656916,0.008712570855581978,2.4349525681925677
8630076015.0,-0.0066234179,0.0056962461,0.00873595354324905,2.4313123851896696
8630080016.0,-0.0066349074,0.0057067245,0.008751497056245578,2.4312606433411466
8630084017.0,-0.00662063,0.0057418636,0.008763660148471355,2.4271583922616986
8630088018.0,-0.0066311663,0.0057035999,0.008746623252292035,2.431252569830052
8630092018.0,-0.0065922528,0.0057339193,0.008737026239975495,2.4257173032247357
8630096019.0,-0.0065811055,0.0057647951,0.00874893205752075,2.4222183423189985
8630100020.0,-0.0065670809,0.0057719107,0.00874308324768324,2.420549194584532
8630104021.0,-0.0065761838,0.0057839647,0.008757878796959257,2.420201562775074
8630108022.0,-0.0065814894,0.0057639496,0.008748663767321986,2.4223199529892834
8630112022.0,-0.0065636083,0.0057802924,0.008746012471139443,2.4195672450101973
8630116023.0,-0.0065369568,0.0058037323,0.008741573817976345,2.4155399218450793
8630120024.0,-0.0065664261,0.0058034848,0.008763468922212954,2.417793646367176
8630124025.0,-0.0065403278,0.0058371193,0.008766290518451082,2.4129471752775364
8630128026.0,-0.0065238948,0.0058314388,0.008750250387252497,2.412181027813048
8630132026.0,-0.0065195299,0.0058415049,0.008753710619715391,2.4109913773551495
8630136027.0,-0.0064846552,0.0058183976,0.00871231907671963,2.4102954890913617
8630140028.0,-0.0064993683,0.0058704012,0.00875804764476686,2.406997853128695
8630144029.0,-0.0064937876,0.0058572693,0.008745106119804164,2.4076844711237997
8630148030.0,-0.0064819095,0.0058697455,0.008744659112907748,2.4057152640057113
8630152030.0,-0.0064834278,0.0058880581,0.008758085648518656,2.404281739077172
8630156031.0,-0.006456707,0.0058991504,0.008745801319814506,2.401288780389847
8630160032.0,-0.0064428141,0.0059049925,0.008739495978156582,2.3997230210793177
8630164033.0,-0.0064398872,0.0059341329,0.008757058891179519,2.3970440241223905
8630168034.0,-0.0064459554,0.0059306343,0.008759153167922437,2.3978072148251766
8630172034.0,-0.0064124155,0.0059465305,0.008745301454613814,2.3938728256671684
8630176035.0,-0.0064261621,0.0059486053,0.008756795324241883,2.394766523464763
8630180036.0,-0.0063937572,0.0059639054,0.008743471779144769,2.3909647031602925
8630184037.0,-0.0063921021,0.0059636874,0.008742112825955928,2.390853800253903
8630188038.0,-0.0063867314,0.0059685311,0.008741493091423979,2.390029522129223
8630192038.0,-0.0063692964,0.0059805414,0.008736979573523502,2.3876626500914386
8630196039.0,-0.0063846531,0.0060006381,0.008761932025216312,2.3871902904885403
8630200040.0,-0.0063373562,0.0059672924,0.008704634523791117,2.3862605486967623
8630204041.0,-0.0063378637,0.0060298101,0.008747978401998927,2.3810973072057955
8630208042.0,-0.0063568556,0.0060246236,0.00875817918524897,2.383021034290959
8630212042.0,-0.0063273004,0.0060415569,0.008748436439031707,2.379292232853588
8630216043.0,-0.0063398055,0.0060498953,0.00876323952193436,2.3795895108515537
8630220044.0,-0.0063136063,0.0060737252,0.008760808314106338,2.3755571044279664
8630224045.0,-0.0063168255,0.0060672965,0.008758674055835306,2.37634087115933
8630228046.0,-0.0062753565,0.0060679784,0.008729287546241034,2.3729937258086977
8630232046.0,-0.0062916109,0.0060612496,0.008736310115288888,2.3748407464033496
