C:\Users\oper\Downloads\Photon_count_2_V5_2D_2_5CELL_mod_2port.son DE_EMBEDDED Lk=13.0
FREQUENCY (GHz), DB[S21]-Photon_count_2_V5_2D_2_5CELL_mod_2port
7.855,-0.209163
7.856,-0.209137
7.857,-0.209112
7.858,-0.209087
7.859,-0.209062
7.86,-0.209036
7.861,-0.209011
7.862,-0.208985
7.863,-0.208959
7.864,-0.208934
7.865,-0.208908
7.866,-0.208882
7.867,-0.208856
7.868,-0.20883
7.869,-0.208803
7.87,-0.208777
7.871,-0.208751
7.872,-0.208724
7.873,-0.208698
7.874,-0.208671
7.875,-0.208645
7.876,-0.208618
7.877,-0.208591
7.878,-0.208564
7.879,-0.208537
7.88,-0.20851
7.881,-0.208483
7.882,-0.208455
7.883,-0.208428
7.884,-0.208401
7.885,-0.208373
7.886,-0.208346
7.887,-0.208318
7.888,-0.20829
7.889,-0.208263
7.89,-0.208235
7.891,-0.208207
7.892,-0.208179
7.893,-0.208151
7.894,-0.208122
7.895,-0.208094
7.896,-0.208066
7.897,-0.208037
7.898,-0.208009
7.899,-0.20798
7.9,-0.207951
7.901,-0.207923
7.902,-0.207894
7.903,-0.207865
7.904,-0.207836
7.905,-0.207807
7.906,-0.207778
7.907,-0.207749
7.908,-0.207719
7.909,-0.20769
7.91,-0.207661
7.911,-0.207631
7.912,-0.207602
7.913,-0.207572
7.914,-0.207542
7.915,-0.207512
7.916,-0.207482
7.917,-0.207452
7.918,-0.207422
7.919,-0.207392
7.92,-0.207362
7.921,-0.207332
7.922,-0.207302
7.923,-0.207271
7.924,-0.207241
7.925,-0.20721
7.926,-0.20718
7.927,-0.207149
7.928,-0.207118
7.929,-0.207087
7.93,-0.207057
7.931,-0.207026
7.932,-0.206995
7.933,-0.206964
7.934,-0.206932
7.935,-0.206901
7.936,-0.20687
7.937,-0.206838
7.938,-0.206807
7.939,-0.206775
7.94,-0.206744
7.941,-0.206712
7.942,-0.206681
7.943,-0.206649
7.944,-0.206617
7.945,-0.206585
7.946,-0.206553
7.947,-0.206521
7.948,-0.206489
7.949,-0.206457
7.95,-0.206424
7.951,-0.206392
7.952,-0.20636
7.953,-0.206327
7.954,-0.206295
7.955,-0.206262
7.956,-0.20623
7.957,-0.206197
7.958,-0.206164
7.959,-0.206131
7.96,-0.206098
7.961,-0.206065
7.962,-0.206032
7.963,-0.205999
7.964,-0.205966
7.965,-0.205933
7.966,-0.2059
7.967,-0.205866
7.968,-0.205833
7.969,-0.2058
7.97,-0.205766
7.971,-0.205732
7.972,-0.205699
7.973,-0.205665
7.974,-0.205631
7.975,-0.205598
7.976,-0.205564
7.977,-0.20553
7.978,-0.205496
7.979,-0.205462
7.98,-0.205428
7.981,-0.205393
7.982,-0.205359
7.983,-0.205325
7.984,-0.20529
7.985,-0.205256
7.986,-0.205222
7.987,-0.205187
7.988,-0.205152
7.989,-0.205118
7.99,-0.205083
7.991,-0.205048
7.992,-0.205014
7.993,-0.204979
7.994,-0.204944
7.995,-0.204909
7.996,-0.204874
7.997,-0.204839
7.998,-0.204803
7.999,-0.204768
8,-0.204734
C:\Users\oper\Downloads\Photon_count_2_V5_2D_2_5CELL_mod_2port.son DE_EMBEDDED Lk=13.6
FREQUENCY (GHz), DB[S21]-Photon_count_2_V5_2D_2_5CELL_mod_2port
7,-0.248922
7.001,-0.248911
7.002,-0.248901
7.003,-0.24889
7.004,-0.248879
7.005,-0.248869
7.006,-0.248858
7.007,-0.248848
7.008,-0.248837
7.009,-0.248827
7.01,-0.248817
7.011,-0.248806
7.012,-0.248796
7.013,-0.248785
7.014,-0.248775
7.015,-0.248765
7.016,-0.248754
7.017,-0.248744
7.018,-0.248734
7.019,-0.248724
7.02,-0.248713
7.021,-0.248703
7.022,-0.248693
7.023,-0.248683
7.024,-0.248673
7.025,-0.248663
7.026,-0.248652
7.027,-0.248642
7.028,-0.248632
7.029,-0.248622
7.03,-0.248612
7.031,-0.248602
7.032,-0.248592
7.033,-0.248583
7.034,-0.248573
7.035,-0.248563
7.036,-0.248553
7.037,-0.248543
7.038,-0.248534
7.039,-0.248524
7.04,-0.248514
7.041,-0.248504
7.042,-0.248495
7.043,-0.248485
7.044,-0.248476
7.045,-0.248466
7.046,-0.248457
7.047,-0.248447
7.048,-0.248438
7.049,-0.248428
7.05,-0.248419
7.051,-0.24841
7.052,-0.2484
7.053,-0.248391
7.054,-0.248382
7.055,-0.248373
7.056,-0.248363
7.057,-0.248354
7.058,-0.248345
7.059,-0.248336
7.06,-0.248327
7.061,-0.248318
7.062,-0.248309
7.063,-0.2483
7.064,-0.248292
7.065,-0.248283
7.066,-0.248274
7.067,-0.248265
7.068,-0.248257
7.069,-0.248248
7.07,-0.248239
7.071,-0.248231
7.072,-0.248222
7.073,-0.248214
7.074,-0.248205
7.075,-0.248197
7.076,-0.248189
7.077,-0.248181
7.078,-0.248172
7.079,-0.248164
7.08,-0.248156
7.081,-0.248148
7.082,-0.24814
7.083,-0.248132
7.084,-0.248124
7.085,-0.248116
7.086,-0.248108
7.087,-0.248101
7.088,-0.248093
7.089,-0.248085
7.09,-0.248078
7.091,-0.24807
7.092,-0.248063
7.093,-0.248055
7.094,-0.248048
7.095,-0.24804
7.096,-0.248033
7.097,-0.248026
7.098,-0.248019
7.099,-0.248012
7.1,-0.248005
7.101,-0.247998
7.102,-0.247991
7.103,-0.247984
7.104,-0.247977
7.105,-0.247971
7.106,-0.247964
7.107,-0.247957
7.108,-0.247951
7.109,-0.247945
7.11,-0.247938
7.111,-0.247932
7.112,-0.247926
7.113,-0.24792
7.114,-0.247913
7.115,-0.247907
7.116,-0.247901
7.117,-0.247896
7.118,-0.24789
7.119,-0.247884
7.12,-0.247878
7.121,-0.247873
7.122,-0.247867
7.123,-0.247862
7.124,-0.247857
7.125,-0.247851
7.126,-0.247846
7.127,-0.247841
7.128,-0.247836
7.129,-0.247831
7.13,-0.247827
7.131,-0.247822
7.132,-0.247817
7.133,-0.247813
7.134,-0.247808
7.135,-0.247804
7.136,-0.247799
7.137,-0.247795
7.138,-0.247791
7.139,-0.247787
7.14,-0.247783
7.141,-0.247779
7.142,-0.247776
7.143,-0.247772
7.144,-0.247768
7.145,-0.247765
7.146,-0.247762
7.147,-0.247758
7.148,-0.247755
7.149,-0.247752
7.15,-0.247749
7.151,-0.247746
7.152,-0.247744
7.153,-0.247741
7.154,-0.247739
7.155,-0.247736
7.156,-0.247734
7.157,-0.247732
7.158,-0.24773
7.159,-0.247728
7.16,-0.247726
7.161,-0.247724
7.162,-0.247723
7.163,-0.247721
7.164,-0.24772
7.165,-0.247719
7.166,-0.247717
7.167,-0.247716
7.168,-0.247716
7.169,-0.247715
7.17,-0.247714
7.171,-0.247714
7.172,-0.247714
7.173,-0.247713
7.174,-0.247713
7.175,-0.247713
7.176,-0.247714
7.177,-0.247714
7.178,-0.247714
7.179,-0.247715
7.18,-0.247716
7.181,-0.247717
7.182,-0.247718
7.183,-0.247719
7.184,-0.24772
7.185,-0.247722
7.186,-0.247724
7.187,-0.247725
7.188,-0.247727
7.189,-0.24773
7.19,-0.247732
7.191,-0.247734
7.192,-0.247737
7.193,-0.24774
7.194,-0.247743
7.195,-0.247746
7.196,-0.247749
7.197,-0.247753
7.198,-0.247756
7.199,-0.24776
7.2,-0.247764
7.201,-0.247768
7.202,-0.247773
7.203,-0.247777
7.204,-0.247782
7.205,-0.247787
7.206,-0.247792
7.207,-0.247797
7.208,-0.247803
7.209,-0.247809
7.21,-0.247814
7.211,-0.247821
7.212,-0.247827
7.213,-0.247833
7.214,-0.24784
7.215,-0.247847
7.216,-0.247854
7.217,-0.247862
7.218,-0.247869
7.219,-0.247877
7.22,-0.247885
7.221,-0.247893
7.222,-0.247902
7.223,-0.24791
7.224,-0.247919
7.225,-0.247928
7.226,-0.247938
7.227,-0.247948
7.228,-0.247957
7.229,-0.247968
7.23,-0.247978
7.231,-0.247989
7.232,-0.248
7.233,-0.248011
7.234,-0.248022
7.235,-0.248034
7.236,-0.248046
7.237,-0.248058
7.238,-0.24807
7.239,-0.248083
7.24,-0.248096
7.241,-0.24811
7.242,-0.248123
7.243,-0.248137
7.244,-0.248151
7.245,-0.248166
7.246,-0.248181
7.247,-0.248196
7.248,-0.248211
7.249,-0.248227
7.25,-0.248243
7.251,-0.248259
7.252,-0.248276
7.253,-0.248293
7.254,-0.248311
7.255,-0.248328
7.256,-0.248346
7.257,-0.248365
7.258,-0.248383
7.259,-0.248402
7.26,-0.248422
7.261,-0.248442
7.262,-0.248462
7.263,-0.248482
7.264,-0.248503
7.265,-0.248525
7.266,-0.248546
7.267,-0.248568
7.268,-0.248591
7.269,-0.248614
7.27,-0.248637
7.271,-0.24866
7.272,-0.248685
7.273,-0.248709
7.274,-0.248734
7.275,-0.248759
7.276,-0.248785
7.277,-0.248811
7.278,-0.248838
7.279,-0.248865
7.28,-0.248893
7.281,-0.248921
7.282,-0.248949
7.283,-0.248978
7.284,-0.249008
7.285,-0.249038
7.286,-0.249068
7.287,-0.249099
7.288,-0.249131
7.289,-0.249163
7.29,-0.249195
7.291,-0.249228
7.292,-0.249262
7.293,-0.249296
7.294,-0.249331
7.295,-0.249366
7.296,-0.249402
7.297,-0.249439
7.298,-0.249476
7.299,-0.249513
7.3,-0.249551
7.301,-0.24959
7.302,-0.24963
7.303,-0.24967
7.304,-0.24971
7.305,-0.249752
7.306,-0.249794
7.307,-0.249836
7.308,-0.24988
7.309,-0.249924
7.31,-0.249969
7.311,-0.250014
7.312,-0.25006
7.313,-0.250107
7.314,-0.250155
7.315,-0.250203
7.316,-0.250252
7.317,-0.250302
7.318,-0.250353
7.319,-0.250404
7.32,-0.250456
7.321,-0.250509
7.322,-0.250563
7.323,-0.250618
7.324,-0.250674
7.325,-0.25073
7.326,-0.250787
7.327,-0.250846
7.328,-0.250905
7.329,-0.250965
7.33,-0.251026
7.331,-0.251088
7.332,-0.251151
7.333,-0.251215
7.334,-0.25128
7.335,-0.251346
7.336,-0.251412
7.337,-0.25148
7.338,-0.25155
7.339,-0.25162
7.34,-0.251691
7.341,-0.251763
7.342,-0.251837
7.343,-0.251911
7.344,-0.251987
7.345,-0.252064
7.346,-0.252143
7.347,-0.252222
7.348,-0.252303
7.349,-0.252385
7.35,-0.252468
7.351,-0.252553
7.352,-0.252639
7.353,-0.252726
7.354,-0.252815
7.355,-0.252905
7.356,-0.252997
7.357,-0.25309
7.358,-0.253184
7.359,-0.253281
7.36,-0.253378
7.361,-0.253477
7.362,-0.253578
7.363,-0.253681
7.364,-0.253785
7.365,-0.253891
7.366,-0.253998
7.367,-0.254108
7.368,-0.254219
7.369,-0.254332
7.37,-0.254446
7.371,-0.254563
7.372,-0.254682
7.373,-0.254802
7.374,-0.254925
7.375,-0.25505
7.376,-0.255177
7.377,-0.255305
7.378,-0.255437
7.379,-0.25557
7.38,-0.255705
7.381,-0.255843
7.382,-0.255984
7.383,-0.256126
7.384,-0.256271
7.385,-0.256419
7.386,-0.256569
7.387,-0.256722
7.388,-0.256877
7.389,-0.257035
7.39,-0.257196
7.391,-0.25736
7.392,-0.257527
7.393,-0.257696
7.394,-0.257869
7.395,-0.258045
7.396,-0.258224
7.397,-0.258406
7.398,-0.258592
7.399,-0.25878
7.4,-0.258973
7.401,-0.259169
7.402,-0.259368
7.403,-0.259571
7.404,-0.259778
7.405,-0.259989
7.406,-0.260204
7.407,-0.260423
7.408,-0.260646
7.409,-0.260873
7.41,-0.261105
7.411,-0.261341
7.412,-0.261582
7.413,-0.261828
7.414,-0.262078
7.415,-0.262333
7.416,-0.262593
7.417,-0.262859
7.418,-0.26313
7.41822,-0.26319
7.419,-0.263406
7.42,-0.263688
7.421,-0.263976
7.42137,-0.264082
7.422,-0.264269
7.423,-0.264569
7.424,-0.264875
7.42444,-0.265011
7.425,-0.265187
7.426,-0.265506
7.427,-0.265831
7.42744,-0.265978
7.428,-0.266164
7.429,-0.266504
7.43,-0.266851
7.43038,-0.266983
7.431,-0.267205
7.432,-0.267568
7.433,-0.267938
7.43324,-0.26803
7.434,-0.268317
7.435,-0.268704
7.436,-0.269099
7.43605,-0.269118
7.437,-0.269504
7.438,-0.269918
7.43878,-0.270249
7.439,-0.270341
7.44,-0.270775
7.441,-0.271218
7.44146,-0.271425
7.442,-0.271672
7.443,-0.272137
7.444,-0.272612
7.44407,-0.272647
7.445,-0.2731
7.446,-0.273599
7.44662,-0.273916
7.447,-0.27411
7.448,-0.274634
7.449,-0.275171
7.44912,-0.275236
7.45,-0.275721
7.451,-0.276285
7.45156,-0.276606
7.452,-0.276864
7.453,-0.277458
7.45394,-0.278029
7.454,-0.278067
7.455,-0.278692
7.456,-0.279333
7.45627,-0.279507
7.457,-0.279992
7.458,-0.280668
7.45854,-0.281041
7.459,-0.281363
7.46,-0.282077
7.46076,-0.282634
7.461,-0.282811
7.462,-0.283565
7.46293,-0.284288
7.463,-0.28434
7.464,-0.285138
7.465,-0.285959
7.46505,-0.286004
7.466,-0.286803
7.467,-0.287672
7.46713,-0.287785
7.468,-0.288568
7.469,-0.28949
7.46915,-0.289632
7.47,-0.29044
7.471,-0.291419
7.47113,-0.291549
7.472,-0.292428
7.473,-0.29347
7.47306,-0.293538
7.474,-0.294544
7.47495,-0.2956
7.475,-0.295653
7.476,-0.296797
7.4768,-0.297739
7.477,-0.297979
7.478,-0.299201
7.4786,-0.299957
7.479,-0.300463
7.48,-0.301769
7.48036,-0.302256
7.481,-0.303119
7.482,-0.304516
7.48209,-0.30464
7.483,-0.305963
7.48377,-0.307111
7.484,-0.307461
7.485,-0.309014
7.48541,-0.309671
7.486,-0.310623
7.487,-0.312292
7.48702,-0.312325
7.488,-0.314024
7.48859,-0.315074
7.489,-0.315822
7.49,-0.317689
7.49012,-0.317922
7.491,-0.31963
7.49162,-0.320871
7.492,-0.321647
7.493,-0.323746
7.49308,-0.323926
7.494,-0.32593
7.49451,-0.327089
7.495,-0.328205
7.49591,-0.330363
7.496,-0.330576
7.497,-0.333047
7.49728,-0.333752
7.498,-0.335626
7.49861,-0.337259
7.499,-0.338318
7.49992,-0.340887
7.5,-0.34113
7.501,-0.344069
7.50119,-0.34464
7.502,-0.347143
7.50243,-0.348521
7.503,-0.350361
7.50365,-0.352534
7.504,-0.353732
7.50484,-0.356682
7.505,-0.357265
7.506,-0.360968
7.506,-0.360971
7.507,-0.364862
7.50713,-0.365397
7.508,-0.368949
7.50824,-0.36997
7.509,-0.373247
7.50933,-0.374693
7.51,-0.37777
7.51038,-0.379567
7.511,-0.382533
7.51142,-0.384596
7.512,-0.387554
7.51243,-0.389784
7.513,-0.392851
7.51341,-0.395134
7.514,-0.398444
7.51438,-0.400648
7.515,-0.404355
7.51532,-0.406329
7.516,-0.410609
7.51624,-0.41218
7.517,-0.41723
7.51714,-0.418204
7.518,-0.424248
7.51802,-0.424403
7.51888,-0.430779
7.519,-0.431693
7.51972,-0.437333
7.52,-0.439598
7.52054,-0.444069
7.521,-0.448001
7.52134,-0.450986
7.522,-0.45694
7.52212,-0.458087
7.52289,-0.465372
7.523,-0.46646
7.52364,-0.472841
7.524,-0.476608
7.52437,-0.480495
7.525,-0.487434
7.52508,-0.488333
7.52578,-0.496354
7.526,-0.498995
7.52646,-0.504558
7.527,-0.51135
7.52712,-0.512943
7.52777,-0.521507
7.528,-0.524564
7.52841,-0.530247
7.529,-0.538706
7.52903,-0.53916
7.52964,-0.548243
7.53,-0.553851
7.53023,-0.557491
7.53081,-0.566901
7.531,-0.570077
7.53138,-0.576467
7.53193,-0.586182
7.532,-0.587465
7.53247,-0.596042
7.533,-0.606038
7.533,-0.606101
7.53351,-0.616165
7.534,-0.626071
7.53402,-0.626413
7.53451,-0.636775
7.53499,-0.647242
7.535,-0.647459
7.53546,-0.657803
7.53592,-0.66845
7.536,-0.670345
7.53637,-0.679172
7.53681,-0.689959
7.537,-0.694802
7.53724,-0.700799
7.53765,-0.711682
7.538,-0.720886
7.53806,-0.722595
7.53846,-0.733527
7.53885,-0.744466
7.539,-0.74863
7.53924,-0.7554
7.53961,-0.766316
7.53997,-0.777203
7.54,-0.778034
7.54033,-0.788048
7.54068,-0.798839
7.541,-0.809051
7.54102,-0.809564
7.54135,-0.820212
7.54167,-0.830771
7.54199,-0.841229
7.542,-0.841573
7.5423,-0.851577
7.5426,-0.861802
7.5429,-0.871897
7.543,-0.875407
7.54319,-0.881849
7.54347,-0.891652
7.54374,-0.901295
7.544,-0.910262
7.54401,-0.910771
7.54428,-0.920073
7.54454,-0.929194
7.54479,-0.938127
7.545,-0.945719
7.54503,-0.946866
7.54527,-0.955408
7.54551,-0.963746
7.54574,-0.971878
7.54596,-0.979801
7.546,-0.981217
7.54618,-0.987511
7.54639,-0.995007
7.5466,-1.00229
7.54681,-1.00935
7.547,-1.01603
7.547,-1.0162
7.5472,-1.02283
7.54739,-1.02924
7.54758,-1.03544
7.54776,-1.04143
7.54794,-1.04721
7.548,-1.04929
7.54811,-1.05277
7.54828,-1.05813
7.54844,-1.06329
7.54861,-1.06825
7.54876,-1.07301
7.54892,-1.07758
7.549,-1.07995
7.54907,-1.08196
7.54922,-1.08615
7.54936,-1.09017
7.5495,-1.09401
7.54964,-1.09767
7.54977,-1.10118
7.54991,-1.10452
7.55,-1.10686
7.55003,-1.1077
7.55016,-1.11073
7.55028,-1.11361
7.5504,-1.11635
7.55052,-1.11896
7.55063,-1.12143
7.55074,-1.12377
7.55085,-1.12599
7.55096,-1.12808
7.551,-1.12884
7.55106,-1.13007
7.55117,-1.13194
7.55127,-1.13371
7.55136,-1.13538
7.55146,-1.13694
7.55155,-1.13842
7.55164,-1.13981
7.55173,-1.14111
7.55182,-1.14232
7.5519,-1.14347
7.55198,-1.14453
7.552,-1.14473
7.55206,-1.14553
7.55214,-1.14645
7.55222,-1.14731
7.5523,-1.14811
7.55237,-1.14885
7.55244,-1.14954
7.55251,-1.15017
7.55258,-1.15075
7.55265,-1.15129
7.55271,-1.15177
7.55278,-1.15222
7.55284,-1.15262
7.5529,-1.15299
7.55296,-1.15332
7.553,-1.15352
7.55302,-1.15361
7.55308,-1.15388
7.55313,-1.15411
7.55319,-1.15431
7.55324,-1.15448
7.55329,-1.15463
7.55334,-1.15476
7.55339,-1.15486
7.55344,-1.15494
7.55349,-1.155
7.55353,-1.15504
7.55358,-1.15506
7.55362,-1.15507
7.55367,-1.15506
7.55371,-1.15503
7.55375,-1.15499
7.55379,-1.15495
7.55383,-1.15488
7.55387,-1.15481
7.55391,-1.15473
7.55394,-1.15464
7.55398,-1.15454
7.554,-1.15447
7.55401,-1.15443
7.55405,-1.15431
7.55408,-1.15419
7.55411,-1.15406
7.55415,-1.15393
7.55418,-1.15379
7.55421,-1.15364
7.55424,-1.15349
7.55427,-1.15334
7.55429,-1.15319
7.55432,-1.15303
7.55435,-1.15287
7.55438,-1.15271
7.5544,-1.15254
7.55443,-1.15237
7.55445,-1.15221
7.55448,-1.15204
7.5545,-1.15187
7.55452,-1.1517
7.55455,-1.15153
7.55457,-1.15136
7.55459,-1.15119
7.55461,-1.15101
7.55463,-1.15084
7.55465,-1.15068
7.55467,-1.15051
7.55469,-1.15034
7.55471,-1.15017
7.55473,-1.15
7.55474,-1.14984
7.55476,-1.14968
7.55478,-1.14951
7.5548,-1.14935
7.55481,-1.14919
7.55483,-1.14903
7.55484,-1.14888
7.55486,-1.14872
7.55487,-1.14857
7.55489,-1.14842
7.5549,-1.14827
7.55492,-1.14812
7.55493,-1.14797
7.55494,-1.14783
7.55496,-1.14769
7.55497,-1.14755
7.55498,-1.14741
7.55499,-1.14727
7.555,-1.1472
7.55501,-1.14714
7.55502,-1.14701
7.55503,-1.14687
7.55504,-1.14675
7.55505,-1.14662
7.55506,-1.1465
7.55507,-1.14637
7.55508,-1.14625
7.55509,-1.14613
7.5551,-1.14602
7.55511,-1.1459
7.55512,-1.14579
7.55513,-1.14568
7.55514,-1.14557
7.55514,-1.14546
7.55515,-1.14536
7.55516,-1.14525
7.55517,-1.14515
7.55518,-1.14505
7.55518,-1.14496
7.55519,-1.14486
7.5552,-1.14477
7.55521,-1.14467
7.55521,-1.14458
7.55522,-1.14449
7.55523,-1.14441
7.55523,-1.14432
7.55524,-1.14424
7.55525,-1.14415
7.55525,-1.14407
7.55526,-1.14399
7.55526,-1.14392
7.55527,-1.14384
7.55527,-1.14376
7.55528,-1.14369
7.55528,-1.14362
7.55529,-1.14355
7.55529,-1.14348
7.5553,-1.14341
7.5553,-1.14335
7.55531,-1.14328
7.55531,-1.14322
7.55532,-1.14316
7.55532,-1.14309
7.55533,-1.14303
7.55533,-1.14298
7.55533,-1.14292
7.55534,-1.14286
7.55534,-1.14281
7.55535,-1.14275
7.55535,-1.1427
7.55535,-1.14265
7.55536,-1.1426
7.55536,-1.14255
7.55536,-1.1425
7.55537,-1.14245
7.55537,-1.14241
7.55537,-1.14236
7.55538,-1.14231
7.55538,-1.14226
7.55538,-1.14221
7.55539,-1.14216
7.55539,-1.14211
7.55539,-1.14205
7.5554,-1.142
7.5554,-1.14194
7.55541,-1.14188
7.55541,-1.14182
7.55541,-1.14176
7.55542,-1.1417
7.55542,-1.14163
7.55543,-1.14157
7.55543,-1.1415
7.55544,-1.14143
7.55544,-1.14136
7.55545,-1.14129
7.55545,-1.14121
7.55546,-1.14113
7.55546,-1.14105
7.55547,-1.14097
7.55547,-1.14089
7.55548,-1.1408
7.55548,-1.14071
7.55549,-1.14062
7.5555,-1.14053
7.5555,-1.14043
7.55551,-1.14034
7.55552,-1.14024
7.55552,-1.14013
7.55553,-1.14003
7.55554,-1.13992
7.55554,-1.13981
7.55555,-1.13969
7.55556,-1.13957
7.55557,-1.13945
7.55557,-1.13933
7.55558,-1.1392
7.55559,-1.13907
7.5556,-1.13893
7.55561,-1.13879
7.55561,-1.13865
7.55562,-1.1385
7.55563,-1.13835
7.55564,-1.1382
7.55565,-1.13804
7.55566,-1.13787
7.55567,-1.1377
7.55568,-1.13753
7.55569,-1.13735
7.5557,-1.13717
7.55571,-1.13698
7.55573,-1.13678
7.55574,-1.13658
7.55575,-1.13638
7.55576,-1.13617
7.55577,-1.13595
7.55579,-1.13573
7.5558,-1.13549
7.55581,-1.13526
7.55583,-1.13501
7.55584,-1.13476
7.55585,-1.1345
7.55587,-1.13424
7.55588,-1.13396
7.5559,-1.13368
7.55591,-1.13339
7.55593,-1.13309
7.55595,-1.13278
7.55596,-1.13246
7.55598,-1.13213
7.556,-1.13179
7.556,-1.13174
7.55602,-1.13144
7.55603,-1.13108
7.55605,-1.13071
7.55607,-1.13033
7.55609,-1.12993
7.55611,-1.12953
7.55613,-1.12911
7.55615,-1.12867
7.55618,-1.12823
7.5562,-1.12777
7.55622,-1.12729
7.55624,-1.1268
7.55627,-1.1263
7.55629,-1.12577
7.55632,-1.12523
7.55634,-1.12468
7.55637,-1.1241
7.55639,-1.12351
7.55642,-1.1229
7.55645,-1.12226
7.55648,-1.12161
7.55651,-1.12094
7.55654,-1.12024
7.55657,-1.11952
7.5566,-1.11877
7.55663,-1.11801
7.55666,-1.11721
7.5567,-1.11639
7.55673,-1.11554
7.55677,-1.11466
7.5568,-1.11376
7.55684,-1.11282
7.55688,-1.11185
7.55691,-1.11084
7.55695,-1.10981
7.55699,-1.10873
7.557,-1.10858
7.55704,-1.10763
7.55708,-1.10648
7.55712,-1.10529
7.55717,-1.10406
7.55721,-1.10279
7.55726,-1.10148
7.5573,-1.10012
7.55735,-1.09871
7.5574,-1.09726
7.55745,-1.09575
7.55751,-1.09419
7.55756,-1.09258
7.55761,-1.09091
7.55767,-1.08918
7.55773,-1.08739
7.55779,-1.08554
7.55785,-1.08363
7.55791,-1.08165
7.55797,-1.0796
7.558,-1.07857
7.55803,-1.07747
7.5581,-1.07528
7.55817,-1.07301
7.55823,-1.07065
7.55831,-1.06822
7.55838,-1.0657
7.55845,-1.0631
7.55853,-1.0604
7.5586,-1.05762
7.55868,-1.05473
7.55876,-1.05175
7.55885,-1.04867
7.55893,-1.04548
7.559,-1.04287
7.55902,-1.04218
7.55911,-1.03877
7.5592,-1.03525
7.55929,-1.03161
7.55939,-1.02785
7.55948,-1.02396
7.55958,-1.01995
7.55968,-1.0158
7.55979,-1.01152
7.5599,-1.00711
7.56,-1.00277
7.56001,-1.00255
7.56012,-0.997849
7.56023,-0.993
7.56035,-0.988002
7.56047,-0.982849
7.56059,-0.977541
7.56072,-0.972073
7.56085,-0.966444
7.56098,-0.96065
7.561,-0.959655
7.56111,-0.95469
7.56125,-0.94856
7.56139,-0.942259
7.56154,-0.935785
7.56168,-0.929137
7.56183,-0.922313
7.56199,-0.915312
7.562,-0.914834
7.56215,-0.908134
7.56231,-0.900778
7.56248,-0.893243
7.56265,-0.885531
7.56282,-0.877641
7.563,-0.869576
7.563,-0.869467
7.56318,-0.861336
7.56337,-0.852923
7.56356,-0.84434
7.56375,-0.83559
7.56395,-0.826676
7.564,-0.82453
7.56416,-0.817602
7.56437,-0.808372
7.56458,-0.798991
7.5648,-0.789465
7.565,-0.780792
7.56502,-0.779799
7.56525,-0.77
7.56549,-0.760075
7.56573,-0.750031
7.56597,-0.739876
7.566,-0.738823
7.56623,-0.729619
7.56648,-0.719267
7.56675,-0.708831
7.567,-0.69901
7.56702,-0.698321
7.56729,-0.687745
7.56758,-0.677115
7.56787,-0.666441
7.568,-0.661591
7.56816,-0.655734
7.56847,-0.645005
7.56878,-0.634266
7.569,-0.626678
7.56909,-0.623527
7.56942,-0.612801
7.56975,-0.602099
7.57,-0.594291
7.57009,-0.591431
7.57044,-0.580811
7.5708,-0.570249
7.571,-0.564381
7.57116,-0.559756
7.57154,-0.549343
7.57192,-0.539021
7.572,-0.536854
7.57231,-0.5288
7.57271,-0.518691
7.573,-0.511583
7.57312,-0.508702
7.57354,-0.498844
7.57397,-0.489125
7.574,-0.488426
7.57441,-0.479553
7.57486,-0.470136
7.575,-0.467235
7.57532,-0.460882
7.57579,-0.451797
7.576,-0.447844
7.57627,-0.442887
7.57676,-0.434158
7.577,-0.430119
7.57727,-0.425615
7.57779,-0.417263
7.578,-0.413913
7.57831,-0.409105
7.57886,-0.401144
7.579,-0.399091
7.57941,-0.393384
7.57998,-0.385827
7.58,-0.385528
7.58056,-0.378474
7.581,-0.373111
7.58115,-0.371327
7.58176,-0.364386
7.582,-0.361733
7.58238,-0.357651
7.583,-0.351298
7.58302,-0.351122
7.58367,-0.344798
7.584,-0.341719
7.58434,-0.338678
7.585,-0.332917
7.58502,-0.332761
7.58572,-0.327044
7.586,-0.324821
7.58643,-0.321526
7.587,-0.317366
7.58716,-0.316203
7.58791,-0.311073
7.588,-0.310493
7.58868,-0.306133
7.589,-0.304151
7.58946,-0.30138
7.59,-0.298291
7.59027,-0.296809
7.591,-0.292871
7.59109,-0.292417
7.59193,-0.288201
7.592,-0.287853
7.59279,-0.284156
7.593,-0.283202
7.59367,-0.280277
7.594,-0.278886
7.59457,-0.276561
7.595,-0.274877
7.59549,-0.273004
7.596,-0.271149
7.59644,-0.2696
7.597,-0.267679
7.5974,-0.266346
7.598,-0.264446
7.59839,-0.263237
7.599,-0.261431
7.5994,-0.260268
7.6,-0.258616
7.60044,-0.257435
7.601,-0.255986
7.6015,-0.254734
7.602,-0.253527
7.60259,-0.252159
7.603,-0.251225
7.6037,-0.249708
7.604,-0.249068
7.60483,-0.247375
7.605,-0.247046
7.606,-0.245155
7.606,-0.245148
7.607,-0.243366
7.60719,-0.243046
7.608,-0.241691
7.6084,-0.241042
7.609,-0.240116
7.60965,-0.239139
7.61,-0.238633
7.61093,-0.237334
7.611,-0.237237
7.612,-0.23592
7.61223,-0.235623
7.613,-0.234679
7.61357,-0.234001
7.614,-0.233507
7.61494,-0.232465
7.615,-0.2324
7.616,-0.231354
