Time,Channel A
(ms),(V)

0.01206400,-3.35276341
0.01216800,-3.29706717
0.01227200,-3.25693536
0.01237600,-3.25434136
0.01248000,-3.22183895
0.01258400,-3.30072927
0.01268800,-3.37534714
0.01279200,-3.37290573
0.01289600,-3.32453394
0.01300000,-3.23679304
0.01310400,-3.35093236
0.01320800,-3.32956934
0.01331200,-3.34086132
0.01341600,-3.36222410
0.01352000,-3.30896950
0.01362400,-3.27509379
0.01372800,-3.35032201
0.01383200,-3.37977242
0.01393600,-3.36039305
0.01404000,-3.30011892
0.01414400,-3.27509379
0.01424800,-3.29767752
0.01435200,-3.31461525
0.01445600,-3.26746416
0.01456000,-3.32453394
0.01466400,-3.23801374
0.01476800,-3.30195022
0.01487200,-3.32087159
0.01497600,-3.27249980
0.01508000,-3.20673227
0.01518400,-3.31385231
0.01528800,-3.28012943
0.01539200,-3.17346716
0.01549600,-3.31888795
0.01560000,-3.29950857
0.01570400,-3.32651758
0.01580800,-3.34406567
0.01591200,-3.30271316
0.01601600,-3.29065824
0.01612000,-3.25815606
0.01622400,-3.27692485
0.01632800,-3.22107601
0.01643200,-3.34269238
0.01653600,-3.24564338
0.01664000,-3.16980505
0.01674400,-3.29386282
0.01684800,-3.28699613
0.01695200,-3.27631450
0.01705600,-3.19864488
0.01716000,-3.24243903
0.01726400,-3.24243903
0.01736800,-3.20917392
0.01747200,-3.27311015
0.01757600,-3.28135014
0.01768000,-3.36100340
0.01778400,-3.32712793
0.01788800,-3.35474706
0.01799200,-3.36283445
0.01809600,-3.28821683
0.01820000,-3.26944780
0.01830400,-3.28196049
0.01840800,-3.31644630
0.01851200,-3.35032201
0.01861600,-3.30698562
0.01872000,-3.30332351
0.01882400,-3.27448344
0.01892800,-3.30195022
0.01903200,-3.32392335
0.01913600,-3.28760648
0.01924000,-3.33460498
0.01934400,-3.23114729
0.01944800,-3.36405540
0.01955200,-3.30896950
0.01965600,-3.36100340
0.01976000,-3.35535741
0.01986400,-3.30271316
0.01996800,-3.27387309
0.02007200,-3.32392335
0.02017600,-3.25632501
0.02028000,-3.35093236
0.02038400,-3.36039305
0.02048800,-3.23175764
0.02059200,-3.30011892
0.02069600,-3.21863461
0.02080000,-3.27692485
0.02090400,-3.34833837
0.02100800,-3.32270265
0.02111200,-3.35215306
0.02121600,-3.34589672
0.02132000,-3.32712793
0.02142400,-3.27951908
0.02152800,-3.35032201
0.02163200,-3.26944780
0.02173600,-3.26441240
0.02184000,-3.31385231
0.02194400,-3.36725974
0.02204800,-3.25815606
0.02215200,-3.23862433
0.02225600,-3.32392335
0.02236000,-3.35657835
0.02246400,-3.33079004
0.02256800,-3.27066875
0.02267200,-3.25693536
0.02277600,-3.35215306
0.02288000,-3.37092185
0.02298400,-3.24365973
0.02308800,-3.21176791
0.02319200,-3.15469837
0.02329600,-3.29950857
0.02340000,-3.35535741
0.02350400,-3.31019020
0.02360800,-3.33582568
0.02371200,-3.29508352
0.02381600,-3.31949830
0.02392000,-3.21115756
0.02402400,-3.27249980
0.02412800,-3.28516483
0.02423200,-3.27753544
0.02433600,-3.21176791
0.02444000,-3.33216357
0.02454400,-3.21359897
0.02464800,-3.30195022
0.02475200,-3.30454421
0.02485600,-3.31827760
0.02496000,-3.23175764
0.02506400,-3.33017969
0.02516800,-3.31583595
0.02527200,-3.33643603
0.02537600,-3.30576491
0.02548000,-3.31583595
0.02558400,-3.28882718
0.02568800,-3.34208202
0.02579200,-3.32087159
0.02589600,-3.35337377
0.02600000,-3.39411592
0.02610400,-3.35032201
0.02620800,-3.23374128
0.02631200,-3.28440189
0.02641600,-3.30072927
0.02652000,-3.18292785
0.02662400,-3.29828787
0.02672800,-3.21680355
0.02683200,-3.22550130
0.02693600,-3.21619320
0.02704000,-3.27814579
0.02714400,-3.25876641
0.02724800,-3.17407751
0.02735200,-3.26685381
0.02745600,-3.34711742
0.02756000,-3.34833837
0.02766400,-3.28882718
0.02776800,-3.24121833
0.02787200,-3.28760648
0.02797600,-3.31827760
0.02808000,-3.29203153
0.02818400,-3.22367024
0.02828800,-3.32590723
0.02839200,-3.25815606
0.02849600,-3.24930573
0.02860000,-3.24930573
0.02870400,-3.34025097
0.02880800,-3.27005839
0.02891200,-3.22672200
0.02901600,-3.18597984
0.02912000,-3.29142118
0.02922400,-3.31644630
0.02932800,-3.26059747
0.02943200,-3.30896950
0.02953600,-3.36283445
0.02964000,-3.21543026
0.02974400,-3.18231750
0.02984800,-3.29889822
0.02995200,-3.31949830
0.03005600,-3.19925523
0.03016000,-3.31385231
0.03026400,-3.27814579
0.03036800,-3.18918419
0.03047200,-3.31705689
0.03057600,-3.30835891
0.03068000,-3.25128937
0.03078400,-3.30698562
0.03088800,-3.26944780
0.03099200,-3.23053670
0.03109600,-3.23999763
0.03120000,-3.29950857
0.03130400,-3.26380205
0.03140800,-3.31263161
0.03151200,-3.27249980
0.03161600,-3.23557234
0.03172000,-3.22183895
0.03182400,-3.36848044
0.03192800,-3.31827760
0.03203200,-3.15851307
0.03213600,-3.21359897
0.03224000,-3.24427009
0.03234400,-3.27814579
0.03244800,-3.30957985
0.03255200,-3.28257084
0.03265600,-3.32392335
0.03276000,-3.31080055
0.03286400,-3.28699613
0.03296800,-3.33780932
0.03307200,-3.36100340
0.03317600,-3.37977242
0.03328000,-3.29386282
0.03338400,-3.32331300
0.03348800,-3.29950857
0.03359200,-3.30011892
0.03369600,-3.26380205
0.03380000,-3.24243903
0.03390400,-3.23114729
0.03400800,-3.35398412
0.03411200,-3.31583595
0.03421600,-3.33017969
0.03432000,-3.28257084
0.03442400,-3.33780932
0.03452800,-3.18918419
0.03463200,-3.34086132
0.03473600,-3.28638577
0.03484000,-3.38038278
0.03494400,-3.41303754
0.03504800,-3.39915156
0.03515200,-3.38160348
0.03525600,-3.26181841
0.03536000,-3.31583595
0.03546400,-3.33521533
0.03556800,-3.25495172
0.03567200,-3.31949830
0.03577600,-3.31644630
0.03588000,-3.33643603
0.03598400,-3.35093236
0.03608800,-3.23175764
0.03619200,-3.34910131
0.03629600,-3.33460498
0.03640000,-3.25067902
0.03650400,-3.31141090
0.03660800,-3.28012943
0.03671200,-3.30637527
0.03681600,-3.29203153
0.03692000,-3.33277392
0.03702400,-3.29828787
0.03712800,-3.33460498
0.03723200,-3.32392335
0.03733600,-3.24503303
0.03744000,-3.37031150
0.03754400,-3.33155298
0.03764800,-3.26563311
0.03775200,-3.24747467
0.03785600,-3.29004788
0.03796000,-3.29004788
0.03806400,-3.35276341
0.03816800,-3.35901976
0.03827200,-3.23938727
0.03837600,-3.24991608
0.03848000,-3.35535741
0.03858400,-3.29203153
0.03868800,-3.26380205
0.03879200,-3.32712793
0.03889600,-3.31080055
0.03900000,-3.27249980
0.03910400,-3.35901976
0.03920800,-3.25128937
0.03931200,-3.23862433
0.03941600,-3.32834864
0.03952000,-3.38221383
0.03962400,-3.36344504
0.03972800,-3.29950857
0.03983200,-3.32651758
0.03993600,-3.34345531
0.04004000,-3.33582568
0.04014400,-3.30332351
0.04024800,-3.14966273
0.04035200,-3.23313093
0.04045600,-3.32087159
0.04056000,-3.33521533
0.04066400,-3.24182868
0.04076800,-3.31080055
0.04087200,-3.25251007
0.04097600,-3.29630423
0.04108000,-3.27509379
0.04118400,-3.22367024
0.04128800,-3.25495172
0.04139200,-3.25876641
0.04149600,-3.35276341
0.04160000,-3.22672200
0.04170400,-3.35718870
0.04180800,-3.26380205
0.04191200,-3.21924496
0.04201600,-3.32087159
0.04212000,-3.37794113
0.04222400,-3.23740339
0.04232800,-3.28196049
0.04243200,-3.32392335
0.04253600,-3.22672200
0.04264000,-3.31461525
0.04274400,-3.38923311
0.04284800,-3.35596800
0.04295200,-3.33216357
0.04305600,-3.32895899
0.04316000,-3.35963011
0.04326400,-3.27753544
0.04336800,-3.33643603
0.04347200,-3.33964038
0.04357600,-3.26059747
0.04368000,-3.29065824
0.04378400,-3.24243903
0.04388800,-3.32392335
0.04399200,-3.19483018
0.04409600,-3.27570415
0.04420000,-3.34910131
0.04430400,-3.28440189
0.04440800,-3.30759597
0.04451200,-3.24747467
0.04461600,-3.25693536
0.04472000,-3.22672200
0.04482400,-3.30515456
0.04492800,-3.35779905
0.04503200,-3.31888795
0.04513600,-3.37412643
0.04524000,-3.29706717
0.04534400,-3.31949830
0.04544800,-3.30393386
0.04555200,-3.38785982
0.04565600,-3.36405540
0.04576000,-3.30454421
0.04586400,-3.31461525
0.04596800,-3.35596800
0.04607200,-3.24930573
0.04617600,-3.30393386
0.04628000,-3.23679304
0.04638400,-3.18597984
0.04648800,-3.23679304
0.04659200,-3.30271316
0.04669600,-3.23557234
0.04680000,-3.19666123
0.04690400,-3.22748494
0.04700800,-3.29706717
0.04711200,-3.29264188
0.04721600,-3.21420932
0.04732000,-3.26746416
0.04742400,-3.25693536
0.04752800,-3.37153244
0.04763200,-3.40479755
0.04773600,-3.35337377
0.04784000,-3.31522560
0.04794400,-3.34025097
0.04804800,-3.26258135
0.04815200,-3.34025097
0.04825600,-3.32453394
0.04836000,-3.26624346
0.04846400,-3.33216357
0.04856800,-3.24686432
0.04867200,-3.26258135
0.04877600,-3.37290573
0.04888000,-3.36588645
0.04898400,-3.29325247
0.04908800,-3.22672200
0.04919200,-3.23618269
0.04929600,-3.30011892
0.04940000,-3.33903003
0.04950400,-3.40357685
0.04960800,-3.26120782
0.04971200,-3.27509379
0.04981600,-3.31827760
0.04992000,-3.30637527
0.05002400,-3.31202126
0.05012800,-3.32590723
0.05023200,-3.23801374
0.05033600,-3.21115756
0.05044000,-3.21619320
0.05054400,-3.33964038
0.05064800,-3.20551157
0.05075200,-3.20291758
0.05085600,-3.22809529
0.05096000,-3.19483018
0.05106400,-3.28760648
0.05116800,-3.29065824
0.05127200,-3.34833837
0.05137600,-3.26883745
0.05148000,-3.34650707
0.05158400,-3.34589672
0.05168800,-3.28577542
0.05179200,-3.31080055
0.05189600,-3.30332351
0.05200000,-3.37595749
0.05210400,-3.34833837
0.05220800,-3.28516483
0.05231200,-3.33903003
0.05241600,-3.31019020
0.05252000,-3.30133986
0.05262400,-3.31827760
0.05272800,-3.32590723
0.05283200,-3.34711742
0.05293600,-3.23496199
0.05304000,-3.29950857
0.05314400,-3.24564338
0.05324800,-3.24991608
0.05335200,-3.24365973
0.05345600,-3.15027308
0.05356000,-3.22367024
0.05366400,-3.35718870
0.05376800,-3.25693536
0.05387200,-3.23435163
0.05397600,-3.33079004
0.05408000,-3.32392335
0.05418400,-3.33964038
0.05428800,-3.36161375
0.05439200,-3.27692485
0.05449600,-3.26380205
0.05460000,-3.23053670
0.05470400,-3.28196049
0.05480800,-3.29569387
0.05491200,-3.36848044
0.05501600,-3.36161375
0.05512000,-3.27570415
0.05522400,-3.30835891
0.05532800,-3.22367024
0.05543200,-3.23740339
0.05553600,-3.38724947
0.05564000,-3.36222410
0.05574400,-3.31827760
0.05584800,-3.33017969
0.05595200,-3.19299912
0.05605600,-3.30454421
0.05616000,-3.34208202
0.05626400,-3.31766725
0.05636800,-3.37031150
0.05647200,-3.21680355
0.05657600,-3.27066875
0.05668000,-3.26685381
0.05678400,-3.25998712
0.05688800,-3.32773829
0.05699200,-3.28882718
0.05709600,-3.33079004
0.05720000,-3.32956934
0.05730400,-3.32026124
0.05740800,-3.36527610
0.05751200,-3.19421983
0.05761600,-3.28699613
0.05772000,-3.22611165
0.05782400,-3.24427009
0.05792800,-3.33582568
0.05803200,-3.18353820
0.05813600,-3.24304938
0.05824000,-3.32331300
0.05834400,-3.27066875
0.05844800,-3.22489095
0.05855200,-3.28577542
0.05865600,-3.32026124
0.05876000,-3.35215306
0.05886400,-3.30133986
0.05896800,-3.25815606
0.05907200,-3.34269238
0.05917600,-3.33643603
0.05928000,-3.27005839
0.05938400,-3.37794113
0.05948800,-3.39106417
0.05959200,-3.33399463
0.05969600,-3.31827760
0.05980000,-3.26059747
0.05990400,-3.29889822
0.06000800,-3.23679304
0.06011200,-3.24747467
0.06021600,-3.31080055
0.06032000,-3.36970115
0.06042400,-3.32026124
0.06052800,-3.35474706
0.06063200,-3.27005839
0.06073600,-3.17972350
0.06084000,-3.34406567
0.06094400,-3.27448344
0.06104800,-3.30011892
0.06115200,-3.30332351
0.06125600,-3.30072927
0.06136000,-3.30957985
0.06146400,-3.23679304
0.06156800,-3.16782117
0.06167200,-3.28073978
0.06177600,-3.32895899
0.06188000,-3.30072927
0.06198400,-3.36848044
0.06208800,-3.31644630
0.06219200,-3.27005839
0.06229600,-3.31644630
0.06240000,-3.29706717
0.06250400,-3.27570415
0.06260800,-3.32514429
0.06271200,-3.25067902
0.06281600,-3.32392335
0.06292000,-3.38221383
0.06302400,-3.32514429
0.06312800,-3.28012943
0.06323200,-3.19605088
0.06333600,-3.21985531
0.06344000,-3.25434136
0.06354400,-3.27951908
0.06364800,-3.35718870
0.06375200,-3.27387309
0.06385600,-3.25693536
0.06396000,-3.33521533
0.06406400,-3.32651758
0.06416800,-3.30576491
0.06427200,-3.37656784
0.06437600,-3.37656784
0.06448000,-3.26746416
0.06458400,-3.28638577
0.06468800,-3.37290573
0.06479200,-3.32331300
0.06489600,-3.32712793
0.06500000,-3.25876641
0.06510400,-3.31141090
0.06520800,-3.32895899
0.06531200,-3.29630423
0.06541600,-3.27951908
0.06552000,-3.26563311
0.06562400,-3.28379154
0.06572800,-3.25876641
0.06583200,-3.21863461
0.06593600,-3.23740339
0.06604000,-3.22931600
0.06614400,-3.34208202
0.06624800,-3.34711742
0.06635200,-3.27814579
0.06645600,-3.27814579
0.06656000,-3.27448344
0.06666400,-3.34650707
0.06676800,-3.32148194
0.06687200,-3.36283445
0.06697600,-3.35963011
0.06708000,-3.30759597
0.06718400,-3.21359897
0.06728800,-3.30195022
0.06739200,-3.25556207
0.06749600,-3.31888795
0.06760000,-3.33216357
0.06770400,-3.27631450
0.06780800,-3.30957985
0.06791200,-3.34467602
0.06801600,-3.25815606
0.06812000,-3.24304938
0.06822400,-3.34147167
0.06832800,-3.33460498
0.06843200,-3.29325247
0.06853600,-3.31888795
0.06864000,-3.29386282
0.06874400,-3.24930573
0.06884800,-3.23053670
0.06895200,-3.25998712
0.06905600,-3.24060798
0.06916000,-3.18918419
0.06926400,-3.26441240
0.06936800,-3.28699613
0.06947200,-3.23938727
0.06957600,-3.27066875
0.06968000,-3.21863461
0.06978400,-3.15530872
0.06988800,-3.24808502
0.06999200,-3.26624346
0.07009600,-3.34711742
0.07020000,-3.24991608
0.07030400,-3.26746416
0.07040800,-3.25495172
0.07051200,-3.19666123
0.07061600,-3.24060798
0.07072000,-3.28943753
0.07082400,-3.22428060
0.07092800,-3.28318119
0.07103200,-3.26822710
0.07113600,-3.34772778
0.07124000,-3.29065824
0.07134400,-3.37656784
0.07144800,-3.32956934
0.07155200,-3.31461525
0.07165600,-3.31141090
0.07176000,-3.33719897
0.07186400,-3.25632501
0.07196800,-3.28135014
0.07207200,-3.19986582
0.07217600,-3.32956934
0.07228000,-3.35718870
0.07238400,-3.28196049
0.07248800,-3.38480783
0.07259200,-3.36344504
0.07269600,-3.38099313
0.07280000,-3.33780932
0.07290400,-3.25251007
0.07300800,-3.30759597
0.07311200,-3.35779905
0.07321600,-3.31827760
0.07332000,-3.33841968
0.07342400,-3.35535741
0.07352800,-3.27814579
0.07363200,-3.31263161
0.07373600,-3.23313093
0.07384000,-3.28073978
0.07394400,-3.29203153
0.07404800,-3.29264188
0.07415200,-3.37534714
0.07425600,-3.36848044
0.07436000,-3.33460498
0.07446400,-3.31461525
0.07456800,-3.24869537
0.07467200,-3.32590723
0.07477600,-3.22931600
0.07488000,-3.34269238
0.07498400,-3.15912342
0.07508800,-3.22809529
0.07519200,-3.19925523
0.07529600,-3.29950857
0.07540000,-3.30896950
0.07550400,-3.27509379
0.07560800,-3.30011892
0.07571200,-3.22992635
0.07581600,-3.31583595
0.07592000,-3.32148194
0.07602400,-3.36725974
0.07612800,-3.34971166
0.07623200,-3.21985531
0.07633600,-3.32773829
0.07644000,-3.17789245
0.07654400,-3.30454421
0.07664800,-3.29828787
0.07675200,-3.25128937
0.07685600,-3.28638577
0.07696000,-3.35596800
0.07706400,-3.39976192
0.07716800,-3.32026124
0.07727200,-3.36100340
0.07737600,-3.30896950
0.07748000,-3.30835891
0.07758400,-3.24365973
0.07768800,-3.19925523
0.07779200,-3.23618269
0.07789600,-3.30835891
0.07800000,-3.30698562
0.07810400,-3.28135014
0.07820800,-3.30011892
0.07831200,-3.29203153
0.07841600,-3.21924496
0.07852000,-3.29325247
0.07862400,-3.30393386
0.07872800,-3.21176791
0.07883200,-3.31644630
0.07893600,-3.24747467
0.07904000,-3.22931600
0.07914400,-3.20795321
0.07924800,-3.30393386
0.07935200,-3.36283445
0.07945600,-3.38099313
0.07956000,-3.31080055
0.07966400,-3.35276341
0.07976800,-3.32514429
0.07987200,-3.31644630
0.07997600,-3.21298862
0.08008000,-3.28318119
0.08018400,-3.27951908
0.08028800,-3.34025097
0.08039200,-3.35154271
0.08049600,-3.26502275
0.08060000,-3.34208202
0.08070400,-3.34345531
0.08080800,-3.31888795
0.08091200,-3.30011892
0.08101600,-3.27509379
0.08112000,-3.35215306
0.08122400,-3.35032201
0.08132800,-3.37595749
0.08143200,-3.31019020
0.08153600,-3.31522560
0.08164000,-3.35154271
0.08174400,-3.21298862
0.08184800,-3.24243903
0.08195200,-3.23114729
0.08205600,-3.31888795
0.08216000,-3.33582568
0.08226400,-3.35398412
0.08236800,-3.29889822
0.08247200,-3.31949830
0.08257600,-3.29142118
0.08268000,-3.13715029
0.08278400,-3.19483018
0.08288800,-3.25632501
0.08299200,-3.24564338
0.08309600,-3.23801374
0.08320000,-3.22931600
0.08330400,-3.19864488
0.08340800,-3.29264188
0.08351200,-3.28760648
0.08361600,-3.23862433
0.08372000,-3.22611165
0.08382400,-3.29264188
0.08392800,-3.35154271
0.08403200,-3.34086132
0.08413600,-3.30637527
0.08424000,-3.34345531
0.08434400,-3.20612192
0.08444800,-3.19162583
0.08455200,-3.29569387
0.08465600,-3.29950857
0.08476000,-3.27509379
0.08486400,-3.26059747
0.08496800,-3.21802425
0.08507200,-3.28196049
0.08517600,-3.31888795
0.08528000,-3.22244930
0.08538400,-3.30576491
0.08548800,-3.20551157
0.08559200,-3.24243903
0.08569600,-3.33079004
0.08580000,-3.31141090
0.08590400,-3.30698562
0.08600800,-3.33277392
0.08611200,-3.28638577
0.08621600,-3.27005839
0.08632000,-3.22183895
0.08642400,-3.19040489
0.08652800,-3.15530872
0.08663200,-3.27066875
0.08673600,-3.29065824
0.08684000,-3.28440189
0.08694400,-3.18918419
0.08704800,-3.36527610
0.08715200,-3.35901976
0.08725600,-3.24365973
0.08736000,-3.23679304
0.08746400,-3.24427009
0.08756800,-3.32956934
0.08767200,-3.35276341
0.08777600,-3.25434136
0.08788000,-3.24503303
0.08798400,-3.30271316
0.08808800,-3.36725974
0.08819200,-3.35215306
0.08829600,-3.28882718
0.08840000,-3.28760648
0.08850400,-3.33079004
0.08860800,-3.29447317
0.08871200,-3.31461525
0.08881600,-3.24686432
0.08892000,-3.22367024
0.08902400,-3.20551157
0.08912800,-3.33903003
0.08923200,-3.28196049
0.08933600,-3.25312042
0.08944000,-3.27387309
0.08954400,-3.32209229
0.08964800,-3.23236799
0.08975200,-3.29569387
0.08985600,-3.22748494
0.08996000,-3.21543026
0.09006400,-3.28196049
0.09016800,-3.34833837
0.09027200,-3.28943753
0.09037600,-3.35596800
0.09048000,-3.34650707
0.09058400,-3.33216357
0.09068800,-3.30896950
0.09079200,-3.25937676
0.09089600,-3.34147167
0.09100000,-3.35032201
0.09110400,-3.24060798
0.09120800,-3.26822710
0.09131200,-3.26944780
0.09141600,-3.22550130
0.09152000,-3.25434136
0.09162400,-3.26883745
0.09172800,-3.22367024
0.09183200,-3.30896950
0.09193600,-3.34406567
0.09204000,-3.18857384
0.09214400,-3.33338428
0.09224800,-3.34711742
0.09235200,-3.25373077
0.09245600,-3.29447317
0.09256000,-3.30133986
0.09266400,-3.25312042
0.09276799,-3.28440189
0.09287199,-3.25434136
0.09297599,-3.29065824
0.09307999,-3.29325247
0.09318399,-3.21680355
0.09328799,-3.28012943
0.09339199,-3.23313093
0.09349599,-3.20230722
0.09359999,-3.29706717
0.09370399,-3.32331300
0.09380799,-3.29508352
0.09391199,-3.24991608
0.09401599,-3.32773829
0.09411999,-3.27631450
0.09422399,-3.31949830
0.09432799,-3.33155298
0.09443199,-3.32590723
0.09453599,-3.25312042
0.09463999,-3.20612192
0.09474399,-3.23435163
0.09484799,-3.25693536
0.09495199,-3.32590723
0.09505599,-3.24930573
0.09515999,-3.34467602
0.09526399,-3.34528637
0.09536799,-3.33017969
0.09547199,-3.29142118
0.09557599,-3.32712793
0.09567999,-3.27875614
0.09578399,-3.36222410
0.09588799,-3.35276341
0.09599199,-3.32712793
0.09609599,-3.25632501
0.09619999,-3.34208202
0.09630399,-3.32834864
0.09640799,-3.35337377
0.09651199,-3.27753544
0.09661599,-3.30759597
0.09671999,-3.31644630
0.09682399,-3.23236799
0.09692799,-3.35901976
0.09703199,-3.35718870
0.09713599,-3.28196049
0.09723999,-3.36405540
0.09734399,-3.34589672
0.09744799,-3.26563311
0.09755199,-3.30011892
0.09765599,-3.29706717
0.09775999,-3.32590723
0.09786399,-3.29706717
0.09796799,-3.24243903
0.09807199,-3.26181841
0.09817599,-3.24625397
0.09827999,-3.28318119
0.09838399,-3.29065824
0.09848799,-3.24365973
0.09859199,-3.30896950
0.09869599,-3.34711742
0.09879999,-3.35154271
0.09890399,-3.37855148
0.09900799,-3.31949830
0.09911199,-3.31461525
0.09921599,-3.33277392
0.09931999,-3.32773829
0.09942399,-3.28882718
0.09952799,-3.33079004
0.09963199,-3.32514429
0.09973599,-3.26059747
0.09983999,-3.28882718
0.09994399,-3.25998712
0.10004799,-3.22046566
0.10015199,-3.16660047
0.10025599,-3.33643603
0.10035999,-3.30011892
0.10046399,-3.28638577
0.10056799,-3.27875614
0.10067199,-3.30759597
0.10077599,-3.33521533
0.10087999,-3.19605088
0.10098399,-3.29630423
0.10108799,-3.24991608
0.10119199,-3.24808502
0.10129599,-3.21115756
0.10139999,-3.33079004
0.10150399,-3.28577542
0.10160799,-3.24503303
0.10171199,-3.23175764
0.10181599,-3.29706717
0.10191999,-3.31522560
0.10202399,-3.31385231
0.10212799,-3.30637527
0.10223199,-3.23862433
0.10233599,-3.21985531
0.10243999,-3.34528637
0.10254399,-3.24427009
0.10264799,-3.30637527
0.10275199,-3.17346716
0.10285599,-3.35337377
0.10295999,-3.21924496
0.10306399,-3.27249980
0.10316799,-3.24365973
0.10327199,-3.28821683
0.10337599,-3.36039305
0.10347999,-3.26441240
0.10358399,-3.30896950
0.10368799,-3.28638577
0.10379199,-3.32331300
0.10389599,-3.31141090
0.10399999,-3.27005839
0.10410399,-3.23175764
0.10420799,-3.27753544
0.10431199,-3.20551157
0.10441599,-3.32209229
0.10451999,-3.35093236
0.10462399,-3.37977242
0.10472799,-3.30072927
0.10483199,-3.36664939
0.10493599,-3.38358712
0.10503999,-3.37534714
0.10514399,-3.33399463
0.10524799,-3.28379154
0.10535199,-3.35657835
0.10545599,-3.35032201
0.10555999,-3.39045382
0.10566399,-3.31080055
0.10576799,-3.17606139
0.10587199,-3.28318119
0.10597599,-3.30896950
0.10607999,-3.33079004
0.10618399,-3.26822710
0.10628799,-3.24121833
0.10639199,-3.33521533
0.10649599,-3.30698562
0.10659999,-3.26319170
0.10670399,-3.36161375
0.10680799,-3.35535741
0.10691199,-3.27692485
0.10701599,-3.35474706
0.10711999,-3.25754571
0.10722399,-3.27005839
0.10732799,-3.19605088
0.10743199,-3.33521533
0.10753599,-3.34528637
0.10763999,-3.33277392
0.10774399,-3.22107601
0.10784799,-3.30515456
0.10795199,-3.29508352
0.10805599,-3.36588645
0.10815999,-3.30072927
0.10826399,-3.33460498
0.10836799,-3.23679304
0.10847199,-3.30011892
0.10857599,-3.26624346
0.10867999,-3.28135014
0.10878399,-3.31461525
0.10888799,-3.29828787
0.10899199,-3.30271316
0.10909599,-3.33460498
0.10919999,-3.23114729
0.10930399,-3.35474706
0.10940799,-3.25251007
0.10951199,-3.27631450
0.10961599,-3.33903003
0.10971999,-3.37351608
0.10982399,-3.28882718
0.10992799,-3.26181841
0.11003199,-3.24365973
0.11013599,-3.23679304
0.11023999,-3.31263161
0.11034399,-3.23053670
0.11044799,-3.34650707
0.11055199,-3.34833837
0.11065599,-3.40296650
0.11075999,-3.40235591
0.11086399,-3.41166425
0.11096799,-3.37153244
0.11107199,-3.31949830
0.11117599,-3.32453394
0.11127999,-3.35963011
0.11138399,-3.21420932
