frequency,Re(S21),Im(S21),Amplitude,phase
7480000000.0,0.0032929734,-0.015464691,0.015811399101236693,-1.3609948007216566
7480004001.0,0.0032408205,-0.0155115407,0.015846476340214462,-1.3648295108673376
7480008002.0,0.0032065262,-0.0155292013,0.015856793600447984,-1.3671743300304147
7480012002.0,0.0031351784,-0.015574252,0.015886682125583383,-1.3721460525214468
7480016003.0,0.0031390821,-0.0155635854,0.015876996785715917,-1.3717724337721946
7480020004.0,0.0030665393,-0.0155415061,0.015841151319736256,-1.3759858680223318
7480024005.0,0.0030390724,-0.0155734998,0.015867257389764678,-1.3780744917135088
7480028006.0,0.002969622,-0.0155919672,0.015872242941335032,-1.382591935054229
7480032006.0,0.0029507506,-0.0156010799,0.015877676881382377,-1.383866876810068
7480036007.0,0.0029180523,-0.0155824778,0.015853348025355027,-1.3856754304505492
7480040008.0,0.0029084324,-0.0156083561,0.015877019845354386,-1.3865709911556343
7480044009.0,0.0028491595,-0.015615972,0.015873761096892706,-1.390329720408653
7480048010.0,0.0028195807,-0.0156190284,0.015871486492569593,-1.392197664411604
7480052010.0,0.0027803448,-0.0156093494,0.015855034086944355,-1.3945245184777364
7480056011.0,0.0027412726,-0.0156417518,0.0158801440434372,-1.397304650902219
7480060012.0,0.0027057481,-0.015648646,0.015880843630423715,-1.3995829513827711
7480064013.0,0.0026739286,-0.0156381069,0.015865064814671436,-1.4014460792657966
7480068014.0,0.0026595985,-0.0156529812,0.015877319818809334,-1.4024936141751523
7480072014.0,0.002597331,-0.0156506391,0.015864697682654083,-1.406338346627151
7480076015.0,0.0025742047,-0.0156453537,0.01585571260573317,-1.4077226398875626
7480080016.0,0.0025545054,-0.0156496711,0.015856787296826692,-1.4089926885403972
7480084017.0,0.0024890548,-0.015680689,0.015877008575677094,-1.4133759366002843
7480088018.0,0.0024990845,-0.0156869295,0.015884746786653872,-1.4128139286828725
7480092018.0,0.0024820648,-0.0156527065,0.015848276450344412,-1.4135347376845417
7480096019.0,0.0024225662,-0.0156929835,0.01587887143737409,-1.4176327940619076
7480100020.0,0.0024027485,-0.0156989575,0.015881765233784893,-1.4189234020460229
7480104021.0,0.0023657275,-0.0156776418,0.015855129107432822,-1.421028086619247
7480108022.0,0.002334479,-0.0156969218,0.01586956666694955,-1.423156403644006
7480112022.0,0.0023053514,-0.0156867586,0.015855252771626062,-1.4248792198106999
7480116023.0,0.0022603937,-0.0156864173,0.01584844053491507,-1.4276826733440886
7480120024.0,0.0022339228,-0.0157289581,0.015886803768786074,-1.4297137748171105
7480124025.0,0.0021870182,-0.0157285944,0.015879915944577373,-1.4326349172795754
7480128026.0,0.0021752587,-0.0157074831,0.015857388680003755,-1.4331860765316913
