frequency,Re(S21),Im(S21),Amplitude,phase
5976000000.0,-0.0024248334,-0.0162463565,0.016426317802321,-1.7189565926841897
5976003801.0,-0.002480528,-0.016255304,0.016443476739765227,-1.7222261995793382
5976007602.0,-0.0025378125,-0.0162843826,0.01648094684623244,-1.7253960712769554
5976011402.0,-0.0025626818,-0.0162866098,0.0164869947772633,-1.7268656989675486
5976015203.0,-0.0025993371,-0.0162757143,0.016481972859298758,-1.729165386010199
5976019004.0,-0.0026244564,-0.0162905331,0.016500583022357015,-1.7305270298724835
5976022805.0,-0.002678103,-0.0162734956,0.016492388993770077,-1.7339027474214008
5976026605.0,-0.0026961216,-0.0162788058,0.01650056332238691,-1.7349279948824516
5976030406.0,-0.0027167002,-0.0162639652,0.016489300288474677,-1.7363062785952987
5976034207.0,-0.0027514743,-0.0162783812,0.016509279369980808,-1.7382399668944
5976038008.0,-0.0027816981,-0.0162597086,0.016495937926545964,-1.7402351933135178
5976041808.0,-0.0028093153,-0.0162619692,0.01650284504915933,-1.741861610913335
5976045609.0,-0.0028251828,-0.0162530823,0.016496797934871757,-1.7429011300480304
5976049410.0,-0.002835051,-0.0162507076,0.01649615142005246,-1.7435151578335177
5976053211.0,-0.002867505,-0.0162450212,0.01649616012026661,-1.745512496352744
5976057011.0,-0.0028894026,-0.016247643,0.016502561935661256,-1.7467916002294661
5976060812.0,-0.0028977601,-0.0162437133,0.016500158646805457,-1.7473319855775784
5976064613.0,-0.0029290116,-0.0162255829,0.016487833374876974,-1.7493910721742338
5976068414.0,-0.0029563705,-0.0162273106,0.01649441529252076,-1.7510047594896865
5976072214.0,-0.0029792477,-0.0162231752,0.016494463629589482,-1.7524141990380426
5976076015.0,-0.0029875505,-0.0162056463,0.016478726588870694,-1.7531018936472043
5976079816.0,-0.0030004026,-0.0162039894,0.016479432278977305,-1.7538870852620418
5976083617.0,-0.0030283164,-0.0161966601,0.016477332873175835,-1.7556338300958685
5976087417.0,-0.0030517801,-0.0161931052,0.016478167913849616,-1.7570731511648041
5976091218.0,-0.003071504,-0.0161795435,0.016468508271559035,-1.7584026183028847
5976095019.0,-0.0030858419,-0.0161638309,0.016455754300413895,-1.7594367151877173
5976098820.0,-0.0031098493,-0.0161672179,0.01646359915980679,-1.76083047945695
5976102621.0,-0.0031397559,-0.0161650452,0.01646714162900252,-1.7626388465939107
5976106421.0,-0.0031599562,-0.016159404,0.01646546873979403,-1.7639084927341786
5976110222.0,-0.003171933,-0.0161575792,0.016465980825956336,-1.764643607029728
5976114023.0,-0.0032113213,-0.0161419555,0.0164582900647611,-1.7671748721896
5976117824.0,-0.0032207295,-0.0161463977,0.016464484723146836,-1.7676826691075331
5976121624.0,-0.0032427222,-0.0161472806,0.01646966660383595,-1.7689817303833082
5976125425.0,-0.0032644308,-0.0161271966,0.016454269312948546,-1.770515558725548
5976129226.0,-0.0032893231,-0.0161190093,0.016451203824330917,-1.772097316654786
5976133027.0,-0.0033004916,-0.0161206403,0.016455038392044385,-1.772742521429658
5976136827.0,-0.0033237961,-0.0161016708,0.01644115029631284,-1.7743625876634688
5976140628.0,-0.0033440475,-0.0161026759,0.016446240446457573,-1.7755561769411385
5976144429.0,-0.0033691439,-0.0160917183,0.016440636498185283,-1.7771862948027677
5976148230.0,-0.0033955884,-0.0160938042,0.016448117041477795,-1.7787339383307135
5976152030.0,-0.0034127318,-0.0160811996,0.016439334503372434,-1.7799125893268735
5976155831.0,-0.0034283569,-0.0160774117,0.01643888067981134,-1.7808902140962077
5976159632.0,-0.0034566104,-0.0160766743,0.016444075285818555,-1.7825799438096583
5976163433.0,-0.0034838399,-0.0160620992,0.016435576386591152,-1.7843860798358815
5976167233.0,-0.0035038113,-0.01606425,0.016441922688314393,-1.785545413605054
5976171034.0,-0.0035182779,-0.01603878,0.01642013225494936,-1.7867367572685422
5976174835.0,-0.0035511291,-0.0160387607,0.016427183650179703,-1.7886903725656194
5976178636.0,-0.0035652272,-0.0160353952,0.016426951762509162,-1.7895725985589768
5976182436.0,-0.0036040794,-0.0160354761,0.016435506748353566,-1.7918791039899977
5976186237.0,-0.0036154792,-0.0160255359,0.016428313690936797,-1.7926888088478365
5976190038.0,-0.0036304706,-0.0160118367,0.016418259082038242,-1.7937631445159778
5976193839.0,-0.0036576127,-0.0160136016,0.016426002765941684,-1.7953508689407354
5976197640.0,-0.0036849846,-0.0160044847,0.016423234821884854,-1.797099292976444
5976201440.0,-0.0036949816,-0.0159925676,0.016413869362978017,-1.7978557275475329
5976205241.0,-0.0037226648,-0.0159887239,0.01641637978250961,-1.7995514683590281
5976209042.0,-0.003749082,-0.0159814609,0.01641531931888481,-1.8012191804193136
5976212843.0,-0.0037639213,-0.0159704199,0.016407968044060476,-1.8022533574906214
5976216643.0,-0.0037822367,-0.0159783947,0.016419939453110505,-1.803227636509393
5976220444.0,-0.0037977073,-0.0159535197,0.016399310093865575,-1.8044950312619632
5976224245.0,-0.0038294715,-0.0159566125,0.016409702448383048,-1.8063344633494058
5976228046.0,-0.0038617442,-0.0159465014,0.016407436581210227,-1.8083909228585342
5976231846.0,-0.0038679349,-0.0159381931,0.016400820701523617,-1.8088770126552762
5976235647.0,-0.0038878369,-0.0159331578,0.016400633928013345,-1.8101286796662222
5976239448.0,-0.0039153869,-0.0159191035,0.01639353869121624,-1.811964547678111
5976243249.0,-0.0039299808,-0.0159215248,0.016399381117755137,-1.8127934357913023
5976247049.0,-0.0039514066,-0.0159152695,0.01639845777431993,-1.8141533514841448
5976250850.0,-0.003971311,-0.0159146129,0.016402628289867674,-1.8153407299595077
5976254651.0,-0.0039974949,-0.0159062433,0.016400870141377283,-1.8170132803828065
5976258452.0,-0.0040263891,-0.0159028329,0.016404630548412884,-1.8187721768593323
5976262252.0,-0.0040386691,-0.0158875126,0.016392800392686223,-1.819727756160768
5976266053.0,-0.0040616976,-0.0158737882,0.016385192681573964,-1.8212962421346157
5976269854.0,-0.0040868057,-0.0158735714,0.016391224780975048,-1.8227835131004553
5976273655.0,-0.0041086719,-0.0158616032,0.01638510423696169,-1.8242580027964617
5976277455.0,-0.0041253656,-0.0158551874,0.016383089111116442,-1.8253426057367987
5976281256.0,-0.0041487966,-0.0158527464,0.0163866433918263,-1.826763925805103
5976285057.0,-0.004159385,-0.0158423193,0.016379241874439045,-1.8275504926194341
5976288858.0,-0.0041942141,-0.0158468159,0.016392467968098384,-1.8295358875232737
5976292659.0,-0.0042118909,-0.0158341948,0.016384802407043236,-1.8307759186637729
5976296459.0,-0.0042279944,-0.0158210792,0.016376278078339537,-1.831932094483574
5976300260.0,-0.0042600029,-0.0158137406,0.01637748504722556,-1.8339359439450786
5976304061.0,-0.0042726736,-0.0158082823,0.016375516143579422,-1.8347697697920167
5976307862.0,-0.0042965808,-0.015795965,0.016369884448344574,-1.8363759446417067
5976311662.0,-0.0043071551,-0.0157855471,0.01636261233121944,-1.8371666462405511
5976315463.0,-0.0043347349,-0.0157853577,0.016369711187746327,-1.8387950807510316
5976319264.0,-0.0043672677,-0.0157762632,0.01636959094538216,-1.84085864704381
5976323065.0,-0.0043800559,-0.0157655456,0.01636268064079979,-1.8417866153551008
5976326865.0,-0.004401649,-0.0157643989,0.016367369568672976,-1.8430765018265667
5976330666.0,-0.00442342,-0.0157622354,0.016371154794375783,-1.8443928899213564
5976334467.0,-0.0044542298,-0.015751594,0.016369266222162927,-1.8463807081034376
5976338268.0,-0.004473465,-0.0157415578,0.016364856585896675,-1.847678631795777
5976342068.0,-0.0044929772,-0.0157302526,0.01635933039520648,-1.8490148356338436
5976345869.0,-0.0045017152,-0.0157326087,0.016363997563224784,-1.8494887360168784
5976349670.0,-0.004538452,-0.0157131044,0.016355402668280696,-1.8519762930460824
5976353471.0,-0.0045580617,-0.0157064579,0.01635447175012019,-1.853241019951465
5976357271.0,-0.004576122,-0.0157003653,0.01635366512780325,-1.8544054521483142
5976361072.0,-0.0045961279,-0.0156989776,0.016357942699449103,-1.8556033420353386
5976364873.0,-0.0046231773,-0.0156918781,0.016358753212042016,-1.8573121834612958
5976368674.0,-0.0046434938,-0.0156751333,0.016348450649630603,-1.858793704423874
5976372474.0,-0.0046667405,-0.0156600729,0.016340634936490524,-1.860419524516619
5976376275.0,-0.0046844191,-0.0156599123,0.01634553870473947,-1.8614588406933938
5976380076.0,-0.0047033936,-0.0156552586,0.016346529698666776,-1.8626525065496697
5976383877.0,-0.0047290775,-0.0156505287,0.01634941046614617,-1.8642402526042523
5976387678.0,-0.0047570077,-0.0156382746,0.01634578706342599,-1.8660927667921483
5976391478.0,-0.0047840753,-0.0156302052,0.016345968648880282,-1.867820679228609
5976395279.0,-0.0047904602,-0.0156240299,0.016341934378887892,-1.868304873987345
5976399080.0,-0.0048164798,-0.0156132828,0.016339310801150208,-1.8700201827415084
5976402881.0,-0.0048474796,-0.0156107699,0.01634607583926987,-1.8718776994007857
5976406681.0,-0.0048581994,-0.0155894501,0.016328902468645906,-1.872891854530956
5976410482.0,-0.0048857036,-0.0156061045,0.016352999643245065,-1.874194590433689
5976414283.0,-0.0049105193,-0.0155904572,0.01634550566671782,-1.8759294505005017
5976418084.0,-0.0049273989,-0.0155694781,0.016330581992877683,-1.877301259021935
5976421884.0,-0.0049602672,-0.0155776347,0.016348301243310874,-1.8790675205971734
