frequency,Re(S21),Im(S21),Amplitude,phase
7489000000.0,0.0046450697,0.0100005195,0.011026652383554056,1.1359639552819465
7489000900.0,0.0046739081,0.0099958915,0.011034639269455882,1.133417036321692
7489001800.0,0.004678183,0.0100124085,0.01105141258628784,1.1336996765017655
7489002701.0,0.0046982432,0.0100059495,0.011054072306751773,1.1318082099899702
7489003601.0,0.0047079039,0.0099960656,0.011049239186981996,1.1306365828203342
7489004501.0,0.0047215396,0.0099967775,0.01105569973266615,1.1295482150298037
7489005401.0,0.0047319248,0.0100002933,0.01106331679013486,1.1288351366159304
7489006301.0,0.0047364432,0.0099905823,0.011056474523097295,1.128090073653547
7489007201.0,0.0047432357,0.009987652,0.011056739002927512,1.1274214339534983
7489008102.0,0.0047507104,0.0099747264,0.011048276610382504,1.1263084164106787
7489009002.0,0.0047631531,0.0099753598,0.01105420420444166,1.125316821049133
7489009902.0,0.0047518993,0.009961295,0.011036663673156191,1.1256878648217705
7489010802.0,0.0047615642,0.0099709015,0.011049496384606129,1.1252727276576848
7489011702.0,0.0047701444,0.0099634301,0.011046457212809786,1.1242803460927495
7489012603.0,0.0047606618,0.0099653243,0.011044074844827417,1.1251288430096291
7489013503.0,0.00477071,0.0099500278,0.011034614951364314,1.1237096324606963
7489014403.0,0.0047711186,0.0099460252,0.011031182619025985,1.1235193605085119
7489015303.0,0.0047805825,0.0099431731,0.011032708658161415,1.1226341302356448
7489016203.0,0.0047738152,0.0099433896,0.011029973177716217,1.1231955828217177
7489017103.0,0.004786324,0.0099285282,0.011022003885463443,1.1215889227453053
7489018004.0,0.0047892899,0.0099273324,0.011022215127928314,1.1212994223209174
7489018904.0,0.004791687,0.009927524,0.011023429460768777,1.121111120353537
7489019804.0,0.0047923827,0.0099250075,0.011021465683760737,1.120955023720777
7489020704.0,0.004797397,0.0099122777,0.011012187211336642,1.120042338139105
7489021604.0,0.0047921396,0.0099211215,0.011017860670912951,1.120821530902002
7489022505.0,0.004801029,0.0099117036,0.011013253275626324,1.1197227835819967
7489023405.0,0.0048020488,0.0099087352,0.011011026561647213,1.1195219104267837
7489024305.0,0.004812003,0.009900387,0.011007862445623946,1.1183774135319917
7489025205.0,0.0048058881,0.0098947239,0.01100009643080245,1.118652330508481
7489026105.0,0.0048093448,0.0099022888,0.01100841136967058,1.118670109904094
7489027005.0,0.0048154596,0.0098975454,0.01100681861866967,1.117982110991482
7489027906.0,0.0048055858,0.0098851373,0.010991341788926997,1.1182960122362504
7489028806.0,0.0048159893,0.0098923514,0.011002380158801842,1.1177322850064333
7489029706.0,0.0048231826,0.0098874321,0.0110011092133954,1.1169486496611554
7489030606.0,0.0048268265,0.0098745912,0.010991169429511114,1.1161384707320707
7489031506.0,0.0048178362,0.0098715544,0.010984495069059378,1.1167523689625352
7489032406.0,0.0048239313,0.0098665331,0.010982658539739606,1.1160530930403443
7489033307.0,0.0048374835,0.009871444,0.010993027483723865,1.1151417953488207
7489034207.0,0.0048347496,0.0098677456,0.010988503397688856,1.115217100181052
7489035107.0,0.0048368208,0.0098505926,0.01097401521880152,1.1143598959466423
7489036007.0,0.0048455094,0.0098542795,0.010981155941412024,1.1137976482893797
7489036907.0,0.0048523231,0.0098632688,0.010992229568556465,1.1136022471021867
7489037808.0,0.0048511788,0.0098488936,0.01097882693613896,1.1131177781468646
7489038708.0,0.0048493652,0.0098336386,0.010964341793212257,1.1126513815012116
7489039608.0,0.0048578985,0.0098340598,0.010968496250000648,1.111970612769183
7489040508.0,0.0048589442,0.0098339216,0.010968835524961628,1.1118795589134562
7489041408.0,0.0048659811,0.009832634,0.010970800492375804,1.1112525135056903
7489042308.0,0.0048702077,0.0098319654,0.010972076679823946,1.1108802356168443
7489043209.0,0.0048643626,0.0098229084,0.010961366381025192,1.1109913145742658
7489044109.0,0.004874068,0.0098221672,0.010965012876115551,1.110168122313852
7489045009.0,0.0048918094,0.0098135101,0.0109651620913113,1.1083678332934463
7489045909.0,0.0048840824,0.0098103684,0.010958904554457452,1.1088709732381297
7489046809.0,0.004872769,0.0098048915,0.01094896228206734,1.1095730313918144
7489047710.0,0.0049005906,0.0098121654,0.010967879378702408,1.1075965968753885
7489048610.0,0.0048886737,0.0097954295,0.010947582821542933,1.1078873796359212
7489049510.0,0.0048993863,0.009790547,0.010948004232545615,1.1068127113273203
7489050410.0,0.0048950965,0.0097866365,0.010942587615707927,1.1070033668758386
7489051310.0,0.0049058941,0.0097833876,0.010944517798982674,1.1059882155659846
7489052210.0,0.0049100809,0.0097752657,0.010939136800961093,1.1053132752044577
7489053111.0,0.0049117111,0.0097703163,0.010935446334371034,1.1049769089419126
7489054011.0,0.0049018347,0.0097828603,0.010942227336124953,1.106298240714231
7489054911.0,0.0049187128,0.0097753091,0.010943052755489515,1.1046101781597253
7489055811.0,0.0049253996,0.009771733,0.01094286649114249,1.1039174308962865
7489056711.0,0.0049301025,0.0097637829,0.010937886778479592,1.1032063305120083
7489057612.0,0.0049398306,0.0097597809,0.01093870419989046,1.1022475600652897
7489058512.0,0.0049319456,0.0097617668,0.010936918142646109,1.1029728108105366
7489059412.0,0.004949833,0.0097558947,0.01093975905243699,1.1012713625557513
7489060312.0,0.0049495042,0.0097492906,0.010933721188555432,1.101024887399666
7489061212.0,0.0049519146,0.0097393356,0.010925937769140026,1.1004157186076995
7489062112.0,0.0049451555,0.0097306897,0.010915167655921109,1.1006087060764682
7489063013.0,0.0049557525,0.009735129,0.010923928756994768,1.0999280161301515
7489063913.0,0.0049615019,0.0097333272,0.010924932928213492,1.0993842027020106
7489064813.0,0.0049574471,0.0097143329,0.010906170062919468,1.098924496945128
7489065713.0,0.00495676,0.0097181517,0.010909259468992976,1.0991397145977646
7489066613.0,0.0049797937,0.0097268824,0.010927515111771268,1.0976250143827455
7489067514.0,0.0049700104,0.0097180042,0.010915155015267798,1.0980521716495337
7489068414.0,0.0049752833,0.0097164587,0.010916181272957341,1.0975576494308559
7489069314.0,0.0049770477,0.0097183449,0.010918664359867067,1.0974925488972407
7489070214.0,0.0049849229,0.0097095817,0.010914459817504453,1.0964843466630863
7489071114.0,0.004981916,0.0097058344,0.010909752904226537,1.0965726592617446
7489072014.0,0.0049869664,0.0096915057,0.010899317254207322,1.095560095955919
7489072915.0,0.0049931898,0.0096891885,0.010900106337433423,1.0949551492314582
7489073815.0,0.0050137145,0.009685247,0.010906023222903903,1.093116704351606
7489074715.0,0.0050054752,0.0096917865,0.01090804783356753,1.0940631032997654
7489075615.0,0.0050113168,0.0096845425,0.010904295461159721,1.0932822756693519
7489076515.0,0.0050213169,0.0096696023,0.010895633623171756,1.0918369623724853
7489077415.0,0.0050065868,0.0096690995,0.010888406519176004,1.093016279098847
7489078316.0,0.0050160507,0.0096762079,0.010899071701250198,1.0925450824103806
7489079216.0,0.0050164417,0.0096648773,0.01088919375130933,1.0920343207856997
7489080116.0,0.0050196382,0.0096579821,0.010884548033924957,1.0914818320179498
7489081016.0,0.0050235654,0.0096564429,0.01088499420344529,1.0910964865344166
7489081916.0,0.0050373666,0.0096602349,0.01089473269915208,1.0901333191335292
