frequency,Re(S21),Im(S21),Amplitude,phase
8220000000.0,-0.0057875739,0.0077507496,0.009673165511344327,2.212189474644366
8220008002.0,-0.0057233954,0.0077682818,0.00964901326711454,2.2057728586259926
8220016003.0,-0.0056839892,0.0077765385,0.00963235611196445,2.201970778902681
8220024005.0,-0.0056763837,0.0078136617,0.009657879739967389,2.1990667896364404
8220032006.0,-0.005659543,0.0078236914,0.009656115890526739,2.1970452913949865
8220040008.0,-0.0056037833,0.0078393632,0.009636285729204646,2.191403702787823
8220048010.0,-0.0055879876,0.0078408387,0.009628310180772712,2.1899799582120667
8220056011.0,-0.0055668346,0.0078700719,0.009639900371628679,2.1864330171177215
8220064013.0,-0.0055331942,0.0079149044,0.00965722267093666,2.180908209668167
8220072014.0,-0.0055099571,0.0079235597,0.009651032357385634,2.1784210237627892
8220080016.0,-0.0054916725,0.0079345474,0.00964963778025388,2.176215254175561
8220088018.0,-0.005469971,0.0079519226,0.009651614153976099,2.1733418761563494
8220096019.0,-0.0054304752,0.0079739993,0.009647524331879941,2.1686720393749197
8220104021.0,-0.005410801,0.0079742367,0.009636660127306964,2.1669707220030427
8220112022.0,-0.0054093821,0.0079928944,0.009651309527382893,2.165763624577814
8220120024.0,-0.0053647142,0.0079968074,0.00962959433415429,2.1616943206550627
8220128026.0,-0.0053159341,0.0080356098,0.009634841992134527,2.155246212788943
8220136027.0,-0.0052889495,0.00802895,0.009614417554696188,2.153287580307852
8220144029.0,-0.0052761687,0.0080397205,0.009616395471744074,2.1515615588223285
8220152030.0,-0.0052677207,0.0080620292,0.009630430737763556,2.1495571955079646
8220160032.0,-0.0052269606,0.0080511338,0.00959905581708195,2.146623328610826
8220168034.0,-0.0052107508,0.008090058,0.009622939381658011,2.143007878113553
8220176035.0,-0.0051640264,0.0080901059,0.009597759224585277,2.1389123901758516
8220184037.0,-0.0051418668,0.0080934697,0.009588693653139635,2.1367756470473434
8220192038.0,-0.0050990029,0.0081335933,0.009599748462538657,2.130765468448374
8220200040.0,-0.0050754277,0.0081464583,0.00959816384375502,2.1279724338130404
8220208042.0,-0.0050743555,0.0081451643,0.009596498591380856,2.127948906962727
8220216043.0,-0.0050591654,0.0081676695,0.009607600096058714,2.125368350970928
8220224045.0,-0.0050235094,0.0081688155,0.009589848453699808,2.122144566752506
8220232046.0,-0.0050114225,0.0082071446,0.009616214325752907,2.1189859359616126
